"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1482C"	15	4	61	130.77	0.83406	1.3429	2.2372	1.6818
"U1482C"	15	4	70	130.86	0.90146	1.5454	3.235	1.6821
"U1482C"	15	4	81	130.97	0.68117	1.1239	2.41	1.6792
"U1482C"	15	4	90	131.06	0.72194	1.1025	2.397	1.6811
"U1482C"	15	4	101	131.17	0.83325	1.42	2.6509	1.6777
"U1482C"	15	4	110	131.26	0.85796	1.3925	2.2639	1.673
"U1482C"	15	4	121	131.37	0.86162	1.5104	3.4143	1.6845
"U1482C"	15	4	130	131.46	1.0623	1.4265	3.1229	1.6926
"U1482C"	15	4	141	131.57	0.89553	1.1363	3.3023	1.7084
"U1482C"	15	5	1	131.58	1.0129	1.1558	3.4927	1.7251
"U1482C"	15	5	10	131.67	1.0048	1.5023	4.2174	1.7143
"U1482C"	15	5	21	131.78	0.87724	1.1988	3.6165	1.7074
"U1482C"	15	5	30	131.87	0.80678	1.1678	2.7093	1.7194
"U1482C"	15	5	41	131.98	0.65287	1.3503	2.3619	1.7124
"U1482C"	15	5	50	132.07	0.65247	0.9916	2.645	1.69
"U1482C"	15	5	61	132.18	0.83763	1.6049	2.6804	1.6846
"U1482C"	15	5	70	132.27	0.96844	1.4977	2.8061	1.6932
"U1482C"	15	5	81	132.38	0.78381	1.2162	2.4714	1.6953
"U1482C"	15	5	90	132.47	0.80742	1.2659	2.5474	1.6941
"U1482C"	15	5	101	132.58	0.86136	1.5443	2.6921	1.7
"U1482C"	15	5	110	132.67	0.78592	1.411	2.0217	1.7137
"U1482C"	15	5	121	132.78	0.71535	1.358	2.2131	1.6999
"U1482C"	15	5	130	132.87	0.75404	1.1681	2.2961	1.6902
"U1482C"	15	5	141	132.98	0.74748	1.5556	1.892	1.6926
"U1482C"	15	6	1	133	0.53865	1.1818	2.0626	1.687
"U1482C"	15	6	10	133.09	0.75496	1.1243	2.6949	1.6884
"U1482C"	15	6	21	133.2	0.73282	1.3453	2.0557	1.6904
"U1482C"	15	6	30	133.29	0.75157	1.2095	2.5399	1.6942
"U1482C"	15	6	41	133.4	0.66825	1.2026	2.0506	1.7035
"U1482C"	15	6	50	133.49	0.61793	1.2347	1.6784	1.7186
"U1482C"	15	6	61	133.6	0.69289	1.3904	1.659	1.7005
"U1482C"	15	6	70	133.69	0.70659	1.112	1.438	1.6894
"U1482C"	15	6	81	133.8	0.57058	1.4579	1.9406	1.6805
"U1482C"	15	6	90	133.89	0.64783	1.1064	1.8938	1.6752
"U1482C"	15	6	101	134	0.70569	1.524	2.11	1.6791
"U1482C"	15	6	110	134.09	0.7361	1.6202	1.5979	1.6832
"U1482C"	15	6	121	134.2	0.78379	1.53	1.6163	1.6909
"U1482C"	15	6	130	134.29	0.80105	1.4122	2.823	1.6938
"U1482C"	15	6	141	134.4	0.83938	1.2657	3.3969	1.6986
"U1482C"	15	7	1	134.42	0.60985	1.042	1.001	1.6963
"U1482C"	15	7	10	134.51	0.68636	1.3117	1.1954	1.6963
"U1482C"	15	7	21	134.62	0.8458	1.4282	2.1779	1.6934
"U1482C"	15	7	30	134.71	0.73098	1.0382	1.8679	1.6952
"U1482C"	15	7	41	134.82	0.65356	1.2325	1.2067	1.695
"U1482C"	15	7	50	134.91	0.83589	1.3868	3.2272	1.7055
"U1482C"	15	7	61	135.02	0.96663	1.4355	3.2436	1.721
"U1482C"	15	7	70	135.11	0.95506	1.529	2.9185	1.714
"U1482C"	15	7	81	135.22	0.81568	1.2779	2.8769	1.7047
"U1482C"	15	7	90	135.31	0.7909	1.1402	2.4635	1.6937
"U1482C"	16	1	1	135.41	0.74566	1.0382	1.9532	1.5209
"U1482C"	15	7	101	135.42	0.91209	1.5408	2.115	1.6919
"U1482C"	16	1	10	135.5	0.90008	1.4297	3.3889	1.6217
"U1482C"	15	7	110	135.51	0.81681	1.2247	2.3138	1.6752
"U1482C"	16	1	21	135.61	1.0403	1.5202	2.4626	1.6996
"U1482C"	16	1	30	135.7	0.89732	1.4298	2.8111	1.7077
"U1482C"	16	1	41	135.81	0.81136	1.3095	3.7088	1.7039
"U1482C"	16	1	50	135.9	0.82394	1.5176	2.2571	1.7056
"U1482C"	16	1	61	136.01	1.0445	1.3491	2.4269	1.7054
"U1482C"	16	1	70	136.1	1.1648	1.6951	3.5518	1.7087
"U1482C"	16	1	81	136.21	1.155	1.0832	3.5068	1.7244
"U1482C"	16	1	90	136.3	1.135	1.2443	3.8302	1.7234
"U1482C"	16	1	101	136.41	1.1997	1.4634	3.2643	1.7185
"U1482C"	16	1	110	136.5	1.0496	1.6126	3.4718	1.7048
"U1482C"	16	1	121	136.61	0.93218	1.3055	2.6378	1.6862
"U1482C"	16	1	130	136.7	0.88385	1.1328	2.7484	1.6817
"U1482C"	16	1	141	136.81	0.79189	1.6981	2.6713	1.6902
"U1482C"	16	2	1	136.83	0.88264	0.93185	2.5041	1.6946
"U1482C"	16	2	10	136.92	0.87839	1.1312	2.1681	1.6987
"U1482C"	16	2	21	137.03	1.0474	1.2979	3.4144	1.7044
"U1482C"	16	2	30	137.12	1.0041	1.0447	3.7748	1.7046
"U1482C"	16	2	41	137.23	0.85775	1.3262	3.8847	1.6977
"U1482C"	16	2	50	137.32	0.88303	1.4601	3.3805	1.6894
"U1482C"	16	2	61	137.43	0.82085	1.1288	2.872	1.6815
"U1482C"	16	2	70	137.52	0.91888	1.143	2.9016	1.6807
"U1482C"	16	2	81	137.63	0.87644	1.0352	4.1227	1.692
"U1482C"	16	2	90	137.72	0.99522	1.1573	3.7521	1.7022
"U1482C"	16	2	101	137.83	1.0453	1.3433	2.831	1.7078
"U1482C"	16	2	110	137.92	1.1041	1.7281	3.0532	1.7059
"U1482C"	16	2	121	138.03	1.1419	1.4668	2.93	1.7054
"U1482C"	16	2	130	138.12	1.0723	1.6085	2.6283	1.7021
"U1482C"	16	2	141	138.23	1.1679	1.6641	1.802	1.6962
"U1482C"	16	3	1	138.25	0.92379	1.338	3.2896	1.7155
"U1482C"	16	3	10	138.34	0.96311	1.1001	2.2073	1.7043
"U1482C"	16	3	21	138.45	1.0547	1.529	2.6656	1.7034
"U1482C"	16	3	30	138.54	1.0694	1.3357	2.2748	1.7043
"U1482C"	16	3	41	138.65	0.87792	1.3442	3.0998	1.7051
"U1482C"	16	3	50	138.74	0.99822	1.3804	3.534	1.7135
"U1482C"	16	3	61	138.85	1.1563	1.4979	2.7346	1.7201
"U1482C"	16	3	70	138.94	1.2269	1.4284	2.5494	1.7159
"U1482C"	16	3	81	139.05	1.2258	1.1047	4.7519	1.7085
"U1482C"	16	3	90	139.14	1.2051	1.3072	4.8492	1.7148
"U1482C"	16	3	101	139.25	1.4823	1.6573	3.7555	1.7173
"U1482C"	16	3	110	139.34	1.4744	1.4601	3.9344	1.7014
"U1482C"	16	3	121	139.45	1.2211	1.7027	3.402	1.6704
"U1482C"	16	3	130	139.54	0.96184	1.2524	1.9712	1.6584
"U1482C"	16	3	141	139.65	0.83205	0.63922	2.6932	1.6659
"U1482C"	16	4	1	139.67	0.78486	1.1607	2.3668	1.6853
"U1482C"	16	4	10	139.76	0.92085	1.3659	2.8486	1.6803
"U1482C"	16	4	21	139.87	1.0773	1.0758	2.6005	1.6914
"U1482C"	16	4	30	139.96	1.2605	1.6769	4.7885	1.7146
"U1482C"	16	4	41	140.07	1.3235	1.92	4.4833	1.7325
"U1482C"	16	4	50	140.16	1.4412	1.6148	3.9419	1.7285
"U1482C"	16	4	61	140.27	1.4127	1.7094	4.0085	1.7057
"U1482C"	16	4	70	140.36	1.1478	1.7538	3.718	1.6999
"U1482C"	16	4	81	140.47	0.96846	1.4994	3.1156	1.7116
"U1482C"	16	4	90	140.56	0.96243	1.2786	3.9974	1.7228
"U1482C"	16	4	101	140.67	1.2306	1.6075	3.3933	1.7293
"U1482C"	16	4	110	140.76	1.5903	1.6316	4.2203	1.7392
"U1482C"	16	4	121	140.87	1.6372	1.5618	5.793	1.7388
"U1482C"	16	4	130	140.96	1.5069	1.7686	4.2944	1.734
"U1482C"	16	4	141	141.07	1.2483	1.4246	4.3391	1.7143
"U1482C"	16	5	1	141.09	0.92817	0.97222	2.6431	1.7018
"U1482C"	16	5	10	141.18	0.95718	1.228	2.9119	1.6979
"U1482C"	16	5	21	141.29	0.97853	1.3625	2.672	1.6993
"U1482C"	16	5	30	141.38	0.9362	0.97422	3.1152	1.7006
"U1482C"	16	5	41	141.49	0.94169	1.322	2.9011	1.703
"U1482C"	16	5	50	141.58	1.1218	1.6864	4.0127	1.7153
"U1482C"	16	5	61	141.69	1.3866	1.463	4.1998	1.7176
"U1482C"	16	5	70	141.78	1.231	1.7283	3.5071	1.7126
"U1482C"	16	5	81	141.89	1.0465	1.195	3.2036	1.7092
"U1482C"	16	5	90	141.98	0.96914	1.4144	3.6552	1.7082
"U1482C"	16	5	101	142.09	1.0897	1.6441	2.8749	1.7042
"U1482C"	16	5	110	142.18	1.0765	1.5148	3.6754	1.6983
"U1482C"	16	5	121	142.29	1.0936	1.4452	2.7356	1.7012
"U1482C"	16	5	130	142.38	1.1578	1.6857	3.0867	1.6654
"U1482C"	16	5	141	142.49	1.2664	1.5919	5.038	1.4752
"U1482C"	16	6	1	142.5	1.1892	1.2434	2.4602	1.7248
"U1482C"	16	6	10	142.59	1.3748	1.2238	4.0136	1.7228
"U1482C"	16	6	21	142.7	1.3907	1.4305	3.9213	1.7196
"U1482C"	16	6	30	142.79	1.3804	1.9064	5.0385	1.7141
"U1482C"	16	6	41	142.9	1.2253	1.7379	3.6433	1.7156
"U1482C"	16	6	50	142.99	1.1119	1.6376	3.4871	1.7168
"U1482C"	16	6	61	143.1	1.171	1.4136	4.2362	1.7177
"U1482C"	16	6	70	143.19	1.1943	1.8066	3.6003	1.7206
"U1482C"	16	6	81	143.3	0.96836	1.4856	3.4021	1.7144
"U1482C"	16	6	90	143.39	0.9409	1.3538	3.6448	1.7131
"U1482C"	16	6	101	143.5	1.0914	1.5678	3.1924	1.7168
"U1482C"	16	6	110	143.59	1.014	1.3966	3.4502	1.7155
"U1482C"	16	6	121	143.7	1.1015	1.5477	3.9095	1.6992
"U1482C"	16	6	130	143.79	1.142	1.3864	4.0912	1.691
"U1482C"	16	6	141	143.9	1.2952	1.4491	3.1968	1.6861
"U1482C"	16	7	1	143.91	1.0712	1.4448	4.0967	1.7192
"U1482C"	16	7	10	144	1.2086	1.3817	3.7718	1.7287
"U1482C"	16	7	21	144.11	1.3508	1.4943	3.6649	1.743
"U1482C"	16	7	30	144.2	1.203	1.3633	2.8563	1.7304
"U1482C"	16	7	41	144.31	0.88966	1.3892	3.2554	1.7083
"U1482C"	16	7	50	144.4	0.969	1.0158	2.9603	1.6497
"U1482C"	16	7	61	144.51	1.3336	1.595	3.4919	1.2033
"U1482C"	16	7	70	144.6	1.8172	2.7374	5.7074	0.67853
"U1482C"	16	7	81	144.71	2.3899	3.5287	8.8526	0.42488
"U1482C"	16	7	90	144.8	1.8168	3.0251	8.4386	0.63835
"U1482C"	16	7	101	144.91	1.2949	1.7686	3.3614	1.2846
"U1482C"	17	1	1	144.91	0.85565	0.94301	2.0781	1.6745
"U1482C"	16	7	110	145	0.80644	0.93486	1.7903	1.4802
"U1482C"	17	1	10	145	0.99903	1.2577	3.8004	1.695
"U1482C"	17	1	21	145.11	1.2895	1.2923	3.4738	1.6957
"U1482C"	17	1	30	145.2	1.4067	1.3541	4.2539	1.6963
"U1482C"	17	1	41	145.31	1.1484	1.3932	3.2114	1.6888
"U1482C"	17	1	50	145.4	1.0642	1.2549	3.0511	1.691
"U1482C"	17	1	61	145.51	1.1271	1.4841	3.8206	1.7075
"U1482C"	17	1	70	145.6	1.1071	1.4917	3.0279	1.7142
"U1482C"	17	1	81	145.71	1.095	1.242	3.925	1.7226
"U1482C"	17	1	90	145.8	1.137	1.3688	3.4588	1.7226
"U1482C"	17	1	101	145.91	1.2693	1.6696	3.7165	1.7179
"U1482C"	17	1	110	146	1.1548	1.5646	3.4517	1.7148
"U1482C"	17	1	121	146.11	1.0568	1.3417	2.904	1.7207
"U1482C"	17	1	130	146.2	1.0364	0.8757	3.1068	1.7261
"U1482C"	17	1	141	146.31	0.77734	1.3914	3.9775	1.7218
"U1482C"	17	2	1	146.33	0.81691	0.96447	3.5122	1.7154
"U1482C"	17	2	10	146.42	1.0154	1.0365	2.5097	1.7187
"U1482C"	17	2	21	146.53	1.0736	1.0643	2.9136	1.7291
"U1482C"	17	2	30	146.62	1.1498	1.1905	3.7008	1.7387
"U1482C"	17	2	41	146.73	1.0627	1.2364	3.1584	1.7389
"U1482C"	17	2	50	146.82	0.81669	1.1871	2.4951	1.7363
"U1482C"	17	2	61	146.93	0.76721	1.1709	2.6833	1.7296
"U1482C"	17	2	70	147.02	0.86178	1.415	2.5476	1.7172
"U1482C"	17	2	81	147.13	0.76154	1.0493	2.9264	1.7246
"U1482C"	17	2	90	147.22	0.90731	1.3665	2.6858	1.7397
"U1482C"	17	2	101	147.33	1.119	1.2271	3.2916	1.7435
"U1482C"	17	2	110	147.42	1.1292	1.6652	3.246	1.7439
"U1482C"	17	2	121	147.53	1.134	1.4997	3.4249	1.7394
"U1482C"	17	2	130	147.62	1.0589	1.301	2.7421	1.7175
"U1482C"	17	2	141	147.73	0.94985	1.2857	3.2342	1.7047
"U1482C"	17	3	1	147.75	0.6923	0.89543	2.3172	1.7214
"U1482C"	17	3	10	147.84	0.84415	1.2139	1.9607	1.7176
"U1482C"	17	3	21	147.95	0.91344	1.2615	3.3407	1.7207
"U1482C"	17	3	30	148.04	0.95625	1.1962	3.0616	1.7304
"U1482C"	17	3	41	148.15	1.0883	1.1805	2.6485	1.7354
"U1482C"	17	3	50	148.24	1.1264	1.4468	2.6987	1.733
"U1482C"	17	3	61	148.35	1.0465	1.1854	3.0517	1.7264
"U1482C"	17	3	70	148.44	0.83392	1.3479	2.6829	1.7241
"U1482C"	17	3	81	148.55	0.81976	1.042	2.7712	1.7181
"U1482C"	17	3	90	148.64	0.81619	1.1949	3.0185	1.7136
"U1482C"	17	3	101	148.75	0.93299	1.2863	2.1793	1.7147
"U1482C"	17	3	110	148.84	1.0587	1.3768	2.3092	1.7241
"U1482C"	17	3	121	148.95	1.1108	1.3732	2.9315	1.7279
"U1482C"	17	3	130	149.04	1.1436	1.4547	4.3131	1.7071
"U1482C"	17	3	141	149.15	1.4112	1.6559	4.5115	1.6473
"U1482C"	17	4	1	149.16	1.2832	1.3941	3.543	1.7006
"U1482C"	17	4	10	149.25	1.4176	1.4285	4.7045	1.721
"U1482C"	17	4	21	149.36	1.4181	1.5013	4.0594	1.7486
"U1482C"	17	4	30	149.45	1.5841	1.235	4.1009	1.7596
"U1482C"	17	4	41	149.56	1.3102	1.4475	4.4382	1.7656
"U1482C"	17	4	50	149.65	1.5431	1.7088	4.8461	1.7759
"U1482C"	17	4	61	149.76	1.6652	1.5406	4.646	1.7688
"U1482C"	17	4	70	149.85	1.3819	1.3031	4.1115	1.7508
"U1482C"	17	4	81	149.96	1.1545	1.1846	4.746	1.7407
"U1482C"	17	4	90	150.05	1.0038	0.86896	4.0196	1.7311
"U1482C"	17	4	101	150.16	0.97907	1.1581	2.4919	1.7329
"U1482C"	17	4	110	150.25	0.94867	1.5009	2.826	1.7288
"U1482C"	17	4	121	150.36	1.1376	1.1633	3.331	1.7266
"U1482C"	17	4	130	150.45	1.1802	1.4247	4.0313	1.7243
"U1482C"	17	4	141	150.56	1.1045	1.5626	3.7298	1.709
"U1482C"	17	5	1	150.58	1.3297	1.5688	2.6407	1.7515
"U1482C"	17	5	10	150.67	1.2981	1.5254	4.9433	1.7495
"U1482C"	17	5	21	150.78	1.2998	1.2568	4.2748	1.7436
"U1482C"	17	5	30	150.87	1.0564	1.1446	3.0106	1.7361
"U1482C"	17	5	41	150.98	0.80222	1.2923	2.8218	1.7265
"U1482C"	17	5	50	151.07	0.90705	1.2882	3.0692	1.7259
"U1482C"	17	5	61	151.18	1.1062	1.117	3.6107	1.7372
"U1482C"	17	5	70	151.27	1.2227	1.1708	4.0071	1.7495
"U1482C"	17	5	81	151.38	1.3591	1.5128	4.6987	1.7734
"U1482C"	17	5	90	151.47	1.4468	1.5194	5.9098	1.7817
"U1482C"	17	5	101	151.58	1.6651	1.9858	5.698	1.778
"U1482C"	17	5	110	151.67	1.7718	1.6486	5.773	1.7748
"U1482C"	17	5	121	151.78	1.483	1.69	5.3755	1.759
"U1482C"	17	5	130	151.87	1.26	1.6226	3.5263	1.7236
"U1482C"	17	5	141	151.98	1.1718	1.348	3.6373	1.6569
"U1482C"	17	6	1	152	0.89446	1.0202	3.7034	1.6956
"U1482C"	17	6	10	152.09	0.89651	1.2865	3.2456	1.6933
"U1482C"	17	6	21	152.2	0.87618	0.77745	2.4995	1.7029
"U1482C"	17	6	30	152.29	1.1274	1.2189	4.0003	1.7151
"U1482C"	17	6	41	152.4	1.1165	1.4343	4.3069	1.7394
"U1482C"	17	6	50	152.49	1.1574	1.506	4.1869	1.7591
"U1482C"	17	6	61	152.6	1.3453	1.4811	3.9022	1.7683
"U1482C"	17	6	70	152.69	1.3941	1.7544	3.9482	1.7597
"U1482C"	17	6	81	152.8	1.0873	1.3045	4.3679	1.7442
"U1482C"	17	6	90	152.89	1.036	1.2757	3.8306	1.7419
"U1482C"	17	6	101	153	1.223	1.36	2.9719	1.7355
"U1482C"	17	6	110	153.09	1.2201	1.4345	3.0822	1.7318
"U1482C"	17	6	121	153.2	1.1367	1.4785	3.8283	1.7353
"U1482C"	17	6	130	153.29	1.1954	1.3334	4.4763	1.7266
"U1482C"	17	6	141	153.4	1.2323	1.2868	2.818	1.717
"U1482C"	17	7	1	153.43	1.4112	1.312	4.3887	1.7208
"U1482C"	17	7	10	153.52	1.3621	1.3696	3.5475	1.7269
"U1482C"	17	7	21	153.63	1.3503	1.4244	4.0351	1.7415
"U1482C"	17	7	30	153.72	1.4332	1.4202	5.062	1.7483
"U1482C"	17	7	41	153.83	1.1892	1.1137	5.349	1.7485
"U1482C"	17	7	50	153.92	1.3103	1.6512	4.2043	1.7519
"U1482C"	17	7	61	154.03	1.3871	1.5801	3.4023	1.7514
"U1482C"	17	7	70	154.12	1.328	1.3725	4.2464	1.7396
"U1482C"	17	7	81	154.23	1.0764	1.35	4.4901	1.7285
"U1482C"	17	7	90	154.32	0.98209	1.2092	3.8202	1.7093
"U1482C"	17	7	101	154.43	1.1253	1.3466	3.6696	1.6871
"U1482C"	17	7	110	154.52	1.1047	1.4928	3.4947	1.7007
"U1482C"	17	7	121	154.63	1.1591	1.0884	3.9914	1.6891
"U1482C"	19	1	1	159.41	1.0366	0.93723	3.7706	1.5642
"U1482C"	19	1	10	159.5	1.1817	0.7854	3.6976	1.6142
"U1482C"	19	1	21	159.61	1.1058	0.88705	2.7894	1.6788
"U1482C"	19	1	30	159.7	1.2405	1.3607	3.9445	1.7033
"U1482C"	19	1	41	159.81	1.4004	1.7741	5.1382	1.7263
"U1482C"	19	1	50	159.9	1.5091	1.618	5.8625	1.7502
"U1482C"	19	1	61	160.01	1.8223	1.542	5.0805	1.7534
"U1482C"	19	1	70	160.1	1.9109	1.6437	5.3711	1.7492
"U1482C"	19	1	81	160.21	1.415	1.4771	4.6375	1.7506
"U1482C"	19	1	90	160.3	1.3297	1.2343	4.295	1.7531
"U1482C"	19	1	101	160.41	1.2455	1.6889	3.3403	1.7375
"U1482C"	19	1	110	160.5	1.0768	1.6089	2.9627	1.7362
"U1482C"	19	1	121	160.61	1.2647	1.6804	3.8495	1.7435
"U1482C"	19	1	130	160.7	1.3958	1.4055	4.2145	1.7498
"U1482C"	19	1	141	160.81	1.2731	1.5546	1.8941	1.7589
"U1482C"	19	2	1	160.83	1.1359	1.4367	2.8528	1.7551
"U1482C"	19	2	10	160.92	1.1208	1.3283	3.6003	1.7454
"U1482C"	19	2	21	161.03	1.2774	1.5258	4.2164	1.734
"U1482C"	19	2	30	161.12	1.2093	1.3592	2.8069	1.7355
"U1482C"	19	2	41	161.23	0.95855	1.3664	3.0433	1.7368
"U1482C"	19	2	50	161.32	1.0232	1.3077	2.8607	1.7313
"U1482C"	19	2	61	161.43	1.2285	1.5764	2.3581	1.7286
"U1482C"	19	2	70	161.52	1.2671	1.3834	3.2984	1.7258
"U1482C"	19	2	81	161.63	1.0699	1.3737	3.2947	1.727
"U1482C"	19	2	90	161.72	1.0758	1.3575	3.0854	1.7227
"U1482C"	19	2	101	161.83	1.1895	1.5377	3.3711	1.7216
"U1482C"	19	2	110	161.92	1.2156	1.6684	3.4749	1.7405
"U1482C"	19	2	121	162.03	1.476	1.693	5.0725	1.7559
"U1482C"	19	2	130	162.12	1.6416	1.5538	4.2803	1.7566
"U1482C"	19	2	141	162.23	1.3519	1.8385	3.4697	1.737
"U1482C"	19	3	1	162.24	1.3323	1.1518	3.6325	1.7638
"U1482C"	19	3	10	162.33	1.4112	1.1901	3.9018	1.7519
"U1482C"	19	3	21	162.44	1.2974	1.2268	3.8847	1.7358
"U1482C"	19	3	30	162.53	1.1957	1.3065	3.6444	1.7266
"U1482C"	19	3	41	162.64	1.2117	1.3929	4.1243	1.7328
"U1482C"	19	3	50	162.73	1.2847	1.5095	4.4323	1.7551
"U1482C"	19	3	61	162.84	1.5882	1.4486	3.9147	1.7786
"U1482C"	19	3	70	162.93	1.5907	1.6951	4.9502	1.7838
"U1482C"	19	3	81	163.04	1.3896	1.5566	4.3364	1.7733
"U1482C"	19	3	90	163.13	1.2643	1.2703	4.5911	1.7645
"U1482C"	19	3	101	163.24	1.3509	1.7828	4.5518	1.7575
"U1482C"	19	3	110	163.33	1.2923	1.2945	4.0871	1.7485
"U1482C"	19	3	121	163.44	1.3471	1.574	3.6231	1.7389
"U1482C"	19	3	130	163.53	1.3283	1.5158	3.0357	1.7412
"U1482C"	19	3	141	163.64	1.2398	1.6101	3.8103	1.7501
"U1482C"	19	4	1	163.66	1.44	0.91144	4.6879	1.7739
"U1482C"	19	4	10	163.75	1.6313	1.3523	4.852	1.7662
"U1482C"	19	4	21	163.86	1.7558	1.1369	5.8763	1.7641
"U1482C"	19	4	30	163.95	1.6472	1.3745	4.8631	1.7614
"U1482C"	19	4	41	164.06	1.3944	1.2272	4.5906	1.752
"U1482C"	19	4	50	164.15	1.152	1.4887	3.9586	1.7387
"U1482C"	19	4	61	164.26	1.1754	1.2032	2.6277	1.7184
"U1482C"	19	4	70	164.35	1.0731	1.0543	2.8328	1.7215
"U1482C"	19	4	81	164.46	1.0031	1.0833	3.1431	1.7421
"U1482C"	19	4	90	164.55	1.0682	1.2703	3.7734	1.7494
"U1482C"	19	4	101	164.66	1.2301	1.6325	4.0326	1.7435
"U1482C"	19	4	110	164.75	1.1652	1.5929	3.8104	1.7398
"U1482C"	19	4	121	164.86	1.1994	1.4308	3.793	1.7333
"U1482C"	19	4	130	164.95	1.1789	0.96048	4.0004	1.7174
"U1482C"	19	4	141	165.06	1.1957	1.5494	4.0476	1.7109
"U1482C"	19	5	1	165.08	1.0295	1.3285	3.1925	1.7278
"U1482C"	19	5	10	165.17	1.2256	1.3143	3.7723	1.7285
"U1482C"	19	5	21	165.28	1.2009	1.4274	3.3078	1.7378
"U1482C"	19	5	30	165.37	1.2007	1.5268	3.9656	1.748
"U1482C"	19	5	41	165.48	1.0041	1.2774	3.2235	1.7466
"U1482C"	19	5	50	165.57	1.1258	1.446	3.731	1.7339
"U1482C"	19	5	61	165.68	1.1615	1.145	2.6801	1.7317
"U1482C"	19	5	70	165.77	1.0829	1.3071	2.9654	1.7292
"U1482C"	19	5	81	165.88	0.93006	0.97233	3.5541	1.7215
"U1482C"	19	5	90	165.97	0.96288	1.3141	3.6804	1.7354
"U1482C"	19	5	101	166.08	1.2256	1.3219	3.1649	1.7521
"U1482C"	19	5	110	166.17	1.348	1.4844	5.1227	1.748
"U1482C"	19	5	121	166.28	1.5239	1.3081	4.3093	1.7485
"U1482C"	19	5	130	166.37	1.4979	1.4507	4.7324	1.7437
"U1482C"	19	5	141	166.48	1.5109	1.7461	5.9142	1.7252
"U1482C"	19	6	1	166.49	1.3122	1.0454	3.7836	1.7269
"U1482C"	19	6	10	166.58	1.3574	1.0668	4.4946	1.7138
"U1482C"	19	6	21	166.69	1.2977	1.2036	3.8013	1.7178
"U1482C"	19	6	30	166.78	1.1566	0.92662	3.7799	1.7211
"U1482C"	19	6	41	166.89	0.97427	1.2134	3.1898	1.7218
"U1482C"	19	6	50	166.98	0.96357	1.4161	3.1859	1.7276
"U1482C"	19	6	61	167.09	1.1172	1.5438	3.5014	1.7377
"U1482C"	19	6	70	167.18	1.4531	1.4942	4.8556	1.7539
"U1482C"	19	6	81	167.29	1.3942	1.6351	5.3094	1.7712
"U1482C"	19	6	90	167.38	1.488	1.0919	4.6613	1.7686
"U1482C"	19	6	101	167.49	1.7145	1.7449	4.8835	1.7703
"U1482C"	19	6	110	167.58	1.6904	1.8201	4.3406	1.7654
"U1482C"	19	6	121	167.69	1.5414	1.6171	5.3396	1.7323
"U1482C"	19	6	130	167.78	1.3795	1.2597	4.0783	1.7023
"U1482C"	19	6	141	167.89	1.1488	1.1182	3.9254	1.6988
"U1482C"	19	7	1	167.91	1.0288	1.2697	2.6911	1.7187
"U1482C"	19	7	10	168	1.0453	1.1827	3.4571	1.7037
"U1482C"	19	7	21	168.11	1.0373	1.5061	2.7516	1.7018
"U1482C"	19	7	30	168.2	1.0582	1.2055	3.4165	1.717
"U1482C"	19	7	41	168.31	1.3257	1.3909	3.2445	1.7353
"U1482C"	19	7	50	168.4	1.3969	1.6394	3.7582	1.7397
"U1482C"	19	7	61	168.51	1.5928	1.5814	4.4794	1.7365
"U1482C"	19	7	70	168.6	1.5054	1.4838	4.3593	1.7377
"U1482C"	19	7	81	168.71	1.1973	1.3456	4.1049	1.7342
"U1482C"	19	7	90	168.8	1.1627	1.2293	5.1819	1.7288
"U1482C"	19	7	101	168.91	1.2222	1.6328	2.948	1.7118
"U1482C"	20	1	1	168.91	0.90695	1.0908	2.7375	1.6896
"U1482C"	19	7	110	169	1.0708	1.5127	3.5764	1.6064
"U1482C"	20	1	10	169	0.94511	1.1997	2.7245	1.699
"U1482C"	20	1	21	169.11	1.2289	1.2082	4.3127	1.7282
"U1482C"	20	1	30	169.2	1.3672	1.2229	4.2209	1.7432
"U1482C"	20	1	41	169.31	1.3754	1.3995	4.9813	1.7392
"U1482C"	20	1	50	169.4	1.5116	1.3434	5.6904	1.7305
"U1482C"	20	1	61	169.51	1.6481	1.5589	4.8466	1.7344
"U1482C"	20	1	70	169.6	1.5768	1.824	5.2579	1.7391
"U1482C"	20	1	81	169.71	1.3556	1.594	3.9589	1.744
"U1482C"	20	1	90	169.8	1.4111	1.4535	6.0379	1.7558
"U1482C"	20	1	101	169.91	1.5627	1.5981	4.3076	1.7671
"U1482C"	20	1	110	170	1.6257	1.9353	6.1022	1.7743
"U1482C"	20	1	121	170.11	1.6262	1.7614	4.9852	1.7729
"U1482C"	20	1	130	170.2	1.4649	1.8302	4.5844	1.7714
"U1482C"	20	1	141	170.31	1.6005	2.0134	4.6702	1.7793
"U1482C"	20	1	150	170.4	1.6876	1.2469	4.1063	1.7856
"U1482C"	20	2	1	170.41	1.6823	1.4932	4.8573	1.7644
"U1482C"	20	2	10	170.5	1.9158	1.646	4.9946	1.7631
"U1482C"	20	2	21	170.61	1.8903	1.3446	6.6267	1.768
"U1482C"	20	2	30	170.7	2.0146	1.5914	5.9704	1.7679
"U1482C"	20	2	41	170.81	1.7364	1.557	5.3569	1.7717
"U1482C"	20	2	50	170.9	1.6548	1.8115	6.7869	1.7759
