Time_Ma,GR_gAPI
18.382,32.67557696
18.383,32.23695408
18.384,31.90944805
18.385,31.6849985
18.386,31.54627753
18.387,31.4517547
18.388,31.38708156
18.389,31.35352665
18.39,31.3662074
18.391,31.44856779
18.392,31.59507443
18.393,31.78067636
18.394,31.98640206
18.395,32.21225108
18.396,32.45322298
18.397,32.6880175
18.398,32.91044963
18.399,33.12795813
18.4,33.35298567
18.401,33.58553218
18.402,33.82473337
18.403,34.06454603
18.404,34.29995954
18.405,34.52357617
18.406,34.70993518
18.407,34.85074286
18.408,34.94471483
18.409,34.99630333
18.41,35.0094694
18.411,34.98716192
18.412,34.94594278
18.413,34.89861219
18.414,34.8451702
18.415,34.78281937
18.416,34.67509308
18.417,34.51450347
18.418,34.3081154
18.419,34.06360347
18.42,33.78096903
18.421,33.46098968
18.422,33.13230915
18.423,32.81553469
18.424,32.5100745
18.425,32.21165825
18.426,31.91972127
18.427,31.63388433
18.428,31.37624537
18.429,31.19867908
18.43,31.10393662
18.431,31.11701687
18.432,31.25506279
18.433,31.518073
18.434,31.90882556
18.435,32.40600541
18.436,32.99954655
18.437,33.67361732
18.438,34.39435453
18.439,35.16175643
18.44,35.97582311
18.441,36.81037976
18.442,37.64766642
18.443,38.48422894
18.444,39.24859543
18.445,39.93928545
18.446,40.55630004
18.447,41.08502916
18.448,41.49850602
18.449,41.79220768
18.45,41.98346451
18.451,42.08268368
18.452,42.08792315
18.453,41.99581457
18.454,41.81224427
18.455,41.53722293
18.456,41.18613817
18.457,40.78590017
18.458,40.33961775
18.459,39.84729102
18.46,39.31703265
18.461,38.75473491
18.462,38.16436612
18.463,37.58270259
18.464,37.01665811
18.465,36.46623225
18.466,35.94517092
18.467,35.47790714
18.468,35.07162409
18.469,34.72629081
18.47,34.44345894
18.471,34.22551222
18.472,34.07064947
18.473,33.98948533
18.474,33.98758336
18.475,34.05977663
18.476,34.19773185
18.477,34.3993913
18.478,34.66475468
18.479,34.97412468
18.48,35.30246819
18.481,35.64125101
18.482,35.96279984
18.483,36.25534308
18.484,36.51888083
18.485,36.74147338
18.486,36.89637103
18.487,36.97447769
18.488,36.96466637
18.489,36.85395866
18.49,36.64812377
18.491,36.35890294
18.492,36.04001261
18.493,35.73237986
18.494,35.44958884
18.495,35.21742048
18.496,35.04384783
18.497,34.93024625
18.498,34.87712997
18.499,34.87733955
18.5,34.93708603
18.501,35.08149808
18.502,35.32701958
18.503,35.67365004
18.504,36.11353269
18.505,36.61330237
18.506,37.16348882
18.507,37.72007063
18.508,38.22043703
18.509,38.6645882
18.51,39.05439518
18.511,39.40470276
18.512,39.72849336
18.513,40.02682016
18.514,40.30298126
18.515,40.55740349
18.516,40.78862006
18.517,40.98479932
18.518,41.10988837
18.519,41.16848443
18.52,41.18652146
18.521,41.18440862
18.522,41.1621464
18.523,41.11925694
18.524,41.02319965
18.525,40.86487957
18.526,40.63889117
18.527,40.32545052
18.528,39.92455988
18.529,39.43621989
18.53,38.91820028
18.531,38.41863985
18.532,37.9430575
18.533,37.53220853
18.534,37.19665889
18.535,36.93154752
18.536,36.72331587
18.537,36.5367238
18.538,36.36768638
18.539,36.23750247
18.54,36.16218328
18.541,36.14172901
18.542,36.177753
18.543,36.29415269
18.544,36.49213728
18.545,36.74179735
18.546,36.96884885
18.547,37.16943712
18.548,37.3435631
18.549,37.48045363
18.55,37.56946289
18.551,37.60882508
18.552,37.64197854
18.553,37.67874312
18.554,37.71911875
18.555,37.78308154
18.556,37.9172305
18.557,38.13767248
18.558,38.43057335
18.559,38.78446453
18.56,39.19911493
18.561,39.67448196
18.562,40.17728844
18.563,40.68936286
18.564,41.21699348
18.565,41.77347342
18.566,42.36233372
18.567,42.98357431
18.568,43.64737034
18.569,44.37154282
18.57,45.15608894
18.571,45.91131617
18.572,46.47832554
18.573,46.84738678
18.574,47.02972706
18.575,47.05963584
18.576,46.95393516
18.577,46.67217977
18.578,46.15302289
18.579,45.44799933
18.58,44.58346761
18.581,43.54642378
18.582,42.31007748
18.583,40.86228929
18.584,39.48923219
18.585,38.30309184
18.586,37.24940814
18.587,36.2640485
18.588,35.35075908
18.589,34.5907582
18.59,33.98322251
18.591,33.50204871
18.592,33.16229667
18.593,32.96981677
18.594,32.93854956
18.595,33.0552993
18.596,33.29841717
18.597,33.65665491
18.598,34.07969793
18.599,34.51568613
18.6,34.91745337
18.601,35.27302018
18.602,35.50112269
18.603,35.54983103
18.604,35.41502356
18.605,35.08904818
18.606,34.71441668
18.607,34.39010299
18.608,34.17463874
18.609,34.08071633
18.61,34.08168649
18.611,34.1436686
18.612,34.32501103
18.613,34.6746839
18.614,35.20913314
18.615,35.8783006
18.616,36.62103399
18.617,37.26583794
18.618,37.80115831
18.619,38.13074453
18.62,38.19050013
18.621,38.0353034
18.622,37.65588809
18.623,37.10494028
18.624,36.4420015
18.625,35.68917947
18.626,34.87593682
18.627,34.00334498
18.628,33.10907558
18.629,32.24393504
18.63,31.52407755
18.631,30.9592561
18.632,30.56393397
18.633,30.37988781
18.634,30.31635815
18.635,30.35229117
18.636,30.48679767
18.637,30.685652
18.638,30.92958093
18.639,31.18790863
18.64,31.45999469
18.641,31.75586994
18.642,32.06604175
18.643,32.35868623
18.644,32.62670326
18.645,32.81569807
18.646,32.86876366
18.647,32.80188746
18.648,32.63387576
18.649,32.39791823
18.65,32.23246991
18.651,32.14439033
18.652,32.13670116
18.653,32.21496005
18.654,32.48176384
18.655,33.03614761
18.656,33.92879695
18.657,35.1887361
18.658,36.70428458
18.659,38.32291547
18.66,39.86271504
18.661,41.11561303
18.662,42.0793427
18.663,42.65460787
18.664,42.80307041
18.665,42.42815577
18.666,41.48851317
18.667,40.14370616
18.668,38.46533859
18.669,36.63499475
18.67,34.70626424
18.671,32.9021193
18.672,31.38064965
18.673,30.17328898
18.674,29.35907003
18.675,28.8746686
18.676,28.65505353
18.677,28.63714009
18.678,28.69974302
18.679,28.84417569
18.68,29.09310459
18.681,29.43276604
18.682,29.72738435
18.683,29.95068555
18.684,30.12363352
18.685,30.28808741
18.686,30.50863571
18.687,30.83065368
18.688,31.26321114
18.689,31.82177065
18.69,32.51503582
18.691,33.31305112
18.692,34.20881542
18.693,35.13685473
18.694,36.03278563
18.695,36.85190556
18.696,37.57204024
18.697,38.21248091
18.698,38.78648572
18.699,39.27372153
18.7,39.66548388
18.701,39.95326395
18.702,40.15583523
18.703,40.31067333
18.704,40.50624909
18.705,40.74384301
18.706,40.9362584
18.707,40.96125696
18.708,40.8171738
18.709,40.48366466
18.71,39.99910775
18.711,39.49030316
18.712,38.95767586
18.713,38.39238236
18.714,37.79521572
18.715,37.12664579
18.716,36.42606093
18.717,35.83032982
18.718,35.36881316
18.719,35.03558094
18.72,34.84453586
18.721,34.67395017
18.722,34.47615383
18.723,34.24820053
18.724,33.99442761
18.725,33.73014939
18.726,33.48359644
18.727,33.25027376
18.728,32.99753654
18.729,32.70010757
18.73,32.35157196
18.731,31.94509323
18.732,31.51175919
18.733,31.09333799
18.734,30.69462417
18.735,30.31264474
18.736,29.96153165
18.737,29.74059469
18.738,29.67638425
18.739,29.81372712
18.74,30.16249567
18.741,30.77497813
18.742,31.73408759
18.743,32.96669102
18.744,34.44948073
18.745,36.17750332
18.746,38.00425948
18.747,39.87436586
18.748,41.72416181
18.749,43.54724263
18.75,45.23262213
18.751,46.71345889
18.752,47.91454437
18.753,48.79361558
18.754,49.31846797
18.755,49.44636122
18.756,49.28021471
18.757,48.99123342
18.758,48.56665027
18.759,48.04358153
18.76,47.46498426
18.761,46.86242422
18.762,46.28542525
18.763,45.73784774
18.764,45.21781528
18.765,44.66127313
18.766,44.01939116
18.767,43.31563162
18.768,42.5822074
18.769,41.82204507
18.77,41.04484358
18.771,40.31165263
18.772,39.6712987
18.773,39.08662243
18.774,38.51148908
18.775,37.93921689
18.776,37.37547287
18.777,36.86325638
18.778,36.43243173
18.779,36.14949642
18.78,36.06754644
18.781,36.18173915
18.782,36.49045394
18.783,36.94835696
18.784,37.54630376
18.785,38.2163146
18.786,38.89802662
18.787,39.59143916
18.788,40.29655276
18.789,40.98613204
18.79,41.650685
18.791,42.25270745
18.792,42.75541014
18.793,43.15876601
18.794,43.44377673
18.795,43.59385118
18.796,43.60250338
18.797,43.50842677
18.798,43.33766345
18.799,43.08111049
18.8,42.74958252
18.801,42.34568405
18.802,41.87038799
18.803,41.34408512
18.804,40.77364806
18.805,40.16418045
18.806,39.52110447
18.807,38.85971254
18.808,38.18658098
18.809,37.53407161
18.81,36.91250687
18.811,36.32188653
18.812,35.78044347
18.813,35.36039619
18.814,35.08497703
18.815,34.93870293
18.816,34.92040542
18.817,35.03008332
18.818,35.27879436
18.819,35.68696211
18.82,36.23937646
18.821,36.92105548
18.822,37.72453604
18.823,38.65856138
18.824,39.69411214
18.825,40.71593932
18.826,41.70751659
18.827,42.60754455
18.828,43.38116143
18.829,44.03103708
18.83,44.55207692
18.831,44.9201899
18.832,45.13017082
18.833,45.14998757
18.834,44.98449619
18.835,44.64234182
18.836,44.15032769
18.837,43.549307
18.838,42.85116312
18.839,42.18378456
18.84,41.55267918
18.841,40.95784621
18.842,40.4052893
18.843,39.91121557
18.844,39.48065183
18.845,39.13915438
18.846,38.89081008
18.847,38.73561765
18.848,38.66036936
18.849,38.61907783
18.85,38.58950154
18.851,38.52803109
18.852,38.42368253
18.853,38.26919328
18.854,38.05400421
18.855,37.75350501
18.856,37.3626427
18.857,36.87048576
18.858,36.26203495
18.859,35.55144741
18.86,34.77064511
18.861,33.95830136
18.862,33.13033628
18.863,32.32966434
18.864,31.55759339
18.865,30.81412196
18.866,30.16440796
18.867,29.67110567
18.868,29.36437649
18.869,29.25553986
18.87,29.34459061
18.871,29.63152575
18.872,30.09046934
18.873,30.70050667
18.874,31.41634547
18.875,32.11280763
18.876,32.71631255
18.877,33.22308486
18.878,33.66244949
18.879,34.06318732
18.88,34.37193724
18.881,34.52188846
18.882,34.49471844
18.883,34.28924172
18.884,33.91419477
18.885,33.36666892
18.886,32.67423224
18.887,31.92569382
18.888,31.16611352
18.889,30.46651123
18.89,29.9436259
18.891,29.61798957
18.892,29.48029044
18.893,29.49402532
18.894,29.65066895
18.895,29.94992576
18.896,30.34947977
18.897,30.83756294
18.898,31.41212169
18.899,32.0734834
18.9,32.82164724
18.901,33.60515971
18.902,34.29730473
18.903,34.87115459
18.904,35.30511402
18.905,35.57404072
18.906,35.67793712
18.907,35.59639705
18.908,35.35639946
18.909,34.96353092
18.91,34.453361
18.911,33.85318983
18.912,33.15025697
18.913,32.37360194
18.914,31.59105406
18.915,30.8374783
18.916,30.17539822
18.917,29.65966851
18.918,29.2748341
18.919,29.02277757
18.92,28.91149709
18.921,28.94783118
18.922,29.13821741
18.923,29.46140932
18.924,29.91740546
18.925,30.50227741
18.926,31.18324848
18.927,31.94520655
18.928,32.71180252
18.929,33.44150482
18.93,34.13431304
18.931,34.78708739
18.932,35.36588261
18.933,35.87151452
18.934,36.29656125
18.935,36.63602813
18.936,36.88505109
18.937,37.03376049
18.938,37.05722987
18.939,36.95156903
18.94,36.74816851
18.941,36.45753958
18.942,36.07910976
18.943,35.62485961
18.944,35.11095133
18.945,34.54309568
18.946,33.94593619
18.947,33.32835129
18.948,32.69167376
18.949,32.03973564
18.95,31.38348643
18.951,30.72999856
18.952,30.11445335
18.953,29.54516281
18.954,29.02212657
18.955,28.5511912
18.956,28.17013427
18.957,27.87518574
18.958,27.64620111
18.959,27.47621958
18.96,27.36524079
18.961,27.32149015
18.962,27.34807296
18.963,27.44030046
18.964,27.58762165
18.965,27.78502949
18.966,28.03895268
18.967,28.32437457
18.968,28.58319954
18.969,28.80269724
18.97,28.95664892
18.971,29.0252577
18.972,29.01870418
18.973,28.96068685
18.974,28.89898022
18.975,28.84577874
18.976,28.79277788
18.977,28.73882065
18.978,28.68390762
18.979,28.64811724
18.98,28.67636554
18.981,28.79886453
18.982,29.06999036
18.983,29.49902751
18.984,30.08597452
18.985,30.8224676
18.986,31.67524074
18.987,32.61073887
18.988,33.54459772
18.989,34.40071218
18.99,35.16121881
18.991,35.81771149
18.992,36.36992321
18.993,36.80150549
18.994,37.06961572
18.995,37.14920351
18.996,37.03421511
18.997,36.76030667
18.998,36.36878761
18.999,35.87345519
19,35.30908215
19.001,34.68447276
19.002,34.02987078
19.003,33.41751239
19.004,32.87727085
19.005,32.41930993
19.006,32.05359718
19.007,31.77519014
19.008,31.58408712
19.009,31.4484382
19.01,31.30958187
19.011,31.14438151
19.012,30.90680397
19.013,30.59203901
19.014,30.20008691
19.015,29.74572567
19.016,29.27914394
19.017,28.79675552
19.018,28.28549939
19.019,27.74211298
19.02,27.16389236
19.021,26.58437792
19.022,26.0706907
19.023,25.6494063
19.024,25.37778505
19.025,25.29246262
19.026,25.37539252
19.027,25.65789301
19.028,26.19397673
19.029,26.97460852
19.03,27.97979073
19.031,29.17692058
19.032,30.56489274
19.033,32.11278674
19.034,33.7801991
19.035,35.55282695
19.036,37.33929953
19.037,39.13961116
19.038,40.95376396
19.039,42.73248927
19.04,44.38381844
19.041,45.88887927
19.042,47.18585119
19.043,48.2689425
19.044,49.13103235
19.045,49.71986267
19.046,50.00768834
19.047,50.01955236
19.048,49.7996495
19.049,49.34849205
19.05,48.6542616
19.051,47.78848883
19.052,46.83496448
19.053,45.83374927
19.054,44.86561347
19.055,43.94881891
19.056,43.07909295
19.057,42.26862202
19.058,41.53282731
19.059,40.90247719
19.06,40.44334546
19.061,40.14754482
19.062,40.01507127
19.063,40.02387276
19.064,40.15503595
19.065,40.36737102
19.066,40.5560641
19.067,40.72111616
19.068,40.86252739
19.069,40.96475047
19.07,41.01077687
19.071,40.99317272
19.072,40.894247
19.073,40.71203546
19.074,40.43976609
19.075,40.11116414
19.076,39.77267283
19.077,39.4426131
19.078,39.14949422
19.079,38.90411316
19.08,38.70314211
19.081,38.57187609
19.082,38.54898893
19.083,38.64372294
19.084,38.89195214
19.085,39.28174363
19.086,39.81042554
19.087,40.45404704
19.088,41.18603107
19.089,41.99071346
19.09,42.80762722
19.091,43.63626939
19.092,44.47664081
19.093,45.30988915
19.094,46.10771282
19.095,46.8524543
19.096,47.49839755
19.097,48.04554296
19.098,48.49187512
19.099,48.79694807
19.1,48.9391592
19.101,48.93779577
19.102,48.82291009
19.103,48.59472545
19.104,48.24011599
19.105,47.76305372
19.106,47.14855891
19.107,46.41357066
19.108,45.57473626
19.109,44.63873486
19.11,43.61120207
19.111,42.52849436
19.112,41.42499862
19.113,40.32932927
19.114,39.27988752
19.115,38.27666274
19.116,37.31965184
19.117,36.43630673
19.118,35.6496166
19.119,34.96342612
19.12,34.39213689
19.121,33.93574825
19.122,33.60940247
19.123,33.42316503
19.124,33.38597619
19.125,33.4597602
19.126,33.61347467
19.127,33.85361291
19.128,34.16712364
19.129,34.53341913
19.13,34.93726276
19.131,35.35503326
19.132,35.76843613
19.133,36.17693413
19.134,36.57882116
19.135,36.89747811
19.136,37.07983449
19.137,37.12201977
19.138,37.01262984
19.139,36.75166779
19.14,36.33523387
19.141,35.82688445
19.142,35.25985519
19.143,34.6552264
19.144,34.02748679
19.145,33.37414513
19.146,32.71296274
19.147,32.11071119
19.148,31.59681027
19.149,31.25369787
19.15,31.13668726
19.151,31.21874911
19.152,31.49705358
19.153,31.96124664
19.154,32.61514209
19.155,33.38884515
19.156,34.25465511
19.157,35.21257061
19.158,36.25467126
19.159,37.29859777
19.16,38.31221042
19.161,39.23036976
19.162,40.02665039
19.163,40.69602913
19.164,41.22799968
19.165,41.62654442
19.166,41.89364747
19.167,42.03980223
19.168,42.05737761
19.169,41.95211909
19.17,41.73765807
19.171,41.43114062
19.172,41.04557978
19.173,40.66607754
19.174,40.30349316
19.175,39.95782609
19.176,39.62178129
19.177,39.27686569
19.178,38.92124369
19.179,38.56512426
19.18,38.20946557
19.181,37.85426736
19.182,37.49261801
19.183,37.10540628
19.184,36.68458783
19.185,36.21323972
19.186,35.68512738
19.187,35.09563619
19.188,34.4850867
19.189,33.9237106
19.19,33.42265759
19.191,33.00731349
19.192,32.67849342
19.193,32.43140129
19.194,32.24969425
19.195,32.11072822
19.196,32.02414953
19.197,32.00227496
19.198,32.04510438
19.199,32.15263583
19.2,32.3356089
19.201,32.60702695
19.202,32.92377649
19.203,33.2180352
19.204,33.48642993
19.205,33.72352788
19.206,33.89395873
19.207,33.94469434
19.208,33.89284398
19.209,33.75863772
19.21,33.5380681
19.211,33.24074919
19.212,32.9083114
19.213,32.58753732
19.214,32.27292801
19.215,31.95419293
19.216,31.63101005
19.217,31.30338019
19.218,31.00786855
19.219,30.79048286
19.22,30.68398311
19.221,30.73985216
19.222,30.95808598
19.223,31.34548121
19.224,31.87370993
19.225,32.49992556
19.226,33.18026846
19.227,33.87011653
19.228,34.56951805
19.229,35.27784887
19.23,35.99458938
19.231,36.71958172
19.232,37.4137073
19.233,38.03715724
19.234,38.59587359
19.235,39.08986036
19.236,39.48044796
19.237,39.73600433
19.238,39.89291358
19.239,39.98643582
19.24,40.01657255
19.241,39.98332501
19.242,39.85982646
19.243,39.64741142
19.244,39.34746456
19.245,38.96014032
19.246,38.48158558
19.247,37.91277535
19.248,37.30209396
19.249,36.67278267
19.25,36.0651087
19.251,35.50621551
19.252,34.99386487
19.253,34.53144375
19.254,34.15248796
19.255,33.87854891
19.256,33.74179412
19.257,33.73308379
19.258,33.852416
19.259,34.09978712
19.26,34.42534895
19.261,34.80450735
19.262,35.19345894
19.263,35.56987711
19.264,35.93376208
19.265,36.28682918
19.266,36.65573991
19.267,37.04212393
19.268,37.41162026
19.269,37.74385264
19.27,38.03600856
19.271,38.28564001
19.272,38.46891973
19.273,38.57440651
19.274,38.65710241
19.275,38.7334042
19.276,38.80374192
19.277,38.8666622
19.278,38.91374372
19.279,38.93520169
19.28,38.90890369
19.281,38.82788324
19.282,38.69214107
19.283,38.497917
19.284,38.2382902
19.285,37.92495192
19.286,37.58180993
19.287,37.21973039
19.288,36.83641837
19.289,36.46218273
19.29,36.19433103
19.291,36.06216064
19.292,36.07847944
19.293,36.25981409
19.294,36.58817327
19.295,37.04583916
19.296,37.58208973
19.297,38.18440977
19.298,38.85663242
19.299,39.59518652
19.3,40.40007116
19.301,41.27177435
19.302,42.22405408
19.303,43.21612416
19.304,44.12294331
19.305,44.84660604
19.306,45.35237063
19.307,45.63331217
19.308,45.71650607
19.309,45.62125496
19.31,45.39862499
19.311,45.05311629
19.312,44.59311153
19.313,44.0447451
19.314,43.45656162
19.315,42.84090084
19.316,42.19098254
19.317,41.51031764
19.318,40.83004047
19.319,40.2316156
19.32,39.77685561
19.321,39.4689441
19.322,39.29110741
19.323,39.24272512
19.324,39.32379532
19.325,39.5463997
19.326,39.8724727
19.327,40.27716216
19.328,40.7124779
19.329,41.16656009
19.33,41.6404343
19.331,42.14277552
19.332,42.69647487
19.333,43.29410512
19.334,43.90761032
19.335,44.53072108
19.336,45.16302269
19.337,45.77675015
19.338,46.32016163
19.339,46.77813637
19.34,47.18265734
19.341,47.5337263
19.342,47.83134403
19.343,48.0636825
19.344,48.21002243
19.345,48.26384894
19.346,48.20287962
19.347,48.02402065
19.348,47.71175613
19.349,47.28672413
19.35,46.76983982
19.351,46.19014556
19.352,45.59800798
19.353,45.0039757
19.354,44.40823867
19.355,43.84291397
19.356,43.35672762
19.357,42.97585088
19.358,42.71558047
19.359,42.57086408
19.36,42.54169985
19.361,42.61427126
19.362,42.771251
19.363,42.99072903
19.364,43.25476313
19.365,43.56335259
19.366,43.91846285
19.367,44.29264917
19.368,44.62792384
19.369,44.89049483
19.37,45.03268429
19.371,45.03050728
19.372,44.89641807
19.373,44.64631301
19.374,44.29888492
19.375,43.86876071
19.376,43.37872546
19.377,42.83781129
19.378,42.2460187
19.379,41.65356863
19.38,41.1369849
19.381,40.73429526
19.382,40.49314882
19.383,40.41354041
19.384,40.49546755
19.385,40.75425017
19.386,41.15407787
19.387,41.6815726
19.388,42.31869577
19.389,43.07028121
19.39,43.93926061
19.391,44.87585432
19.392,45.81628793
19.393,46.70831514
19.394,47.46996843
19.395,48.10215534
19.396,48.60922868
19.397,48.98113286
19.398,49.20284705
19.399,49.26666307
19.4,49.20288488
19.401,49.01151556
19.402,48.69255796
19.403,48.25443824
19.404,47.72453633
19.405,47.15224981
19.406,46.59879253
19.407,46.06416515
19.408,45.55064479
19.409,45.04970711
19.41,44.55250174
19.411,44.06954247
19.412,43.61345713
19.413,43.18703754
19.414,42.78755165
19.415,42.39981728
19.416,42.00661679
19.417,41.58539861
19.418,41.11437655
19.419,40.59467939
19.42,40.0263065
19.421,39.44109042
19.422,38.87962304
19.423,38.34878982
19.424,37.85695436
19.425,37.40411617
19.426,36.99372815
19.427,36.6352594
19.428,36.33699617
19.429,36.11489194
19.43,35.9854777
19.431,35.96170646
19.432,36.0191004
19.433,36.14363346
19.434,36.31410491
19.435,36.51468342
19.436,36.71325239
19.437,36.89845683
19.438,37.07029686
19.439,37.22877301
19.44,37.38079557
19.441,37.53067253
19.442,37.67226733
19.443,37.79495503
19.444,37.89873518
19.445,37.98360827
19.446,38.05958427
19.447,38.1578547
19.448,38.29678702
19.449,38.49505244
19.45,38.76431204
19.451,39.10456333
19.452,39.51580584
19.453,39.9877992
19.454,40.45167852
19.455,40.90440693
19.456,41.33823436
19.457,41.75081515
19.458,42.14214979
19.459,42.51223856
19.46,42.86632163
19.461,43.20962505
19.462,43.52468757
19.463,43.7777322
19.464,43.96126833
19.465,44.07058944
19.466,44.11274188
19.467,44.1027796
19.468,44.05361316
19.469,43.99853035
19.47,43.98150459
19.471,44.0025347
19.472,44.06162015
19.473,44.1524303
19.474,44.24877696
19.475,44.34237759
19.476,44.42465175
19.477,44.49250128
19.478,44.54647539
19.479,44.58657398
19.48,44.58801267
19.481,44.49603075
19.482,44.30046863
19.483,43.98688633
19.484,43.54954104
19.485,42.98843533
19.486,42.30357065
19.487,41.5721274
19.488,40.86106315
19.489,40.18775364
19.49,39.5790106
19.491,39.03483061
19.492,38.55521326
19.493,38.14097442
19.494,37.79526081
19.495,37.52015157
19.496,37.36500943
19.497,37.36180946
19.498,37.51217808
19.499,37.8167979
19.5,38.28019743
19.501,38.83955636
19.502,39.47410903
19.503,40.09565543
19.504,40.66563631
19.505,41.18405185
19.506,41.65090422
19.507,42.06564805
19.508,42.42764966
19.509,42.73534369
19.51,42.98490204
19.511,43.17380881
19.512,43.30122744
19.513,43.37013421
19.514,43.38324349
19.515,43.34341425
19.516,43.27369402
19.517,43.20833512
19.518,43.14733756
19.519,43.09070124
19.52,43.03417819
19.521,42.92728099
19.522,42.75481243
19.523,42.51411149
19.524,42.20794373
19.525,41.83752089
19.526,41.40284282
19.527,40.91515346
19.528,40.39950194
19.529,39.86017793
19.53,39.29410405
19.531,38.69980614
19.532,38.07728504
19.533,37.42654072
19.534,36.7520817
19.535,36.05995225
19.536,35.36710048
19.537,34.72754919
19.538,34.14129946
19.539,33.60835045
19.54,33.12968049
19.541,32.71307906
19.542,32.36463944
19.543,32.06282804
19.544,31.7899189
19.545,31.54347176
19.546,31.32431546
19.547,31.13582532
19.548,31.00449403
19.549,30.93389017
19.55,30.91797644
19.551,30.95254405
19.552,31.03759145
19.553,31.17311797
19.554,31.35388088
19.555,31.57109934
19.556,31.8206111
19.557,32.09129956
19.558,32.3821723
19.559,32.69247453
19.56,33.02249479
19.561,33.37804469
19.562,33.7680695
19.563,34.18004985
19.564,34.59390465
19.565,35.00661734
19.566,35.41818765
19.567,35.82861761
19.568,36.2224694
19.569,36.5930904
19.57,36.94783755
19.571,37.29559529
19.572,37.63636302
19.573,37.97014115
19.574,38.27790136
19.575,38.50954514
19.576,38.64093166
19.577,38.6632794
19.578,38.57157501
19.579,38.36582132
19.58,38.04601984
19.581,37.62851356
19.582,37.17749563
19.583,36.70026744
19.584,36.21359311
19.585,35.7195443
19.586,35.21812103
19.587,34.70932377
19.588,34.2237749
19.589,33.79050519
19.59,33.4468847
19.591,33.23983249
19.592,33.17893131
19.593,33.2726831
19.594,33.51102486
19.595,33.86277002
19.596,34.30619221
19.597,34.80443963
19.598,35.315473
19.599,35.83929148
19.6,36.3758951
19.601,36.92347655
19.602,37.47516564
19.603,38.02864658
19.604,38.53485962
19.605,38.97759936
19.606,39.3603012
19.607,39.6829674
19.608,39.93689288
19.609,40.10118071
19.61,40.1872469
19.611,40.2215191
19.612,40.21378289
19.613,40.16403899
19.614,40.07228838
19.615,39.94298894
19.616,39.77936864
19.617,39.5853263
19.618,39.36941862
19.619,39.13164687
19.62,38.87201119
19.621,38.58705187
19.622,38.26035809
19.623,37.87946663
19.624,37.46222689
19.625,37.02111485
19.626,36.55682407
19.627,36.06935444
19.628,35.55824787
19.629,35.03937567
19.63,34.51286016
19.631,33.97333403
19.632,33.41814759
19.633,32.84730225
19.634,32.2607973
19.635,31.67916721
19.636,31.13311897
19.637,30.63728936
19.638,30.21288303
19.639,29.86572691
19.64,29.59960678
19.641,29.41609131
19.642,29.37372317
19.643,29.55633143
19.644,29.9580301
19.645,30.56863311
19.646,31.38753347
19.647,32.41472761
19.648,33.65021373
19.649,35.00793348
19.65,36.45114382
19.651,37.94720527
19.652,39.46923225
19.653,41.01547397
19.654,42.58593102
19.655,44.15597612
19.656,45.65481652
19.657,47.03291478
19.658,48.2096287
19.659,49.13580564
19.66,49.81144839
19.661,50.2365645
19.662,50.41485532
19.663,50.34442356
19.664,50.05375411
19.665,49.6473684
19.666,49.1321738
19.667,48.50817232
19.668,47.77536624
19.669,46.9582453
19.67,46.08385848
19.671,45.20256169
19.672,44.37774667
19.673,43.62377149
19.674,42.94160243
19.675,42.33524669
19.676,41.80951894
19.677,41.36890483
19.678,41.0060803
19.679,40.71208182
19.68,40.48690879
19.681,40.33055952
19.682,40.24168185
19.683,40.21425907
19.684,40.24580167
19.685,40.29628892
19.686,40.35293658
19.687,40.41522092
19.688,40.48295348
19.689,40.53964802
19.69,40.5351928
19.691,40.46045653
19.692,40.30709946
19.693,40.07170122
19.694,39.75426411
19.695,39.35478876
19.696,38.87555407
19.697,38.31937626
19.698,37.68446915
19.699,36.98216042
19.7,36.21316385
19.701,35.3774801
19.702,34.48016382
19.703,33.55607281
19.704,32.63935632
19.705,31.76678872
19.706,30.97085217
19.707,30.25447908
19.708,29.61766825
19.709,29.06209616
19.71,28.62026984
19.711,28.29205613
19.712,28.07438164
19.713,27.96530672
19.714,27.9648291
19.715,28.07294641
19.716,28.29387947
19.717,28.63634415
19.718,29.09405614
19.719,29.61762837
19.72,30.19194383
19.721,30.81905516
19.722,31.49768922
19.723,32.21060623
19.724,32.91987132
19.725,33.61577931
19.726,34.27671742
19.727,34.89946892
19.728,35.48403405
19.729,36.03041517
19.73,36.54318167
19.731,37.02563934
19.732,37.47141599
19.733,37.86870481
19.734,38.21950561
19.735,38.5241752
19.736,38.77593908
19.737,38.94678991
19.738,39.02034498
19.739,39.02455447
19.74,38.98252421
19.741,38.89425601
19.742,38.75975034
19.743,38.57563669
19.744,38.29759724
19.745,37.91504863
19.746,37.42726957
19.747,36.83281099
19.748,36.13167684
19.749,35.3238676
19.75,34.42789927
19.751,33.4739758
19.752,32.48368079
19.753,31.48723699
19.754,30.49459859
19.755,29.50576641
19.756,28.52230977
19.757,27.58276894
19.758,26.73874944
19.759,26.00624113
19.76,25.42063339
19.761,24.98192334
19.762,24.69010844
19.763,24.54502463
19.764,24.52292971
19.765,24.59874826
19.766,24.72433615
19.767,24.88303308
19.768,25.07408397
19.769,25.29748848
19.77,25.55324646
19.771,25.84662163
19.772,26.18966485
19.773,26.58771316
19.774,27.02917664
19.775,27.49129806
19.776,27.95433822
19.777,28.41829487
19.778,28.88331521
19.779,29.34928968
19.78,29.80839348
