Age_Ma,GR_gAPI
17.285,44.39347181
17.286,44.47641027
17.287,44.49809643
17.288,44.4585303
17.289,44.35811572
17.29,44.20083193
17.291,43.98667892
17.292,43.7156567
17.293,43.45084612
17.294,43.20270605
17.295,42.9712365
17.296,42.74570259
17.297,42.48497146
17.298,42.18904311
17.299,41.85791753
17.3,41.47961215
17.301,41.05382754
17.302,40.5805637
17.303,40.07988718
17.304,39.59431231
17.305,39.1238391
17.306,38.66806514
17.307,38.2230143
17.308,37.78868657
17.309,37.36508194
17.31,36.95600168
17.311,36.56642374
17.312,36.19634812
17.313,35.85650869
17.314,35.58803579
17.315,35.39092941
17.316,35.26518954
17.317,35.22791741
17.318,35.29344981
17.319,35.46178672
17.32,35.71286055
17.321,36.00415261
17.322,36.33566288
17.323,36.70739139
17.324,37.09353769
17.325,37.48043162
17.326,37.86807317
17.327,38.25266049
17.328,38.62921508
17.329,38.99773696
17.33,39.35822611
17.331,39.71548409
17.332,40.0710105
17.333,40.42480532
17.334,40.75976258
17.335,41.06154344
17.336,41.3301479
17.337,41.56557639
17.338,41.72591568
17.339,41.80484319
17.34,41.80235894
17.341,41.74426515
17.342,41.64423422
17.343,41.50226615
17.344,41.318361
17.345,41.05981291
17.346,40.72576771
17.347,40.3162254
17.348,39.82638924
17.349,39.254763
17.35,38.60134666
17.351,37.87011436
17.352,37.10751196
17.353,36.31353946
17.354,35.48819687
17.355,34.67340251
17.356,33.87547975
17.357,33.09442857
17.358,32.33948764
17.359,31.65225877
17.36,31.03274197
17.361,30.48093723
17.362,30.02954861
17.363,29.67942951
17.364,29.43057992
17.365,29.2967125
17.366,29.31252238
17.367,29.47800954
17.368,29.78920017
17.369,30.19964272
17.37,30.70933594
17.371,31.31827983
17.372,32.01262633
17.373,32.77011854
17.374,33.59075645
17.375,34.46529983
17.376,35.3521409
17.377,36.25127938
17.378,37.16271528
17.379,38.07438809
17.38,38.97335651
17.381,39.85962054
17.382,40.71946377
17.383,41.51818619
17.384,42.2557878
17.385,42.93226861
17.386,43.51532957
17.387,43.98157323
17.388,44.33099958
17.389,44.57745583
17.39,44.74320145
17.391,44.82823643
17.392,44.83256078
17.393,44.74036552
17.394,44.54407651
17.395,44.24369378
17.396,43.85128127
17.397,43.3797858
17.398,42.82920734
17.399,42.19954597
17.4,41.54363594
17.401,40.87717233
17.402,40.20015511
17.403,39.54488948
17.404,38.93477375
17.405,38.36980791
17.406,37.8499915
17.407,37.36449847
17.408,36.9116319
17.409,36.49139179
17.41,36.11959118
17.411,35.80380482
17.412,35.54403271
17.413,35.34027349
17.414,35.18964532
17.415,35.09201768
17.416,35.04739057
17.417,35.00293174
17.418,34.94294661
17.419,34.86743516
17.42,34.77841298
17.421,34.71638598
17.422,34.68135417
17.423,34.67331754
17.424,34.70309689
17.425,34.77238783
17.426,34.88119036
17.427,35.02449769
17.428,35.17073084
17.429,35.31988982
17.43,35.47197462
17.431,35.6298626
17.432,35.79368438
17.433,35.96343996
17.434,36.14544811
17.435,36.36148109
17.436,36.61153888
17.437,36.89360612
17.438,37.16717543
17.439,37.43224626
17.44,37.68881862
17.441,37.93556865
17.442,38.16957014
17.443,38.39082309
17.444,38.60433404
17.445,38.84167989
17.446,39.10286036
17.447,39.38787544
17.448,39.675891
17.449,39.93527705
17.45,40.16603359
17.451,40.36184139
17.452,40.50093067
17.453,40.58330164
17.454,40.6089543
17.455,40.55678366
17.456,40.40403157
17.457,40.15069801
17.458,39.79810892
17.459,39.34919906
17.46,38.80396843
17.461,38.16241702
17.462,37.45957202
17.463,36.72252294
17.464,35.95126977
17.465,35.16664658
17.466,34.40028444
17.467,33.65218336
17.468,32.92234332
17.469,32.23081948
17.47,31.58863932
17.471,30.99580283
17.472,30.47341651
17.473,30.04423772
17.474,29.70826647
17.475,29.4655026
17.476,29.29138185
17.477,29.17660206
17.478,29.12116323
17.479,29.09004031
17.48,29.05614525
17.481,29.01947807
17.482,28.98003861
17.483,28.97193515
17.484,29.00348607
17.485,29.07469138
17.486,29.16549213
17.487,29.26485901
17.488,29.37279202
17.489,29.48929146
17.49,29.62571565
17.491,29.78359471
17.492,29.96292865
17.493,30.1882729
17.494,30.46892744
17.495,30.80489229
17.496,31.196167
17.497,31.57580879
17.498,31.94082756
17.499,32.29122333
17.5,32.59288811
17.501,32.83750505
17.502,33.02507415
17.503,33.15614161
17.504,33.24727311
17.505,33.29846864
17.506,33.30972821
17.507,33.26969566
17.508,33.17684145
17.509,33.03116557
17.51,32.83674551
17.511,32.62826799
17.512,32.405733
17.513,32.16914055
17.514,31.9854307
17.515,31.85759268
17.516,31.78562649
17.517,31.77314292
17.518,31.836926
17.519,31.97697572
17.52,32.19274674
17.521,32.46767193
17.522,32.80175001
17.523,33.19498099
17.524,33.63741269
17.525,34.09881769
17.526,34.57919597
17.527,35.07447164
17.528,35.5499598
17.529,36.00566035
17.53,36.44157328
17.531,36.86524658
17.532,37.29294625
17.533,37.7246723
17.534,38.15681242
17.535,38.57257869
17.536,38.97197071
17.537,39.35498847
17.538,39.73184606
17.539,40.11886832
17.54,40.51605524
17.541,40.93335823
17.542,41.40099919
17.543,41.91897769
17.544,42.48729373
17.545,43.08696879
17.546,43.69493415
17.547,44.31118982
17.548,44.92818934
17.549,45.52966631
17.55,46.11562071
17.551,46.68605255
17.552,47.22731716
17.553,47.72664322
17.554,48.18403074
17.555,48.5892688
17.556,48.92603506
17.557,49.19432952
17.558,49.39415218
17.559,49.48396758
17.56,49.43374694
17.561,49.24349024
17.562,48.9321773
17.563,48.52288425
17.564,48.01561109
17.565,47.41035783
17.566,46.7249317
17.567,45.96922203
17.568,45.1432288
17.569,44.26060002
17.57,43.334112
17.571,42.36376473
17.572,41.34955817
17.573,40.29936496
17.574,39.21649437
17.575,38.10094641
17.576,37.02699856
17.577,36.13175039
17.578,35.4152019
17.579,34.87735216
17.58,34.51103117
17.581,34.31402509
17.582,34.28633391
17.583,34.41014923
17.584,34.67557599
17.585,35.08261417
17.586,35.63126283
17.587,36.24470284
17.588,36.90634143
17.589,37.61617859
17.59,38.36634073
17.591,39.15351914
17.592,39.97771384
17.593,40.8061877
17.594,41.47478598
17.595,41.97568596
17.596,42.30888764
17.597,42.48155663
17.598,42.49591102
17.599,42.35195081
17.6,42.0496784
17.601,41.60421982
17.602,41.01662192
17.603,40.2868847
17.604,39.49182525
17.605,38.64803938
17.606,37.75552709
17.607,36.81428808
17.608,35.85728483
17.609,34.88486134
17.61,33.8970176
17.611,32.95083926
17.612,32.05415018
17.613,31.20695035
17.614,30.41202512
17.615,29.73180728
17.616,29.16629682
17.617,28.71549374
17.618,28.36427556
17.619,28.11159371
17.62,27.95744822
17.621,27.90158302
17.622,27.94156588
17.623,28.0773968
17.624,28.30907577
17.625,28.60363746
17.626,28.96073646
17.627,29.38037278
17.628,29.86347707
17.629,30.41554928
17.63,31.03658941
17.631,31.7238092
17.632,32.41476873
17.633,33.10946656
17.634,33.8079027
17.635,34.50105383
17.636,35.15139826
17.637,35.75893598
17.638,36.32392044
17.639,36.84878102
17.64,37.33351777
17.641,37.7781307
17.642,38.17853897
17.643,38.52192545
17.644,38.80829017
17.645,39.03670123
17.646,39.20165894
17.647,39.30316372
17.648,39.34121559
17.649,39.3235545
17.65,39.2693169
17.651,39.1785028
17.652,39.06013776
17.653,38.95174456
17.654,38.85332306
17.655,38.76487326
17.656,38.67584279
17.657,38.56508738
17.658,38.43260702
17.659,38.28248484
17.66,38.12754132
17.661,37.9677768
17.662,37.80319127
17.663,37.6325354
17.664,37.45374265
17.665,37.266813
17.666,37.06400941
17.667,36.82619919
17.668,36.55338259
17.669,36.24555963
17.67,35.92083682
17.671,35.60433495
17.672,35.29605404
17.673,35.00654631
17.674,34.75695452
17.675,34.54727855
17.676,34.37751842
17.677,34.23411357
17.678,34.101135
17.679,33.97858273
17.68,33.86770469
17.681,33.77056825
17.682,33.68717345
17.683,33.61752027
17.684,33.58504483
17.685,33.61324004
17.686,33.7021059
17.687,33.83353646
17.688,33.98240786
17.689,34.14872012
17.69,34.33247322
17.691,34.51927307
17.692,34.69674159
17.693,34.86487878
17.694,35.0372432
17.695,35.22976286
17.696,35.44243777
17.697,35.67526793
17.698,35.90344555
17.699,36.10860419
17.7,36.29074384
17.701,36.42642637
17.702,36.4921618
17.703,36.48795012
17.704,36.41379139
17.705,36.27766775
17.706,36.08467734
17.707,35.83482014
17.708,35.542492
17.709,35.22007307
17.71,34.86756336
17.711,34.48496289
17.712,34.11046862
17.713,33.76516173
17.714,33.44904222
17.715,33.18691606
17.716,32.99714674
17.717,32.87973426
17.718,32.83467829
17.719,32.85369954
17.72,32.93285366
17.721,33.07214065
17.722,33.26358111
17.723,33.50207507
17.724,33.78762253
17.725,34.12022321
17.726,34.48482168
17.727,34.87523215
17.728,35.29145461
17.729,35.69529267
17.73,36.06566497
17.731,36.4025715
17.732,36.70601283
17.733,36.98829851
17.734,37.25377659
17.735,37.50244704
17.736,37.74258552
17.737,37.97813498
17.738,38.20909542
17.739,38.43546728
17.74,38.60651137
17.741,38.70687885
17.742,38.7365697
17.743,38.71063866
17.744,38.63527478
17.745,38.51047808
17.746,38.3362486
17.747,38.10587354
17.748,37.81762441
17.749,37.47150121
17.75,37.05519895
17.751,36.56437329
17.752,35.99902423
17.753,35.35915225
17.754,34.67085321
17.755,33.93980202
17.756,33.16599866
17.757,32.40018496
17.758,31.65771128
17.759,30.93857761
17.76,30.24278269
17.761,29.63415163
17.762,29.12428922
17.763,28.71319545
17.764,28.40758153
17.765,28.20917273
17.766,28.11796905
17.767,28.13396884
17.768,28.23504213
17.769,28.4178709
17.77,28.68245517
17.771,29.00269948
17.772,29.37292735
17.773,29.79313878
17.774,30.26333301
17.775,30.74618804
17.776,31.23717068
17.777,31.73628093
17.778,32.179691
17.779,32.555797
17.78,32.86459893
17.781,33.1060986
17.782,33.28034154
17.783,33.38733183
17.784,33.42706944
17.785,33.42168131
17.786,33.37448628
17.787,33.28548436
17.788,33.15467652
17.789,33.00561774
17.79,32.84003106
17.791,32.65791648
17.792,32.49659407
17.793,32.36059649
17.794,32.24992374
17.795,32.16457522
17.796,32.12729111
17.797,32.13927128
17.798,32.20051572
17.799,32.31098062
17.8,32.47066014
17.801,32.67955427
17.802,32.93766241
17.803,33.20830265
17.804,33.49020695
17.805,33.78337533
17.806,34.06425456
17.807,34.33112182
17.808,34.58397709
17.809,34.82282079
17.81,35.06550347
17.811,35.31235337
17.812,35.5633705
17.813,35.79581313
17.814,36.0084807
17.815,36.20137321
17.816,36.37449215
17.817,36.52993058
17.818,36.66769701
17.819,36.78779143
17.82,36.92689409
17.821,37.08627226
17.822,37.26592593
17.823,37.4655322
17.824,37.64794435
17.825,37.81316239
17.826,37.96118632
17.827,38.07416721
17.828,38.15177778
17.829,38.19401803
17.83,38.20144446
17.831,38.20139338
17.832,38.1938648
17.833,38.17885871
17.834,38.15428351
17.835,38.12013037
17.836,38.07639931
17.837,38.02342826
17.838,37.97215861
17.839,37.92259036
17.84,37.87504624
17.841,37.86667182
17.842,37.8974663
17.843,37.96742968
17.844,38.07574475
17.845,38.20203683
17.846,38.34630593
17.847,38.50799622
17.848,38.65977224
17.849,38.80163414
17.85,38.93358192
17.851,39.05744278
17.852,39.21128736
17.853,39.39511566
17.854,39.60859051
17.855,39.84076937
17.856,40.09165066
17.857,40.36123437
17.858,40.64928967
17.859,40.95156779
17.86,41.26806874
17.861,41.59960867
17.862,41.96655955
17.863,42.36891999
17.864,42.80669001
17.865,43.27647783
17.866,43.72142792
17.867,44.14154031
17.868,44.5349881
17.869,44.86370249
17.87,45.12768467
17.871,45.32693464
17.872,45.45959537
17.873,45.49629837
17.874,45.43704365
17.875,45.28206296
17.876,45.03560907
17.877,44.69768449
17.878,44.26828922
17.879,43.74946162
17.88,43.1723303
17.881,42.53689525
17.882,41.84654809
17.883,41.15814558
17.884,40.47168884
17.885,39.78717786
17.886,39.10632363
17.887,38.45505591
17.888,37.8333747
17.889,37.24313896
17.89,36.7137187
17.891,36.24511384
17.892,35.83732439
17.893,35.49360574
17.894,35.26399371
17.895,35.14848833
17.896,35.14505292
17.897,35.22255732
17.898,35.38099922
17.899,35.62037861
17.9,35.93632828
17.901,36.25919597
17.902,36.58898166
17.903,36.92397287
17.904,37.23823967
17.905,37.53178289
17.906,37.80460251
17.907,38.05622697
17.908,38.27862664
17.909,38.4718015
17.91,38.63249297
17.911,38.71066418
17.912,38.70631632
17.913,38.61944939
17.914,38.44943233
17.915,38.18437903
17.916,37.82428948
17.917,37.37352948
17.918,36.99452739
17.919,36.76390068
17.92,36.68164934
17.921,36.74643662
17.922,36.92953474
17.923,37.23094369
17.924,37.65113515
17.925,38.19813365
17.926,38.87193482
17.927,39.67253867
17.928,40.59706191
17.929,41.57025789
17.93,42.59212659
17.931,43.66330203
17.932,44.79567158
17.933,45.98923429
17.934,47.24399018
17.935,48.46491276
17.936,49.49728548
17.937,50.34110836
17.938,50.99771711
17.939,51.49584166
17.94,51.83548476
17.941,52.01664638
17.942,52.03978627
17.943,51.93005725
17.944,51.68745934
17.945,51.31487434
17.946,50.88754938
17.947,50.40548605
17.948,49.86868434
17.949,49.27742777
17.95,48.67722569
17.951,48.06807811
17.952,47.45223429
17.953,46.90779276
17.954,46.43475294
17.955,46.03311484
17.956,45.70287546
17.957,45.44705372
17.958,45.2656702
17.959,45.15827035
17.96,45.09970497
17.961,45.08997333
17.962,45.12907543
17.963,45.2170096
17.964,45.32481376
17.965,45.4518653
17.966,45.59788178
17.967,45.71735543
17.968,45.81028699
17.969,45.87667647
17.97,45.91652442
17.971,45.91493526
17.972,45.87134186
17.973,45.78574424
17.974,45.65512206
17.975,45.4794563
17.976,45.25874698
17.977,44.99299479
17.978,44.75120254
17.979,44.53728202
17.98,44.35123324
17.981,44.22201488
17.982,44.15024726
17.983,44.13593037
17.984,44.17906355
17.985,44.2786798
17.986,44.43470418
17.987,44.64713669
17.988,44.93087184
17.989,45.28647439
17.99,45.71394435
17.991,46.21328041
17.992,46.77771321
17.993,47.40655996
17.994,48.09982067
17.995,48.78849195
17.996,49.46866004
17.997,50.14032492
17.998,50.8034884
17.999,51.37179634
18,51.83428486
18.001,52.19095396
18.002,52.44277218
18.003,52.58981823
18.004,52.63209209
18.005,52.56959546
18.006,52.42621274
18.007,52.20567187
18.008,51.90797284
18.009,51.53988465
18.01,51.10209227
18.011,50.59459568
18.012,50.01739621
18.013,49.41011611
18.014,48.780231
18.015,48.1277409
18.016,47.53900188
18.017,47.02497705
18.018,46.58566642
18.019,46.22106772
18.02,45.92640295
18.021,45.70059707
18.022,45.54365007
18.023,45.43167973
18.024,45.36095769
18.025,45.33148397
18.026,45.34325736
18.027,45.39792649
18.028,45.49593069
18.029,45.63726996
18.03,45.78232383
18.031,45.92361611
18.032,46.06114679
18.033,46.19491626
18.034,46.31331592
18.035,46.41272083
18.036,46.49313098
18.037,46.55932077
18.038,46.61236577
18.039,46.65226597
18.04,46.67902155
18.041,46.67369342
18.042,46.62938111
18.043,46.54608463
18.044,46.42215385
18.045,46.25715192
18.046,46.05107882
18.047,45.80393478
18.048,45.49401146
18.049,45.11211572
18.05,44.65824758
18.051,44.1440175
18.052,43.57305544
18.053,42.94536138
18.054,42.26093516
18.055,41.53660191
18.056,40.78062216
18.057,39.99299591
18.058,39.19266322
18.059,38.38652771
18.06,37.57458936
18.061,36.7568475
18.062,35.97359639
18.063,35.24774264
18.064,34.57928627
18.065,33.98993587
18.066,33.48888252
18.067,33.07612624
18.068,32.75166588
18.069,32.52184384
18.07,32.39083761
18.071,32.35864718
18.072,32.40844664
18.073,32.53197238
18.074,32.72922441
18.075,33.00020214
18.076,33.34517801
18.077,33.76436224
18.078,34.25775483
18.079,34.78505888
18.08,35.32336454
18.081,35.87267183
18.082,36.432981
18.083,37.01700679
18.084,37.63601961
18.085,38.29001947
18.086,38.97265892
18.087,39.67975485
18.088,40.41130726
18.089,41.16731645
18.09,41.90048111
18.091,42.5618682
18.092,43.15147773
18.093,43.66903412
18.094,44.11433059
18.095,44.48736724
18.096,44.78814421
18.097,44.99378784
18.098,45.07652451
18.099,45.03635423
18.1,44.86056434
18.101,44.5378922
18.102,44.06833839
18.103,43.45190298
18.104,42.71317861
18.105,41.88748259
18.106,40.97481492
18.107,40.02247997
18.108,39.07941311
18.109,38.14561463
18.11,37.22108454
18.111,36.32073583
18.112,35.47020039
18.113,34.66947819
18.114,33.94144615
18.115,33.31387683
18.116,32.78677004
18.117,32.36012578
18.118,32.0287127
18.119,31.78162926
18.12,31.61887543
18.121,31.5158642
18.122,31.43727849
18.123,31.38311836
18.124,31.35338383
18.125,31.35715623
18.126,31.41794648
18.127,31.53575456
18.128,31.69566403
18.129,31.87204083
18.13,32.06488425
18.131,32.27419429
18.132,32.49383614
18.133,32.7035064
18.134,32.90320507
18.135,33.09815568
18.136,33.29925904
18.137,33.50651506
18.138,33.71992374
18.139,33.93768933
18.14,34.15185517
18.141,34.36242124
18.142,34.56030385
18.143,34.72199224
18.144,34.84748662
18.145,34.936787
18.146,34.99053592
18.147,35.01284431
18.148,35.00371219
18.149,34.96927541
18.15,34.92983768
18.151,34.88539908
18.152,34.83595961
18.153,34.77849413
18.154,34.68007781
18.155,34.54071067
18.156,34.36218818
18.157,34.152469
18.158,33.91155473
18.159,33.63944537
18.16,33.33745677
18.161,33.04521073
18.162,32.76270724
18.163,32.48930589
18.164,32.22089628
18.165,31.95747827
18.166,31.69905187
18.167,31.44561695
18.168,31.25719469
18.169,31.13508479
18.17,31.08231259
18.171,31.13180023
18.172,31.28354433
18.173,31.53754491
18.174,31.89379994
18.175,32.33093722
18.176,32.84720176
18.177,33.44127729
18.178,34.07354021
18.179,34.74398817
18.18,35.45262117
18.181,36.19943934
18.182,36.95219206
18.183,37.70597773
18.184,38.46079636
18.185,39.15662657
18.186,39.79216839
18.187,40.36742184
18.188,40.88238967
18.189,41.30648992
18.19,41.63257985
18.191,41.86065946
18.192,42.01210024
18.193,42.08865951
18.194,42.09033726
18.195,42.01713506
18.196,41.86908875
18.197,41.64620939
18.198,41.34849696
18.199,41.00820295
18.2,40.63023146
18.201,40.21458248
18.202,39.76125615
18.203,39.2790586
18.204,38.77191182
18.205,38.2398158
18.206,37.71335622
18.207,37.19967747
18.208,36.69877957
18.209,36.2106616
18.21,35.75872402
18.211,35.35668609
18.212,35.00454781
18.213,34.70227554
18.214,34.44985686
18.215,34.24729176
18.216,34.09457953
18.217,34.00023737
18.218,33.97075431
18.219,34.00613034
18.22,34.09755946
18.221,34.24111683
18.222,34.43680245
18.223,34.68461599
18.224,34.96504933
18.225,35.25886913
18.226,35.56607539
18.227,35.86326534
18.228,36.13672044
18.229,36.38644069
18.23,36.61242625
18.231,36.79754903
18.232,36.91983485
18.233,36.97928373
18.234,36.96737594
18.235,36.8776265
18.236,36.71003583
18.237,36.46460405
18.238,36.17364997
18.239,35.89190781
18.24,35.61937757
18.241,35.37556569
18.242,35.17970229
18.243,35.03178675
18.244,34.93181905
18.245,34.87849188
18.246,34.86880048
18.247,34.90274486
18.248,34.99745449
18.249,35.1749009
18.25,35.43508331
18.251,35.77800172
18.252,36.19391708
18.253,36.65088197
18.254,37.14889636
18.255,37.65564431
18.256,38.11639197
18.257,38.53113951
18.258,38.89988694
18.259,39.22659056
18.26,39.53159571
18.261,39.8149024
18.262,40.07781725
18.263,40.32334388
18.264,40.55148161
18.265,40.76223045
18.266,40.95190244
18.267,41.08340235
18.268,41.15673017
18.269,41.18162093
18.27,41.19002279
18.271,41.18193672
18.272,41.15736269
18.273,41.11577926
18.274,41.02692953
18.275,40.8908135
18.276,40.7034781
18.277,40.444581
18.278,40.11412485
18.279,39.71210963
18.28,39.23853646
18.281,38.77669349
18.282,38.33170614
18.283,37.90726499
18.284,37.54046472
18.285,37.2313033
18.286,36.97978074
18.287,36.78589586
18.288,36.61196888
18.289,36.4521585
18.29,36.30698582
18.291,36.2067078
18.292,36.15132496
18.293,36.14083729
18.294,36.17524238
18.295,36.27177485
18.296,36.43506706
18.297,36.665119
18.298,36.87864287
18.299,37.07051225
18.3,37.24072715
18.301,37.38928893
18.302,37.50278463
18.303,37.57571465
18.304,37.60807897
18.305,37.63755654
18.306,37.66998904
18.307,37.70537648
18.308,37.7437186
18.309,37.82756843
18.31,37.98203057
18.311,38.20710504
18.312,38.48555405
18.313,38.81273984
18.314,39.1886624
18.315,39.61332205
18.316,40.0641956
18.317,40.52265298
18.318,40.98869418
18.319,41.47573417
18.32,41.98927053
18.321,42.52930327
18.322,43.0958323
18.323,43.70000383
18.324,44.35467724
18.325,45.05985253
18.326,45.77297618
18.327,46.33537003
18.328,46.73578561
18.329,46.97422341
18.33,47.07007053
18.331,47.05495039
18.332,46.928863
18.333,46.71433254
18.334,46.42999294
18.335,46.07584494
18.336,45.65188857
18.337,45.16165314
18.338,44.61359614
18.339,44.00771756
18.34,43.33287079
18.341,42.57619905
18.342,41.73770321
18.343,40.81738326
18.344,39.95146865
18.345,39.16136464
18.346,38.44707124
18.347,37.78920679
18.348,37.15614936
18.349,36.54789968
18.35,35.96445778
18.351,35.41012491
18.352,34.91679846
18.353,34.48447845
18.354,34.10963756
18.355,33.78381763
18.356,33.50701814
18.357,33.27923911
18.358,33.10087619
18.359,32.98517188
18.36,32.93212619
18.361,32.93908319
18.362,32.99588491
18.363,33.10253006
18.364,33.25901864
18.365,33.46534917
18.366,33.69729818
18.367,33.9532681
18.368,34.22895379
18.369,34.49245712
18.37,34.74377804
18.371,34.98291657
18.372,35.20987339
18.373,35.38524198
18.374,35.50183311
18.375,35.55924851
18.376,35.54424614
18.377,35.45682907
18.378,35.2969973
18.379,35.06475203
18.38,34.8290028
18.381,34.61248072
18.382,34.41518581
18.383,34.26133987
18.384,34.15253707
18.385,34.08877738
18.386,34.07006084
18.387,34.07978397
18.388,34.10927246
18.389,34.15852633
18.39,34.2669524
18.391,34.44173817
18.392,34.68288366
18.393,34.99038755
18.394,35.35507114
18.395,35.76973623
18.396,36.23438284
18.397,36.68010271
18.398,37.08416436
18.399,37.4465678
18.4,37.7673139
18.401,38.01777502
18.402,38.1646881
18.403,38.20805313
18.404,38.16447362
18.405,38.04262889
18.406,37.84251943
18.407,37.56414543
18.408,37.22140308
18.409,36.83862932
18.41,36.41582415
18.411,35.9621632
18.412,35.48484619
18.413,34.98387346
18.414,34.45924502
18.415,33.91622603
18.416,33.36957507
18.417,32.81929213
18.418,32.29400829
18.419,31.82698661
18.42,31.41822707
18.421,31.06772967
18.422,30.77836725
18.423,30.56512654
18.424,30.42800754
18.425,30.35311578
18.426,30.31611328
18.427,30.31699937
18.428,30.35577405
18.429,30.43170886
18.43,30.53297455
18.431,30.65957112
18.432,30.80623375
18.433,30.95820363
18.434,31.11548049
18.435,31.27806434
18.436,31.44595518
18.437,31.62298006
18.438,31.80932622
18.439,32.0021158
18.44,32.18636122
18.441,32.36206194
18.442,32.52921796
18.443,32.68783032
18.444,32.80068989
18.445,32.8610996
18.446,32.86978639
18.447,32.83858012
18.448,32.76748308
18.449,32.65649527
18.45,32.50561697
18.451,32.36820148
18.452,32.26297134
18.453,32.18992655
18.454,32.1452394
18.455,32.12871976
18.456,32.14036762
18.457,32.18018334
18.458,32.28918392
18.459,32.49128755
18.46,32.78649426
18.461,33.21201309
18.462,33.77453213
18.463,34.47405139
18.464,35.3105699
18.465,36.23378035
18.466,37.197568
18.467,38.20193286
18.468,39.19352186
18.469,40.07889105
18.47,40.85543134
18.471,41.52314338
18.472,42.0697619
18.473,42.47766586
18.474,42.74685525
18.475,42.83631362
18.476,42.72213093
18.477,42.40430858
18.478,41.88284731
18.479,41.17715854
18.48,40.33298532
18.481,39.35032763
18.482,38.2794905
18.483,37.16659118
18.484,36.01163054
18.485,34.81460859
18.486,33.66321803
18.487,32.61764508
18.488,31.67788975
18.489,30.85622021
18.49,30.17025547
18.491,29.61999429
18.492,29.20543668
18.493,28.92378813
18.494,28.73718536
18.495,28.64562836
18.496,28.62971468
18.497,28.64370158
18.498,28.68758933
18.499,28.76137794
18.5,28.86506489
18.501,29.01124983
18.502,29.20056971
18.503,29.42005322
18.504,29.61212298
18.505,29.77677857
18.506,29.91401999
18.507,30.0238493
18.508,30.12696758
18.509,30.22749873
18.51,30.32822905
18.511,30.46701963
18.512,30.64386826
18.513,30.85877493
18.514,31.11173937
18.515,31.41289224
18.516,31.76628135
18.517,32.17190671
18.518,32.6171671
18.519,33.10142189
18.52,33.62467109
18.521,34.18691495
18.522,34.75905089
18.523,35.32117134
18.524,35.8732763
18.525,36.39466593
18.526,36.8812166
18.527,37.3329283
18.528,37.74980186
18.529,38.13707806
18.53,38.50062264
18.531,38.8404356
18.532,39.146386
18.533,39.41442531
18.534,39.64455344
18.535,39.83677108
18.536,39.9936183
18.537,40.11983957
18.538,40.21543492
18.539,40.30950735
18.54,40.42196326
18.541,40.55280233
18.542,40.70202456
18.543,40.85243928
18.544,40.94436159
18.545,40.97779147
18.546,40.94749038
18.547,40.84759637
18.548,40.67811141
18.549,40.4390355
18.55,40.13664829
18.551,39.82905645
18.552,39.51626
18.553,39.19572257
18.554,38.86269951
18.555,38.51719067
18.556,38.15919606
18.557,37.78871684
18.558,37.39003138
18.559,36.96265478
18.56,36.52377742
18.561,36.13308475
18.562,35.79057748
18.563,35.49625563
18.564,35.25011536
18.565,35.05675873
18.566,34.91705428
18.567,34.82472309
18.568,34.72165873
18.569,34.60786172
18.57,34.48333206
18.571,34.34806991
18.572,34.20267748
18.573,34.04739928
18.574,33.88223532
18.575,33.72290764
18.576,33.56990168
18.577,33.42321745
18.578,33.28285444
18.579,33.13622721
18.58,32.97421053
18.581,32.79680441
18.582,32.59940488
18.583,32.38114604
18.584,32.1420279
18.585,31.88205025
18.586,31.61383257
18.587,31.35299715
18.588,31.099544
18.589,30.85287106
18.59,30.61273382
18.591,30.37913227
18.592,30.15206633
18.593,29.94644699
18.594,29.79505359
18.595,29.69788612
18.596,29.66752931
18.597,29.71310503
18.598,29.83461213
18.599,30.03205058
18.6,30.3144339
18.601,30.72364236
18.602,31.25967596
18.603,31.90991473
18.604,32.65873069
18.605,33.50612022
18.606,34.45208333
18.607,35.49427858
18.608,36.57691478
18.609,37.69999194
18.61,38.84859852
18.611,39.98995339
18.612,41.12405454
18.613,42.25090197
18.614,43.37049903
18.615,44.43278456
18.616,45.43232308
18.617,46.36009842
18.618,47.17423077
18.619,47.87472111
18.62,48.46156942
18.621,48.93478137
18.622,49.26146301
18.623,49.43136725
18.624,49.4468355
18.625,49.36365999
18.626,49.18184519
18.627,48.90139109
18.628,48.52229948
18.629,48.08438685
18.63,47.6118921
18.631,47.10481522
18.632,46.61321849
18.633,46.14253689
18.634,45.69277042
18.635,45.26391859
18.636,44.8168772
18.637,44.30916944
18.638,43.74079532
18.639,43.14465242
18.64,42.53099432
18.641,41.89982168
18.642,41.25113344
18.643,40.61296296
18.644,40.04078845
18.645,39.53460992
18.646,39.05461288
18.647,38.57655789
18.648,38.10044478
18.649,37.62627357
18.65,37.16471182
18.651,36.7610099
18.652,36.4151678
18.653,36.16628879
18.654,36.05684596
18.655,36.08683703
18.656,36.25626198
18.657,36.56299822
18.658,36.96156965
18.659,37.45197625
18.66,38.00618025
18.661,38.5687027
18.662,39.13954282
18.663,39.7187006
18.664,40.3061766
18.665,40.88133894
18.666,41.44181379
18.667,41.9769341
18.668,42.44144973
18.669,42.83536112
18.67,43.15866828
18.671,43.41137489
18.672,43.57040976
18.673,43.62799208
18.674,43.58623797
18.675,43.49062349
18.676,43.3411516
18.677,43.13782229
18.678,42.88063627
18.679,42.57144701
18.68,42.21150263
18.681,41.80080314
18.682,41.35998065
18.683,40.8914122
18.684,40.39509779
18.685,39.8710372
