Depth_mbrt,GR_gAPI
2776.6,87.90803993
2776.8,87.28816349
2777,85.32813144
2777.2,85.83049502
2777.4,88.51598627
2777.6,88.86919007
2777.8,92.56932222
2778,93.20082928
2778.2,88.95529855
2778.4,89.24768365
2778.6,86.03590243
2778.8,83.04990497
2779,80.22437452
2779.2,87.05499255
2779.4,91.02344684
2779.6,89.52384416
2779.8,84.51096106
2780,84.5505637
2780.2,83.28241695
2780.4,82.53023963
2780.6,83.52540341
2780.8,86.88383725
2781,85.40642991
2781.2,92.73179468
2781.4,100.7087804
2781.6,93.71381451
2781.8,89.68014619
2782,94.78877205
2782.2,93.91838433
2782.4,90.98440751
2782.6,89.61262133
2782.8,89.66752379
2783,92.33358075
2783.2,96.53228937
2783.4,96.82782814
2783.6,92.10582067
2783.8,85.8730658
2784,82.04448902
2784.2,88.75154925
2784.4,90.78178795
2784.6,92.86564563
2784.8,85.87574684
2785,78.98942565
2785.2,78.98335282
2785.4,86.37781014
2785.6,87.29270903
2785.8,88.01273218
2786,90.01632129
2786.2,94.75036753
2786.4,97.26539569
2786.6,104.2892043
2786.8,111.6283005
2787,116.2647463
2787.2,115.7258307
2787.4,116.322499
2787.6,115.085787
2787.8,114.7398364
2788,114.3133891
2788.2,113.0888275
2788.4,126.9660017
2788.6,142.2257028
2788.8,143.9903219
2789,139.1093819
2789.2,137.6615697
2789.4,138.839508
2789.6,142.835859
2789.8,140.0796429
2790,133.9569051
2790.2,138.0040432
2790.4,139.4318351
2790.6,142.4824275
2790.8,143.7669212
2791,144.5070329
2791.2,138.9456718
2791.4,128.250537
2791.6,122.8983
2791.8,119.075107
2792,117.9436644
2792.2,124.8440712
2792.4,137.7342296
2792.6,137.8209746
2792.8,127.0346953
2793,112.687083
2793.2,118.0410665
2793.4,128.1871219
2793.6,135.8595365
2793.8,141.9355237
2794,141.3458004
2794.2,133.9124554
2794.4,130.6291675
2794.6,139.0478192
2794.8,144.5903552
2795,142.7391251
2795.2,133.8924335
2795.4,127.2178083
2795.6,126.7552286
2795.8,128.2674073
2796,130.7374137
2796.2,136.737675
2796.4,141.3259029
2796.6,144.0499926
2796.8,141.6212348
2797,137.78659
2797.2,132.8064962
2797.4,146.4235908
2797.6,156.8335122
2797.8,146.6662428
2798,139.1439259
2798.2,130.6896949
2798.4,130.9980011
2798.6,129.1822855
2798.8,111.4548755
2799,105.5708465
2799.2,122.3672267
2799.4,139.0200118
2799.6,146.0094155
2799.8,140.6227559
2800,130.996413
2800,134.0955191
2800.2,128.1131111
2800.4,127.9358105
2800.6,117.3394781
2800.8,112.8822546
2801,131.9633796
2801.2,144.2115355
2801.4,129.9611619
2801.6,124.9317486
2801.8,129.0384781
2802,131.036149
2802.2,114.2570761
2802.4,103.4640706
2802.6,112.335342
2802.8,123.8351624
2803,126.7150988
2803.2,127.8118293
2803.4,139.2008099
2803.6,132.4222829
2803.8,114.0364484
2804,116.1651992
2804.2,127.6357719
2804.4,125.2688717
2804.6,119.2894521
2804.8,124.991
2805,126.955103
2805.2,121.5012319
2805.4,114.7681315
2805.6,113.8804091
2805.8,118.3903626
2806,124.4808036
2806.2,126.5723218
2806.4,124.7930071
2806.6,116.2736833
2806.8,112.6597194
2807,116.4095698
2807.2,116.3103994
2807.4,109.2147217
2807.6,101.547507
2807.8,106.4852722
2808,122.8909163
2808.2,133.9694832
2808.4,141.2169298
2808.6,137.9154698
2808.8,134.1461459
2809,124.0738655
2809.2,116.0831444
2809.4,124.0968616
2809.6,133.5357106
2809.8,130.5239449
2810,131.1815458
2810.2,132.2267094
2810.4,132.5379091
2810.6,124.3505412
2810.8,125.5808252
2811,137.1698126
2811.2,140.2191545
2811.4,142.8756409
2811.6,139.8017612
2811.8,139.0827697
2812,129.811514
2812.2,121.4214056
2812.4,125.0094877
2812.6,129.6747475
2812.8,127.1075848
2813,119.3055351
2813.2,115.4075591
2813.4,105.9653412
2813.6,106.3793633
2813.8,109.0060249
2814,112.2785594
2814.2,115.3601662
2814.4,118.3405707
2814.6,117.7647243
2814.8,123.5660962
2815,127.1734259
2815.2,126.9813879
2815.4,126.9481633
2815.6,133.6435698
2815.8,128.8040801
2816,109.934145
2816.2,99.32689673
2816.4,105.4046225
2816.6,116.6857113
2816.8,116.7162087
2817,111.0840561
2817.2,113.3911181
2817.4,111.5717584
2817.6,113.2824957
2817.8,118.0184985
2818,124.0585873
2818.2,125.5441677
2818.4,125.1100038
2818.6,121.3260029
2818.8,114.0021036
2819,107.5239379
2819.2,112.2544007
2819.4,116.5280994
2819.6,114.5219331
2819.8,110.3052452
2820,103.3938254
2820.2,101.4724761
2820.4,110.9116483
2820.6,110.2610737
2820.8,112.5313114
2821,113.3385224
2821.2,111.3472896
2821.4,113.9258679
2821.6,116.1729453
2821.8,112.3747273
2822,108.7855245
2822.2,110.840198
2822.4,113.3457391
2822.6,114.2864305
2822.8,116.5360731
2823,116.549459
2823.2,117.7127578
2823.4,116.7662609
2823.6,119.7518033
2823.8,122.9607859
2824,122.0939167
2824.2,115.322277
2824.4,105.705188
2824.6,102.7349149
2824.8,108.2273277
2825,113.415892
2825.2,115.7357436
2825.4,122.4207561
2825.6,122.0560286
2825.8,120.6580957
2826,123.285123
2826.2,122.8930566
2826.4,123.1789135
2826.6,131.7511222
2826.8,132.7034567
2827,125.3484743
2827.2,117.2501692
2827.4,118.4707253
2827.6,125.0649862
2827.8,131.561232
2828,139.4124296
2828.2,138.1015787
2828.4,130.3351836
2828.6,125.5338989
2828.8,130.2461517
2829,132.2540806
2829.2,125.6225496
2829.4,126.429558
2829.6,126.1641554
2829.8,126.4324342
2830,134.7720561
2830.2,138.4864012
2830.4,137.0971052
2830.6,131.1286469
2830.8,124.2544845
2831,118.6176019
2831.2,111.1545936
2831.4,105.9460824
2831.6,109.7210732
2831.8,119.738626
2832,131.0462312
2832.2,134.6558448
2832.4,134.7409602
2832.6,124.973253
2832.8,122.9416942
2833,123.9806531
2833.2,123.1733905
2833.4,117.4125804
2833.6,115.7315473
2833.8,114.2974185
2834,116.0020321
2834.2,123.3237108
2834.4,127.171855
2834.6,125.5826347
2834.8,131.8107971
2835,133.578791
2835.2,127.8754527
2835.4,116.8329632
2835.6,111.3901045
2835.8,113.7547856
2836,111.9969502
2836.2,104.7126014
2836.4,103.1169953
2836.6,112.3502009
2836.8,117.9477953
2837,117.545428
2837.2,112.3498882
2837.4,112.0402396
2837.6,110.3143414
2837.8,112.014446
2838,118.4309294
2838.2,117.0506161
2838.4,107.5950342
2838.6,100.5132734
2838.8,108.0228845
2839,120.2584347
2839.2,119.7550001
2839.4,119.4062509
2839.6,121.9080333
2839.8,126.2285747
2840,128.2832892
2840.2,126.5389511
2840.4,122.3102483
2840.6,119.1940293
2840.8,114.9694903
2841,110.6646332
2841.2,115.1451739
2841.4,122.3393278
2841.6,129.5258484
2841.8,129.8343879
2842,123.7035248
2842.2,122.1584356
2842.4,126.483734
2842.6,123.6792704
2842.8,121.5153226
2843,117.7623553
2843.2,115.6523207
2843.4,118.0031382
2843.6,119.693709
2843.8,120.0445395
2844,118.9120057
2844.2,120.2002847
2844.4,117.3446004
2844.6,117.3443678
2844.8,117.8029271
2845,116.8715584
2845.2,117.27835
2845.4,118.1888188
2845.6,120.533988
2845.8,126.3772018
2846,124.2784317
2846.2,117.2564387
2846.4,111.2304569
2846.6,109.6637812
2846.8,114.133444
2847,120.0861627
2847.2,117.6502067
2847.4,112.5500524
2847.6,116.1122053
2847.8,119.071608
2848,110.2634238
2848.2,101.4359101
2848.4,99.94240428
2848.6,110.2864074
2848.8,114.0954778
2849,110.0812831
2849.2,112.1460107
2849.4,116.3289923
2849.6,116.5222556
2849.8,118.7730474
2850,124.7675419
2850.2,128.0657162
2850.4,124.4122056
2850.6,126.7816997
2850.8,125.0060825
2851,122.0912951
2851.2,118.0257449
2851.4,117.4752353
2851.6,122.2132307
2851.8,132.8937077
2852,129.2568284
2852.2,127.5501031
2852.4,120.8241131
2852.6,112.2324572
2852.8,118.3808612
2853,115.5080199
2853.2,115.5962752
2853.4,122.3835902
2853.6,123.3571193
2853.8,120.9481704
2854,121.1699132
2854.2,117.3664086
2854.4,112.667525
2854.6,116.2255287
2854.8,117.4143499
2855,115.5627693
2855.2,112.6416881
2855.4,99.40548714
2855.6,101.3226416
2855.8,115.123629
2856,114.2041489
2856.2,111.5644561
2856.4,118.6410858
2856.6,121.5650978
2856.8,117.0007398
2857,115.3455102
2857.2,122.602323
2857.4,128.9650633
2857.6,130.1557415
2857.8,134.3041661
2858,133.8184134
2858.2,131.9690179
2858.4,128.8852274
2858.6,129.6626718
2858.8,128.4107165
2859,133.0426515
2859.2,140.5649779
2859.4,138.6974691
2859.6,135.3318466
2859.8,136.7071182
2860,136.7757893
2860.2,133.6255324
2860.4,129.1933947
2860.6,132.2105806
2860.8,126.524708
2861,129.403831
2861.2,137.2045301
2861.4,135.8766334
2861.6,133.1356156
2861.8,136.4798194
2862,151.1253845
2862.2,155.6553123
2862.4,142.5748309
2862.6,131.5131722
2862.8,112.9024143
2863,97.23062533
2863.2,106.3439193
2863.4,122.0237547
2863.6,128.9475329
2863.8,124.2891981
2864,116.7977282
2864.2,113.0729906
2864.4,113.2953232
2864.6,111.5799541
2864.8,102.0932195
2865,100.251219
2865.2,112.3236009
2865.4,123.9637736
2865.6,118.445947
2865.8,106.9210261
2866,111.260178
2866.2,117.1330326
2866.4,117.2417055
2866.6,114.5889583
2866.8,117.3288508
2867,116.304414
2867.2,109.996343
2867.4,106.8361443
2867.6,107.3291156
2867.8,109.2633238
2868,106.6883735
2868.2,99.29482448
2868.4,106.564674
2868.6,112.1430358
2868.8,112.1040904
2869,120.2726721
2869.2,123.6550262
2869.4,122.9503154
2869.6,118.662076
2869.8,113.8444684
2870,110.5638841
2870.2,111.7658346
2870.4,110.9264384
2870.6,110.1630013
2870.8,102.2965951
2871,91.65173051
2871.2,95.51309129
2871.4,106.3833326
2871.6,109.7443361
2871.8,110.600042
2872,108.6034204
2872.2,113.284806
2872.4,115.252587
2872.6,114.9478614
2872.8,115.6283101
2873,114.9116083
2873.2,118.5871639
2873.4,119.7339472
2873.6,116.3575343
2873.8,119.5939541
2874,124.7177349
2874.2,118.4145684
2874.4,113.5568845
2874.6,116.92384
2874.8,117.6445964
2875,115.7652335
2875.2,113.8458474
2875.4,114.90533
2875.6,119.5796494
2875.8,120.751943
2876,116.6566685
2876.2,120.2051432
2876.4,122.4805619
2876.6,117.4226438
2876.8,112.868383
2877,117.037485
2877.2,116.6095687
2877.4,117.0976627
2877.6,117.3774769
2877.8,116.6699514
2878,122.464849
2878.2,125.3093774
2878.4,126.6677539
2878.6,126.166709
2878.8,124.4035762
2879,125.3425123
2879.2,134.0911532
2879.4,136.2616783
2879.6,127.2468329
2879.8,122.127631
2880,122.9305183
2880.2,121.1132336
2880.4,120.3888127
2880.6,127.0021998
2880.8,129.2733865
2881,136.7465641
2881.2,135.6489551
2881.4,124.4886374
2881.6,129.2525063
2881.8,137.154106
2882,137.6081
2882.2,132.883443
2882.4,131.2915619
2882.6,133.3095449
2882.8,131.7720071
2883,125.6847994
2883.2,126.062074
2883.4,127.2417432
2883.6,124.5551148
2883.8,121.057725
2884,114.6964041
2884.2,113.752706
2884.4,115.9843243
2884.6,118.9457088
2884.8,119.4162125
2885,112.0798591
2885.2,107.1024871
2885.4,107.8849983
2885.6,115.2864713
2885.8,114.170124
2886,112.1410987
2886.2,114.0733747
2886.4,114.2404611
2886.6,114.0988747
2886.8,110.9874792
2887,118.5797754
2887.2,122.4987786
2887.4,117.7750873
2887.6,117.1257655
2887.8,119.3386399
2888,117.7745745
2888.2,114.8934715
2888.4,113.7844936
2888.6,113.9566918
2888.8,112.4998719
2889,111.7578796
2889.2,114.2158707
2889.4,117.2389756
2889.6,122.1142569
2889.8,123.1224698
2890,121.3449842
2890.2,123.7083032
2890.4,122.1795738
2890.6,117.8399664
2890.8,123.5841782
2891,125.1978414
2891.2,117.7404213
2891.4,118.6088544
2891.6,122.2665098
2891.8,117.9807967
2892,117.8827374
2892.2,120.6853614
2892.4,120.2027829
2892.6,108.7809606
2892.8,104.1716952
2893,106.3889598
2893.2,97.78402813
2893.4,96.34514714
2893.6,110.3967404
2893.8,117.9729191
2894,118.8560869
2894.2,115.5727399
2894.4,113.2228651
2894.6,107.8359479
2894.8,105.8440942
2895,105.7456784
2895.2,102.8995427
2895.4,97.52008435
2895.6,99.36949189
2895.8,107.8217404
2896,113.0366421
2896.2,122.3849336
2896.4,126.8666822
2896.6,123.853325
2896.8,125.1524757
2897,131.1328289
2897.2,138.2379626
2897.4,148.2117095
2897.6,153.17387
2897.8,143.0915757
2898,136.3109357
2898.2,133.9079489
2898.4,131.7812755
2898.6,135.6335273
2898.8,143.4510079
2899,141.0937233
2899.2,131.0202756
2899.4,124.5100193
2899.6,125.503684
2899.8,122.9238196
2900,120.9036384
2900,120.3602588
2900.2,122.0444497
2900.4,117.1684742
2900.6,117.1776746
2900.8,129.670345
2901,133.7216654
2901.2,137.385657
2901.4,140.5874605
2901.6,132.623644
2901.8,126.3358843
2902,127.4556524
2902.2,125.6760077
2902.4,122.6544941
2902.6,124.2986594
2902.8,119.3452945
2903,118.3792368
2903.2,117.5689369
2903.4,113.3127997
2903.6,112.2143439
2903.8,117.8546831
2904,118.0719331
2904.2,125.6192292
2904.4,130.4591916
2904.6,128.3070882
2904.8,119.3526747
2905,110.8663623
2905.2,110.9490336
2905.4,109.1321704
2905.6,105.1473176
2905.8,102.2871689
2906,99.82916801
2906.2,107.1416018
2906.4,110.0822802
2906.6,109.7563345
2906.8,106.6537131
2907,108.0409838
2907.2,109.5219409
2907.4,109.0401646
2907.6,109.9078932
2907.8,112.8120562
2908,118.8326535
2908.2,123.4014094
2908.4,125.915552
2908.6,139.1691854
2908.8,151.6457108
2909,156.3059289
2909.2,157.122708
2909.4,154.0825009
2909.6,149.9867071
2909.8,148.5701906
2910,144.9464214
2910.2,143.1071844
2910.4,147.6170094
2910.6,153.9676171
2910.8,144.8706314
2911,139.4028836
2911.2,146.6157425
2911.4,139.5150691
2911.6,125.2600587
2911.8,124.3260319
2912,140.5858332
2912.2,144.4843493
2912.4,140.3363595
2912.6,135.7121631
2912.8,133.0071267
2913,135.0565096
2913.2,136.2581213
2913.4,127.6553487
2913.6,126.2136888
2913.8,127.679155
2914,128.7831585
2914.2,128.9361469
2914.4,121.5726863
2914.6,111.970935
2914.8,110.6171153
2915,116.1586295
2915.2,118.3852108
2915.4,114.3497009
2915.6,115.8632307
2915.8,122.2428137
2916,127.5133579
2916.2,122.7067103
2916.4,119.7281283
2916.6,118.7917842
2916.8,115.8685726
2917,119.5608319
2917.2,122.9332521
2917.4,117.4362785
2917.6,119.7796001
2917.8,130.1546151
2918,140.1505719
2918.2,141.7529645
2918.4,144.469513
2918.6,145.7404657
2918.8,143.1785268
2919,149.0487056
2919.2,150.7989739
2919.4,148.7849796
2919.6,142.1881337
2919.8,137.4607294
2920,136.3732012
2920.2,143.1128449
2920.4,143.5123061
2920.6,137.8804086
2920.8,139.8931984
2921,144.145509
2921.2,141.8357372
2921.4,141.3817456
2921.6,136.0491631
2921.8,134.0269387
2922,141.9213053
2922.2,149.3117189
2922.4,153.4825615
2922.6,142.5699212
2922.8,132.3302847
2923,133.6028537
2923.2,133.6151291
2923.4,140.2026354
2923.6,147.1916745
2923.8,138.959531
2924,132.1070188
2924.2,132.3575246
2924.4,134.6379966
2924.6,138.1684199
2924.8,137.1964299
2925,134.8753387
2925.2,142.316022
2925.4,143.0823555
2925.6,133.5510624
2925.8,124.1727017
2926,125.9143178
2926.2,133.4447926
2926.4,139.78199
2926.6,133.5154669
2926.8,128.9379708
2927,134.0118865
2927.2,135.3181743
2927.4,127.1610881
2927.6,124.3431299
2927.8,133.1567512
2928,135.0134485
2928.2,131.58884
2928.4,133.2534604
2928.6,138.2932068
2928.8,141.7511386
2929,141.2225995
2929.2,145.826476
2929.4,146.7033576
2929.6,137.9541729
2929.8,123.2897845
2930,121.5835231
2930.2,128.6368995
2930.4,127.8978334
2930.6,129.3935592
2930.8,135.9474151
2931,134.6372401
2931.2,131.3025634
2931.4,129.9962489
2931.6,127.846774
2931.8,127.1192809
2932,127.1260488
2932.2,128.0017316
2932.4,127.1280753
2932.6,126.3018194
2932.8,125.4385274
2933,129.7494468
2933.2,135.9145983
2933.4,132.8466873
2933.6,122.0763491
2933.8,116.7950334
2934,123.4527273
2934.2,135.3696992
2934.4,134.6046975
2934.6,130.2054659
2934.8,128.2021788
2935,129.4880765
2935.2,130.093822
2935.4,120.8159654
2935.6,121.0509363
2935.8,128.5625637
2936,129.5798983
2936.2,137.5067812
2936.4,137.6026044
2936.6,136.1357728
2936.8,138.0322879
2937,138.902351
2937.2,140.2990459
2937.4,143.4085677
2937.6,142.9212297
2937.8,141.6527312
2938,133.9232137
2938.2,133.0024498
2938.4,140.4607431
2938.6,148.371203
2938.8,149.7851604
2939,144.5940149
2939.2,143.4091698
2939.4,144.4299536
2939.6,140.3442038
2939.8,137.6416814
2940,140.3860147
2940.2,142.0399227
2940.4,138.7787551
2940.6,135.8635577
2940.8,137.1103368
2941,136.8530389
2941.2,130.4420772
2941.4,127.2046085
2941.6,133.0353336
2941.8,135.0832608
2942,134.7348624
2942.2,127.1038742
2942.4,123.3559829
2942.6,131.611253
2942.8,135.4395137
2943,137.8193379
2943.2,136.8564809
2943.4,142.4437756
2943.6,142.1956688
2943.8,138.5838525
2944,137.07729
2944.2,131.6278096
2944.4,128.9274175
2944.6,140.5645501
2944.8,144.7579522
2945,133.3295258
2945.2,125.034487
2945.4,125.9131789
2945.6,121.235071
2945.8,121.8495475
2946,129.5031301
2946.2,131.0068495
2946.4,127.4658436
2946.6,134.2092097
2946.8,135.9839582
2947,124.7822808
2947.2,117.9640546
2947.4,126.2483379
2947.6,122.152965
2947.8,112.3729511
2948,114.0469862
2948.2,119.3713756
2948.4,125.9093962
2948.6,129.9791457
2948.8,133.8617736
2949,130.6716312
2949.2,121.1016842
2949.4,115.7627072
2949.6,120.3467947
2949.8,124.9782105
2950,125.9824912
2950.2,126.2645837
2950.4,126.3080778
2950.6,125.2627065
2950.8,123.3301256
2951,123.5148722
2951.2,129.7211603
2951.4,133.8731327
2951.6,134.145312
2951.8,130.8236275
2952,129.1064272
2952.2,124.4127387
2952.4,122.147235
2952.6,120.1326045
2952.8,119.6298191
2953,121.7826716
2953.2,125.7164022
2953.4,121.2462307
2953.6,118.3805923
2953.8,121.0319263
2954,125.3696975
2954.2,125.2454233
2954.4,128.7248353
2954.6,129.4829034
2954.8,128.9915989
2955,126.0794668
2955.2,118.3429675
2955.4,121.0792846
2955.6,123.7886121
2955.8,121.7689267
2956,117.1040055
2956.2,118.5141371
2956.4,124.7936109
2956.6,121.0265144
2956.8,117.0815277
2957,115.4826275
2957.2,122.1679621
2957.4,127.8525738
2957.6,127.6484431
2957.8,122.2608016
2958,125.4272978
2958.2,130.1973607
2958.4,134.5487617
2958.6,129.3784541
2958.8,130.85156
2959,133.7228136
2959.2,130.5747148
2959.4,126.9222456
2959.6,128.6710079
2959.8,129.5031063
2960,126.599696
2960.2,127.5099977
2960.4,120.5757228
2960.6,110.7582109
2960.8,109.5383997
2961,118.0926169
2961.2,125.4915102
2961.4,126.6514648
2961.6,131.4032676
2961.8,139.8656798
2962,137.1122084
2962.2,129.6077279
2962.4,132.7556845
2962.6,129.5450512
2962.8,124.7562771
2963,120.611589
2963.2,119.1264265
2963.4,115.6277904
2963.6,111.1096221
2963.8,106.4973435
2964,107.3702927
2964.2,115.5195849
2964.4,118.8760073
2964.6,114.3390369
2964.8,114.7933148
2965,114.7884039
2965.2,116.7850639
2965.4,116.8646808
2965.6,115.8986308
2965.8,115.9249571
2966,113.5358842
2966.2,114.1015026
2966.4,107.7063737
2966.6,102.8752927
2966.8,105.8996611
2967,108.3241196
2967.2,112.9799174
2967.4,120.2160091
2967.6,118.9635341
2967.8,117.4835427
2968,113.3062314
2968.2,108.4566042
2968.4,109.5700559
2968.6,110.452468
2968.8,109.0744286
2969,105.1567522
2969.2,100.250921
2969.4,102.947952
2969.6,105.2209021
2969.8,104.4354625
2970,106.5651752
2970.2,102.9063195
2970.4,100.8261633
2970.6,96.9695
2970.8,98.5032553
2971,101.9448755
2971.2,107.5719048
2971.4,113.3110578
2971.6,123.2437167
2971.8,133.4868602
2972,132.1853221
2972.2,123.5572667
2972.4,118.3118315
2972.6,112.6587842
2972.8,110.935213
2973,113.7797259
2973.2,126.5900961
2973.4,130.5415898
2973.6,125.2371007
2973.8,118.7772269
2974,117.5865418
2974.2,122.9697816
2974.4,125.5703162
2974.6,119.0054608
2974.8,111.730391
2975,103.686984
2975.2,99.44056128
2975.4,96.64336161
2975.6,87.50177299
2975.8,83.94715399
2976,93.7955023
2976.2,101.8365892
2976.4,100.1293793
2976.6,94.18056907
2976.8,94.73673965
2977,92.57741656
2977.2,93.28407418
2977.4,91.67858515
2977.6,94.9962366
2977.8,94.76994885
2978,99.69981614
2978.2,104.9508584
2978.4,98.92860306
2978.6,95.80673635
2978.8,100.4717358
2979,113.3124541
2979.2,127.5973095
2979.4,134.3755793
2979.6,133.0505839
2979.8,129.2774347
2980,129.8440511
2980.2,133.3721111
2980.4,128.2752273
2980.6,131.9652163
2980.8,136.699426
2981,137.5248322
2981.2,136.2749685
2981.4,138.4029491
2981.6,147.3936114
2981.8,150.2615978
2982,141.603643
2982.2,127.6743423
2982.4,113.8265285
2982.6,113.5392058
2982.8,124.5130928
2983,130.0304956
2983.2,127.5877785
2983.4,125.0747441
2983.6,128.5082936
2983.8,122.2899649
2984,115.4358583
2984.2,115.1570512
2984.4,118.3676754
2984.6,117.6509659
2984.8,114.1875145
2985,116.4029762
2985.2,123.4212405
2985.4,126.3859339
2985.6,120.5805586
2985.8,112.6725936
2986,107.5785901
2986.2,103.7716861
2986.4,101.2777958
2986.6,109.4601735
2986.8,122.6172532
2987,134.639231
2987.2,138.56865
2987.4,135.3169076
2987.6,124.8978758
2987.8,114.0717761
2988,116.4439549
2988.2,124.4754282
2988.4,119.2705986
2988.6,110.9237626
2988.8,107.9404703
2989,114.8556513
2989.2,120.4155889
2989.4,120.764784
2989.6,115.502694
2989.8,113.0094605
2990,106.6806438
2990.2,98.49983627
2990.4,91.42865584
2990.6,94.30549797
2990.8,107.5467682
2991,118.7445527
2991.2,125.0064466
2991.4,128.1390302
2991.6,128.7260679
2991.8,126.7823254
2992,122.8678073
2992.2,125.6368302
2992.4,133.8364453
2992.6,137.8317898
2992.8,132.1128609
2993,131.3868087
2993.2,134.1330734
2993.4,135.8127257
2993.6,136.9013489
2993.8,135.6435217
2994,130.8247046
2994.2,131.5082252
2994.4,133.4914763
2994.6,133.3942998
2994.8,134.3566464
2995,136.5998195
2995.2,131.3440774
2995.4,126.3204248
2995.6,122.1285587
2995.8,115.8836378
2996,109.0151333
2996.2,106.9552228
2996.4,113.5226432
2996.6,117.9704525
2996.8,115.8239568
2997,110.8403697
2997.2,100.4892186
2997.4,98.58323136
2997.6,104.8662382
2997.8,105.5748038
2998,107.7366743
2998.2,106.4259109
2998.4,105.4542268
2998.6,107.9950616
2998.8,112.4222153
2999,111.1917386
2999.2,106.5597771
2999.4,109.0177507
2999.6,112.722526
2999.8,113.91952
3000,117.6652818
3000,117.3741129
3000.2,118.8965343
3000.4,120.9593718
3000.6,122.8317001
3000.8,125.8844534
3001,128.8120667
3001.2,127.2997793
3001.4,123.5211427
3001.6,122.130418
3001.8,127.4659089
3002,129.7724119
3002.2,133.0007929
3002.4,133.2237097
3002.6,132.1966005
3002.8,133.5931119
3003,129.2618129
3003.2,128.0904064
3003.4,134.0410186
3003.6,136.9764888
3003.8,138.4279955
3004,139.0716859
3004.2,137.7205175
3004.4,142.6723736
3004.6,141.6618383
3004.8,136.6317754
3005,135.1092398
3005.2,135.3421748
3005.4,130.5199833
3005.6,134.8935202
3005.8,141.9953226
3006,140.4573612
3006.2,134.4806794
3006.4,133.2281731
3006.6,135.1473381
3006.8,132.4534262
3007,125.2867475
3007.2,121.8371889
3007.4,128.8227752
3007.6,137.816411
3007.8,141.4582709
3008,146.0733243
3008.2,141.5153987
3008.4,140.785841
3008.6,136.8263164
3008.8,137.1560484
3009,140.3091922
3009.2,141.5614599
3009.4,143.9965727
3009.6,142.9296643
3009.8,139.5238154
3010,137.4794494
3010.2,140.8713023
3010.4,139.6525198
3010.6,133.301598
3010.8,136.7091572
3011,144.983027
3011.2,144.9335317
3011.4,142.2711875
3011.6,140.4815789
3011.8,139.7174998
3012,143.6590216
3012.2,148.0158415
3012.4,145.1614839
3012.6,136.0619675
3012.8,134.1768974
3013,139.5196004
3013.2,135.9470333
3013.4,129.6937378
3013.6,135.5431555
3013.8,141.379461
3014,138.9518164
3014.2,141.360227
3014.4,143.9260145
3014.6,142.6330196
3014.8,144.5084438
3015,148.6676771
3015.2,148.9374901
3015.4,148.0108542
3015.6,143.6481208
3015.8,144.1346951
3016,150.7283077
3016.2,152.2414844
3016.4,149.5661515
3016.6,144.0027199
3016.8,147.7524396
3017,146.7812715
3017.2,142.9160863
3017.4,144.6041907
3017.6,147.1688067
3017.8,146.9242819
3018,143.8596295
3018.2,146.8977837
3018.4,153.4477299
3018.6,155.6734582
3018.8,153.4043843
3019,157.5020602
3019.2,161.4893127
3019.4,162.0185969
3019.6,160.5179751
3019.8,157.8491158
3020,156.7068644
3020.2,161.9113905
3020.4,166.0680379
3020.6,160.2926256
3020.8,153.0037891
3021,149.9086592
3021.2,156.4721641
3021.4,157.1181771
3021.6,155.0468438
3021.8,150.4883382
3022,148.7113578
3022.2,149.3919858
3022.4,149.5503533
3022.6,149.3553127
3022.8,152.5524162
3023,153.8782908
3023.2,153.2496841
3023.4,151.8061769
3023.6,151.6941572
3023.8,150.8692227
3024,147.6316958
3024.2,146.250334
3024.4,146.2238882
3024.6,144.1716842
3024.8,139.0876266
3025,139.7257197
3025.2,144.1360098
3025.4,147.2585162
3025.6,148.2330339
3025.8,149.7553422
3026,150.6156226
3026.2,151.0293779
3026.4,148.5023443
3026.6,150.4516974
3026.8,150.9409647
3027,149.7558414
3027.2,147.9316046
3027.4,145.7262731
3027.6,145.1268255
3027.8,153.1469125
3028,156.8301079
3028.2,153.2418215
3028.4,151.2711116
3028.6,148.4669785
3028.8,144.6578489
3029,135.498159
3029.2,131.0757668
3029.4,129.9806221
3029.6,136.1419373
3029.8,143.0891672
3030,150.2693147
3030.2,151.2407337
3030.4,152.5282193
3030.6,154.8003732
3030.8,153.6570286
3031,149.0579962
3031.2,141.4407439
3031.4,139.936985
3031.6,141.7409019
3031.8,143.0799915
3032,141.1296499
3032.2,137.973798
3032.4,139.0428759
3032.6,142.2554082
3032.8,140.7645324
3033,139.2710253
3033.2,139.1236558
3033.4,139.0503888
3033.6,133.5254022
3033.8,131.4622199
3034,132.0928278
3034.2,133.9746504
3034.4,135.9448844
3034.6,131.1858373
3034.8,130.2014074
3035,131.3557412
3035.2,134.984538
3035.4,137.5627162
3035.6,139.0712716
3035.8,129.5335791
3036,123.8809186
3036.2,125.6660606
3036.4,133.18946
3036.6,132.8460699
3036.8,127.2154593
3037,127.9234049
3037.2,133.7558545
3037.4,133.9624863
3037.6,130.5141257
3037.8,131.4482809
3038,132.5362011
3038.2,137.2805003
3038.4,139.6048559
3038.6,139.4299438
3038.8,143.5634964
3039,148.2999631
3039.2,145.0812636
3039.4,139.7555924
3039.6,133.1286269
3039.8,131.4884468
3040,141.9123804
3040.2,146.2181084
3040.4,146.1022954
3040.6,142.6256771
3040.8,137.2514712
3041,134.7239953
3041.2,135.2358691
3041.4,137.2851036
3041.6,141.2749693
3041.8,142.8231824
3042,139.386334
