"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1447A"	58	5	101	456.51	1.6951	1.4931	6.1812	1.8141
"U1447A"	58	5	110	456.6	1.8292	1.961	5.0403	1.8143
"U1447A"	58	5	121	456.71	1.8306	1.297	7.0163	1.7998
"U1447A"	58	5	130	456.8	1.7643	1.568	7.3269	1.6386
"U1447A"	58	5	141	456.91	2.1056	2.2197	6.0435	1.3638
"U1447A"	58	6	1	457.02	1.3894	0.78028	5.2923	1.8001
"U1447A"	58	6	10	457.11	1.8038	1.1205	5.2278	1.8199
"U1447A"	58	6	21	457.22	1.8495	1.1001	6.7315	1.8404
"U1447A"	58	6	30	457.31	1.8548	1.4667	5.5859	1.8254
"U1447A"	58	6	41	457.42	1.7449	1.2287	7.5175	1.8222
"U1447A"	58	6	50	457.51	1.7344	1.6023	5.6781	1.814
"U1447A"	58	6	61	457.62	1.8684	1.5655	5.7218	1.8107
"U1447A"	58	6	70	457.71	1.776	1.2289	5.7101	1.8279
"U1447A"	58	6	81	457.82	1.6857	1.3613	5.1181	1.8332
"U1447A"	58	6	90	457.91	1.2471	1.4672	4.8997	1.8513
"U1447A"	59	2	1	459.91	4.6082	2.519	15.109	0.64738
"U1447A"	59	2	10	460	1.984	1.3515	7.2879	1.5434
"U1447A"	59	2	21	460.11	1.8943	1.5025	7.0608	1.815
"U1447A"	59	2	30	460.2	1.9198	1.2937	5.4642	1.8141
"U1447A"	59	2	41	460.31	1.5613	1.3536	6.24	1.8639
"U1447A"	59	2	50	460.4	1.6419	1.4976	5.8465	1.8325
"U1447A"	59	2	61	460.51	1.6307	1.6847	5.6074	1.7581
"U1447A"	59	2	70	460.6	1.676	1.8809	5.58	1.803
"U1447A"	59	2	81	460.71	1.5606	1.0499	5.3766	1.8271
"U1447A"	59	2	90	460.8	1.5764	1.3871	5.374	1.8267
"U1447A"	59	2	101	460.91	1.629	1.5497	5.5526	1.8333
"U1447A"	59	2	110	461	1.599	1.4267	4.1892	1.8437
"U1447A"	59	2	121	461.11	1.7849	1.3223	4.2012	1.8301
"U1447A"	59	2	130	461.2	1.7905	1.1064	5.0279	1.8017
"U1447A"	59	2	141	461.31	1.8088	1.6675	5.4644	1.5785
"U1447A"	59	2	150	461.4	2.8932	2.6908	7.7176	0.99734
"U1447A"	59	3	1	461.41	1.619	1.4419	3.5359	1.7585
"U1447A"	59	3	10	461.5	1.8081	1.5132	5.0803	1.7797
"U1447A"	59	3	21	461.61	1.786	1.6007	5.4422	1.8326
"U1447A"	59	3	30	461.7	1.8919	1.2628	6.3631	1.8258
"U1447A"	59	3	41	461.81	1.7016	1.6552	5.5614	1.7938
"U1447A"	59	3	50	461.9	1.6221	1.5377	5.2306	1.811
"U1447A"	59	3	61	462.01	1.7853	1.6801	5.1598	1.8133
"U1447A"	59	3	70	462.1	1.6791	2.0569	5.6811	1.7931
"U1447A"	59	3	81	462.21	1.6401	1.118	7.5955	1.82
"U1447A"	59	3	90	462.3	1.5539	1.2805	6.8943	1.7968
"U1447A"	59	3	101	462.41	1.7278	1.7484	4.1304	1.7766
"U1447A"	59	3	110	462.5	1.8034	1.7093	5.8786	1.7973
"U1447A"	59	3	121	462.61	1.5094	1.4126	5.7828	1.8041
"U1447A"	59	3	130	462.7	1.6791	1.7172	5.0876	1.8345
"U1447A"	59	3	141	462.81	1.7775	1.9264	5.861	1.6615
"U1447A"	59	3	150	462.9	1.8358	1.0024	5.7235	1.3448
"U1447A"	59	4	1	462.91	1.6817	1.4985	7.0179	1.7927
"U1447A"	59	4	10	463	1.5925	1.1091	5.8225	1.7965
"U1447A"	59	4	21	463.11	1.6178	1.4506	5.0829	1.7944
"U1447A"	59	4	30	463.2	1.6353	1.0432	6.4664	1.7746
"U1447A"	59	4	41	463.31	1.5895	1.428	6.2709	1.7667
"U1447A"	59	4	50	463.4	1.3796	1.1621	5.3577	1.7681
"U1447A"	59	4	61	463.51	1.5998	1.4698	5.2987	1.8132
"U1447A"	59	4	70	463.6	1.673	1.6509	5.5188	1.823
"U1447A"	59	4	81	463.71	1.4693	1.0956	6.1766	1.8218
"U1447A"	59	4	90	463.8	1.3939	1.5637	6.4966	1.8189
"U1447A"	59	4	101	463.91	1.6124	1.5777	4.864	1.8007
"U1447A"	59	4	110	464	1.5713	1.6523	5.2786	1.8058
"U1447A"	59	4	121	464.11	1.7077	1.2069	4.5824	1.8276
"U1447A"	59	4	130	464.2	1.6221	1.3652	6.127	1.8368
"U1447A"	59	4	141	464.31	1.5997	1.5006	6.1255	1.7196
"U1447A"	59	4	150	464.4	1.4147	1.0714	5.3936	1.5699
"U1447A"	59	5	1	464.41	1.4247	1.3807	4.9104	1.8364
"U1447A"	59	5	10	464.5	1.9151	1.0362	5.2771	1.8328
"U1447A"	59	5	21	464.61	1.6982	1.2259	5.9482	1.82
"U1447A"	59	5	30	464.7	1.8043	1.3877	5.397	1.8104
"U1447A"	59	5	41	464.81	1.5699	1.5244	6.6369	1.8147
"U1447A"	59	5	50	464.9	1.5799	1.5295	6.3385	1.8208
"U1447A"	59	5	61	465.01	1.737	1.361	6.0269	1.8023
"U1447A"	59	5	70	465.1	1.7636	1.7514	5.4041	1.8153
"U1447A"	59	5	81	465.21	1.5176	1.3628	6.989	1.8348
"U1447A"	59	5	90	465.3	1.6372	1.2355	6.9999	1.8309
"U1447A"	59	5	101	465.41	1.6096	1.0689	5.4174	1.8314
"U1447A"	59	5	110	465.5	1.6121	1.3326	4.5574	1.8081
"U1447A"	59	5	121	465.61	1.6881	1.3427	6.0931	1.8023
"U1447A"	59	5	130	465.7	1.6429	1.4116	4.6342	1.8067
"U1447A"	59	5	141	465.81	1.7492	1.6903	4.2733	1.8156
"U1447A"	59	5	150	465.9	1.2587	1.1174	5.6483	1.7981
"U1447A"	59	6	1	465.91	1.7148	1.2956	5.6301	1.7825
"U1447A"	59	6	10	466	1.9507	0.87222	5.7151	1.8027
"U1447A"	59	6	21	466.11	1.9907	1.3624	4.6997	1.85
"U1447A"	59	6	30	466.2	1.7377	1.4222	6.8813	1.8535
"U1447A"	59	6	41	466.31	1.6225	1.3533	5.7394	1.8343
"U1447A"	59	6	50	466.4	1.5113	1.8193	5.8137	1.8428
"U1447A"	59	6	61	466.51	1.6947	1.4805	4.9701	1.8573
"U1447A"	59	6	70	466.6	1.5218	1.6828	4.724	1.8641
"U1447A"	59	6	81	466.71	1.7236	1.2644	7.8913	1.8242
"U1447A"	59	6	90	466.8	1.6306	1.162	5.808	1.8131
"U1447A"	59	6	101	466.91	1.8571	1.443	5.5131	1.8465
"U1447A"	59	6	110	467	1.7345	1.6356	4.8687	1.8782
"U1447A"	59	6	121	467.11	1.8455	1.5587	5.5501	1.855
"U1447A"	59	6	130	467.2	1.6741	1.1067	7.3094	1.8399
"U1447A"	59	6	141	467.31	1.7238	1.2832	5.821	1.8095
"U1447A"	59	6	150	467.4	1.2419	1.5075	3.891	1.7803
"U1447A"	59	7	1	467.41	1.5939	0.93793	5.6567	1.8191
"U1447A"	59	7	10	467.5	1.8308	1.2709	5.8179	1.825
"U1447A"	59	7	21	467.61	1.7342	1.3061	5.0486	1.8348
"U1447A"	59	7	30	467.7	1.7706	1.2744	4.9198	1.8415
"U1447A"	59	7	41	467.81	1.511	1.4307	4.7258	1.8484
"U1447A"	59	7	50	467.9	1.5045	1.29	5.6593	1.8444
"U1447A"	59	7	61	468.01	1.8596	1.3595	6.5074	1.8042
"U1447A"	59	7	70	468.1	1.8906	1.8696	6.1772	1.7913
"U1447A"	59	7	81	468.21	1.5046	1.0328	6.4422	1.8575
"U1447A"	59	7	90	468.3	1.6899	1.3141	6.8156	1.6918
"U1447A"	59	7	101	468.41	1.9541	1.3144	4.8799	1.5722
"U1447A"	59	7	110	468.5	2.0083	1.1917	4.5182	1.4983
"U1447A"	60	1	1	468.91	2.2278	1.1052	5.8314	1.0663
"U1447A"	60	1	10	469	1.5687	1.3001	5.6351	1.6045
"U1447A"	60	1	21	469.11	1.7852	1.5133	5.5452	1.7473
"U1447A"	60	1	30	469.2	1.9796	1.6489	6.5875	1.6989
"U1447A"	60	1	41	469.31	1.6015	1.0835	5.8345	1.8044
"U1447A"	60	1	50	469.4	1.5817	1.9378	5.5909	1.793
"U1447A"	60	1	61	469.51	1.6253	1.4713	4.1187	1.7537
"U1447A"	60	1	70	469.6	1.6672	1.8524	6.0658	1.7621
"U1447A"	60	1	81	469.71	1.4436	1.4154	7.1577	1.7117
"U1447A"	60	1	90	469.8	1.6705	1.2605	5.0115	1.7022
"U1447A"	60	1	101	469.91	1.6083	1.4875	4.6904	1.7022
"U1447A"	60	1	110	470	1.6772	1.3812	5.0198	1.7445
"U1447A"	60	1	121	470.11	1.5478	1.6124	4.5853	1.7666
"U1447A"	60	1	130	470.2	1.6217	1.3435	4.5685	1.8027
"U1447A"	60	1	141	470.31	1.7559	1.5126	5.3083	1.5351
"U1447A"	60	1	150	470.4	2.764	1.4071	5.8059	0.8394
"U1447A"	60	2	1	470.41	1.5623	1.5132	2.6421	1.7753
"U1447A"	60	2	10	470.5	1.6431	1.129	4.3191	1.7649
"U1447A"	60	2	21	470.61	1.7139	1.2608	3.5332	1.737
"U1447A"	60	2	30	470.7	1.5883	1.3925	5.437	1.7448
"U1447A"	60	2	41	470.81	1.4613	1.4524	3.7955	1.7929
"U1447A"	60	2	50	470.9	1.5073	1.3787	5.7542	1.814
"U1447A"	60	2	61	471.01	1.6609	1.4538	4.491	1.8039
"U1447A"	60	2	70	471.1	1.6269	1.2658	6.0934	1.7747
"U1447A"	60	2	81	471.21	1.4084	1.2191	7.0712	1.7327
"U1447A"	60	2	90	471.3	1.5625	1.5445	5.8848	1.7409
"U1447A"	60	2	101	471.41	1.6689	1.548	5.0059	1.7497
"U1447A"	60	2	110	471.5	1.5967	1.0722	5.2907	1.7528
"U1447A"	60	2	121	471.61	1.6799	1.1596	5.2429	1.7544
"U1447A"	60	2	130	471.7	1.6305	1.3603	5.2748	1.7174
"U1447A"	60	2	141	471.81	1.4978	1.1691	5.3344	1.7534
"U1447A"	60	2	150	471.9	1.6914	1.1195	6.1832	1.792
"U1447A"	60	3	1	471.91	1.1244	1.0235	2.8659	1.8143
"U1447A"	60	3	10	472	1.4551	1.1783	3.8631	1.81
"U1447A"	60	3	21	472.11	1.6604	0.96798	4.6909	1.793
"U1447A"	60	3	30	472.2	1.6504	0.94401	5.6298	1.786
"U1447A"	60	3	41	472.31	1.4903	1.6187	4.8281	1.8092
"U1447A"	60	3	50	472.4	1.578	1.5694	4.2059	1.8261
"U1447A"	60	3	61	472.51	1.6387	1.3026	4.4562	1.818
"U1447A"	60	3	70	472.6	1.6602	1.4311	5.013	1.8067
"U1447A"	60	3	81	472.71	1.5416	1.411	4.9031	1.7996
"U1447A"	60	3	90	472.8	1.4383	1.6159	5.1817	1.7842
"U1447A"	60	3	101	472.91	1.7815	1.3607	4.2347	1.7633
"U1447A"	60	3	110	473	1.6616	1.1557	4.956	1.7409
"U1447A"	60	3	121	473.11	1.4894	1.6318	4.4286	1.7981
"U1447A"	60	3	130	473.2	1.6015	1.2784	5.8909	1.7939
"U1447A"	60	3	141	473.31	1.4578	1.3713	5.0749	1.8104
"U1447A"	60	3	150	473.4	1.3396	1.463	5.7513	1.8251
"U1447A"	60	4	1	473.41	1.2967	1.4027	4.003	1.8076
"U1447A"	60	4	10	473.5	1.551	1.2696	5.6669	1.7902
"U1447A"	60	4	21	473.61	1.5308	1.2867	4.1183	1.7662
"U1447A"	60	4	30	473.7	1.537	1.1837	5.1891	1.7733
"U1447A"	60	4	41	473.81	1.5521	1.324	6.2135	1.783
"U1447A"	60	4	50	473.9	1.3767	1.2208	5.6228	1.7828
"U1447A"	60	4	61	474.01	1.7338	1.1876	4.6928	1.7798
"U1447A"	60	4	70	474.1	1.6349	1.605	5.1895	1.7694
"U1447A"	60	4	81	474.21	1.4741	1.3144	5.0319	1.7251
"U1447A"	60	4	90	474.3	1.5168	1.4734	6.1135	1.7459
"U1447A"	60	4	101	474.41	1.5648	1.353	4.6352	1.806
"U1447A"	60	4	110	474.5	1.6214	1.7961	5.1254	1.7841
"U1447A"	60	4	121	474.61	1.7087	0.96604	4.4693	1.751
"U1447A"	60	4	130	474.7	1.6213	1.1558	5.22	1.7617
"U1447A"	60	4	141	474.81	1.5713	1.1683	6.1436	1.7662
"U1447A"	60	4	150	474.9	1.3451	0.75571	4.7465	1.7839
"U1447A"	60	5	1	474.91	1.5154	1.0628	4.7238	1.7473
"U1447A"	60	5	10	475	1.5137	1.0994	5.821	1.7699
"U1447A"	60	5	21	475.11	1.5915	1.5838	5.3818	1.774
"U1447A"	60	5	30	475.2	1.5175	1.0437	4.8678	1.7736
"U1447A"	60	5	41	475.31	1.4302	0.97213	4.0997	1.7608
"U1447A"	60	5	50	475.4	1.3214	0.92546	5.3707	1.7381
"U1447A"	60	5	61	475.51	1.4504	1.0391	4.9923	1.7485
"U1447A"	60	5	70	475.6	1.4184	0.97035	4.6818	1.7468
"U1447A"	60	5	81	475.71	1.2885	0.90018	5.3397	1.7862
"U1447A"	60	5	90	475.8	1.481	1.0965	4.9955	1.8507
"U1447A"	60	5	101	475.91	1.6163	1.4734	6.486	1.8682
"U1447A"	60	5	110	476	1.5918	1.3066	4.9086	1.8103
"U1447A"	60	5	121	476.11	1.6371	1.19	4.9551	1.7455
"U1447A"	60	5	130	476.2	1.5883	1.4037	4.4558	1.7559
"U1447A"	60	5	141	476.31	1.591	0.86921	5.2948	1.8608
"U1447A"	60	5	150	476.4	1.3912	1.5755	6.1763	1.9357
"U1447A"	60	6	1	476.41	1.5781	1.0186	5.8269	1.897
"U1447A"	60	6	10	476.5	1.5862	0.94362	6.372	1.9632
"U1447A"	60	6	21	476.61	2.0234	1.2382	6.6211	1.9355
"U1447A"	60	6	30	476.7	1.9626	1.6798	5.6175	1.8152
"U1447A"	60	6	41	476.81	1.2368	1.3358	6.0865	1.7976
"U1447A"	60	6	50	476.9	1.4241	1.3428	5.6393	1.802
"U1447A"	60	6	61	477.01	1.7305	1.0339	4.4674	1.8099
"U1447A"	60	6	70	477.1	1.3278	1.214	3.1258	1.8338
"U1447A"	60	7	1	477.25	1.9582	1.1595	6.5324	1.3415
"U1447A"	60	7	10	477.34	1.7	1.2457	4.56	1.6371
"U1447A"	60	7	21	477.45	1.5504	1.3425	4.9391	1.8467
"U1447A"	60	7	30	477.54	1.5396	1.057	5.5736	1.8295
"U1447A"	60	7	41	477.65	1.3936	0.92669	4.9968	1.8033
"U1447A"	60	7	50	477.74	1.3475	1.1462	4.9984	1.7924
"U1447A"	60	7	61	477.85	2.0828	1.528	7.3163	1.7672
"U1447A"	61	1	1	478.61	3.0836	2.4345	7.5393	0.82472
"U1447A"	61	1	10	478.7	1.7332	1.4557	6.4603	1.4971
"U1447A"	61	1	21	478.81	1.5315	1.259	4.6718	1.7394
"U1447A"	61	1	30	478.9	1.7015	1.6457	5.251	1.7524
"U1447A"	61	1	41	479.01	1.5184	1.3934	6.0077	1.7523
"U1447A"	61	1	50	479.1	1.5185	1.2618	5.4699	1.757
"U1447A"	61	1	61	479.21	1.6313	1.3311	4.2776	1.7472
"U1447A"	61	1	70	479.3	1.6961	1.2132	5.506	1.7817
"U1447A"	61	1	81	479.41	1.6175	1.3983	6.2127	1.7882
"U1447A"	61	1	90	479.5	1.4737	1.4343	5.951	1.7936
"U1447A"	61	1	101	479.61	1.721	1.6612	4.6767	1.79
"U1447A"	61	1	110	479.7	1.8379	1.4962	3.9594	1.7876
"U1447A"	61	1	121	479.81	1.6009	1.3026	5.8218	1.792
"U1447A"	61	1	130	479.9	1.6388	1.1436	5.396	1.7805
"U1447A"	61	1	141	480.01	1.9046	1.5477	6.9642	1.5341
"U1447A"	61	1	150	480.1	2.7305	2.339	7.9726	1.0605
"U1447A"	61	2	1	480.11	1.5696	1.4295	3.3618	1.7738
"U1447A"	61	2	10	480.2	1.7557	1.3132	5.6543	1.7663
"U1447A"	61	2	21	480.31	1.6434	1.1598	4.4923	1.7457
"U1447A"	61	2	30	480.4	1.6654	1.4596	4.6915	1.7494
"U1447A"	61	2	41	480.51	1.4808	1.0093	4.7626	1.7762
"U1447A"	61	2	50	480.6	1.5498	1.4045	5.6297	1.7806
"U1447A"	61	2	61	480.71	1.6093	1.5197	4.6884	1.7815
"U1447A"	61	2	70	480.8	1.7047	1.3766	5.0714	1.7859
"U1447A"	61	2	81	480.91	1.5987	1.4455	4.6268	1.7835
"U1447A"	61	2	90	481	1.466	1.5218	4.9984	1.7924
"U1447A"	61	2	101	481.11	1.6366	2.0057	3.8582	1.8349
"U1447A"	61	2	110	481.2	1.6805	1.5152	5.8651	1.8234
"U1447A"	61	2	121	481.31	1.6276	1.2651	4.4644	1.8452
"U1447A"	61	2	130	481.4	1.6275	1.1937	4.0875	1.8134
"U1447A"	61	2	141	481.51	1.8924	2.1139	6.8822	1.4557
"U1447A"	61	2	150	481.6	3.416	4.508	13.801	0.7817
"U1447A"	61	3	1	481.61	1.4703	0.835	5.6621	1.7724
"U1447A"	61	3	10	481.7	1.5836	1.2933	4.0684	1.7574
"U1447A"	61	3	21	481.81	1.6988	1.1835	4.5737	1.7457
"U1447A"	61	3	30	481.9	1.7272	1.2564	4.3966	1.8022
"U1447A"	61	3	41	482.01	1.4362	1.4247	3.2704	1.8278
"U1447A"	61	3	50	482.1	1.5163	1.4526	6.1445	1.8334
"U1447A"	61	3	61	482.21	1.6238	1.4813	5.3937	1.8277
"U1447A"	61	3	70	482.3	1.6375	1.3704	5.3537	1.8558
"U1447A"	61	3	81	482.41	1.5167	1.2869	5.6259	1.8223
"U1447A"	61	3	90	482.5	1.5408	1.036	4.3213	1.8088
"U1447A"	61	3	101	482.61	1.6044	1.1992	6.2435	1.8167
"U1447A"	61	3	110	482.7	1.7512	1.2451	4.8591	1.8288
"U1447A"	61	3	121	482.81	1.5604	1.5473	3.9377	1.8132
"U1447A"	61	3	130	482.9	1.6473	1.1496	4.7272	1.7712
"U1447A"	61	3	141	483.01	1.9945	1.9635	10.381	1.4296
"U1447A"	61	3	150	483.1	3.227	3.7127	9.7282	0.7192
"U1447A"	61	4	1	483.11	1.3514	0.89619	5.6549	1.8197
"U1447A"	61	4	10	483.2	1.7478	1.1847	5.7228	1.8002
"U1447A"	61	4	21	483.31	1.7737	1.1878	5.9791	1.7393
"U1447A"	61	4	30	483.4	1.9787	1.0895	5.952	1.737
"U1447A"	61	4	41	483.51	1.7039	1.2214	5.2914	1.8332
"U1447A"	61	4	50	483.6	1.7342	1.613	5.4863	1.8523
"U1447A"	61	4	61	483.71	1.7171	1.3589	6.2573	1.8363
"U1447A"	61	4	70	483.8	1.562	1.0547	5.3071	1.8485
"U1447A"	61	4	81	483.91	1.6616	1.3665	5.3634	1.8582
"U1447A"	61	4	90	484	1.5445	1.6325	4.9678	1.861
"U1447A"	61	4	101	484.11	1.6356	1.4538	4.6381	1.8328
"U1447A"	61	4	110	484.2	1.6226	1.633	4.9343	1.8271
"U1447A"	61	4	121	484.31	1.6018	1.2994	6.6026	1.8294
"U1447A"	61	4	130	484.4	1.5908	0.94297	4.6963	1.8413
"U1447A"	61	4	141	484.51	1.4463	1.3506	5.7221	1.8381
"U1447A"	61	4	150	484.6	1.4867	0.9626	4.8904	1.7885
"U1447A"	61	5	1	484.61	1.1653	1.055	3.6726	1.8316
"U1447A"	61	5	10	484.7	1.6386	1.2143	5.0182	1.8331
"U1447A"	61	5	21	484.81	1.7406	1.5336	5.0528	1.8051
"U1447A"	61	5	30	484.9	1.7599	1.4651	5.7692	1.7428
"U1447A"	61	5	41	485.01	1.6724	1.1539	4.9113	1.6944
"U1447A"	61	5	50	485.1	1.5413	1.7527	5.8817	1.7277
"U1447A"	61	5	61	485.21	1.9607	1.0853	5.7839	1.7912
"U1447A"	61	5	70	485.3	1.9684	1.7876	5.3039	1.8259
"U1447A"	61	5	81	485.41	1.6887	1.6114	6.5013	1.8406
"U1447A"	61	5	90	485.5	1.5747	1.7164	5.157	1.7927
"U1447A"	61	5	101	485.61	1.7228	1.5395	6.4155	1.7881
"U1447A"	61	5	110	485.7	1.6551	1.3765	5.3953	1.8146
"U1447A"	61	5	121	485.81	1.795	1.5861	3.6911	1.8229
"U1447A"	61	5	130	485.9	1.6589	1.0292	5.1096	1.8534
"U1447A"	61	5	141	486.01	1.3501	0.78859	5.2491	1.8453
"U1447A"	61	5	150	486.1	1.179	1.3881	3.5889	1.7869
"U1447A"	61	6	1	486.11	1.4449	0.99991	4.3468	1.7817
"U1447A"	61	6	10	486.2	1.6231	0.98462	5.0607	1.7866
"U1447A"	61	6	21	486.31	1.6134	1.4611	5.4321	1.8098
"U1447A"	61	6	30	486.4	1.6109	1.211	4.7137	1.8015
"U1447A"	61	6	41	486.51	1.3366	1.5663	4.4774	1.7662
"U1447A"	61	6	50	486.6	1.5476	1.2731	5.7308	1.7732
"U1447A"	61	6	61	486.71	1.7821	1.6889	6.2478	1.7788
"U1447A"	61	6	70	486.8	1.6676	1.3382	5.225	1.8054
"U1447A"	61	6	81	486.91	1.6329	1.5752	5.351	1.8091
"U1447A"	61	6	90	487	1.4582	1.1253	5.2705	1.7849
"U1447A"	61	6	101	487.11	1.678	1.4392	4.1419	1.7459
"U1447A"	61	7	1	487.12	1.5667	0.82968	5.4833	1.7838
"U1447A"	61	7	10	487.21	1.6624	1.4346	4.815	1.7795
"U1447A"	61	7	21	487.32	1.7102	1.2874	4.0471	1.7973
"U1447A"	61	7	30	487.41	1.724	1.2793	5.106	1.8022
"U1447A"	61	7	41	487.52	1.4473	1.3432	5.5977	1.7575
"U1447A"	61	7	50	487.61	1.5155	1.5421	5.0861	1.7269
"U1447A"	61	7	61	487.72	1.3725	0.99228	3.2033	1.7455
"U1447A"	61	7	70	487.81	1.518	1.0499	4.4227	1.753
"U1447A"	61	7	81	487.92	2.2361	1.4379	7.6322	1.1029
"U1447A"	62	1	1	488.31	2.2678	2.5283	10.709	0.9134
"U1447A"	62	1	10	488.4	1.8131	1.5597	6.1677	1.517
"U1447A"	62	1	21	488.51	1.6443	1.2248	5.5491	1.7205
"U1447A"	62	1	30	488.6	1.6081	0.92666	5.4826	1.7303
"U1447A"	62	1	41	488.71	1.4028	1.3257	6.2217	1.7807
"U1447A"	62	1	50	488.8	1.5692	1.7306	5.8861	1.8202
"U1447A"	62	1	61	488.91	1.9387	1.6652	5.4498	1.855
"U1447A"	62	1	70	489	1.8538	1.4879	5.1987	1.7663
"U1447A"	62	1	81	489.11	1.5902	1.2692	5.4984	1.7866
"U1447A"	62	1	90	489.2	1.6115	1.2203	6.0152	1.8219
"U1447A"	62	1	101	489.31	1.8027	1.5105	4.9479	1.8224
"U1447A"	62	1	110	489.4	1.797	1.0332	5.24	1.8191
"U1447A"	62	1	121	489.51	1.8226	1.3342	4.9954	1.8138
"U1447A"	62	1	130	489.6	1.6399	1.2213	5.1883	1.7724
"U1447A"	62	1	141	489.71	1.6465	1.2636	6.8927	1.6224
"U1447A"	62	1	150	489.8	1.4565	1.1511	4.8035	1.578
"U1447A"	62	2	1	489.81	1.6696	0.95988	6.0568	1.699
"U1447A"	62	2	10	489.9	1.7005	1.0201	4.8051	1.816
"U1447A"	62	2	21	490.01	1.7047	1.0144	5.1306	1.8331
"U1447A"	62	2	30	490.1	1.5853	1.3149	4.8317	1.8163
"U1447A"	62	2	41	490.21	1.3974	1.361	5.5452	1.8239
"U1447A"	62	2	50	490.3	1.4365	1.3197	3.6759	1.8643
"U1447A"	62	2	61	490.41	1.5099	1.8242	5.2398	1.8096
"U1447A"	62	2	70	490.5	1.7487	1.4139	4.4072	1.7987
"U1447A"	62	2	81	490.61	1.5897	1.3651	5.8436	1.8033
"U1447A"	62	2	90	490.7	1.5354	1.5111	5.2798	1.8051
"U1447A"	62	2	101	490.81	1.6296	1.3585	4.4386	1.7987
"U1447A"	62	2	110	490.9	1.7335	1.4669	5.3159	1.7931
"U1447A"	62	2	121	491.01	1.4731	0.81944	4.493	1.8029
"U1447A"	62	2	130	491.1	1.6835	1.7202	5.6223	1.8064
"U1447A"	62	2	141	491.21	1.5012	1.4283	4.9738	1.8137
"U1447A"	62	2	150	491.3	1.2161	1.0004	2.5681	1.8157
"U1447A"	62	3	1	491.31	1.5193	1.2283	4.6782	1.8187
"U1447A"	62	3	10	491.4	1.571	1.2336	4.0495	1.8045
"U1447A"	62	3	21	491.51	1.8491	1.363	3.5109	1.7885
"U1447A"	62	3	30	491.6	1.7323	1.2368	4.9751	1.7639
"U1447A"	62	3	41	491.71	1.6614	1.3966	5.548	1.7484
"U1447A"	62	3	50	491.8	1.5319	1.7772	4.1489	1.818
"U1447A"	62	3	61	491.91	1.7618	1.2984	5.1072	1.8565
"U1447A"	62	3	70	492	1.773	1.5742	6.1802	1.831
"U1447A"	62	3	81	492.11	1.5317	1.1833	5.7181	1.8179
"U1447A"	62	3	90	492.2	1.4079	1.3023	6.392	1.8263
"U1447A"	62	3	101	492.31	1.8395	1.3767	5.1331	1.807
"U1447A"	62	3	110	492.4	1.7091	1.5932	5.7593	1.7896
"U1447A"	62	3	121	492.51	1.8117	1.1317	5.1488	1.7598
"U1447A"	62	3	130	492.6	1.8922	1.5917	5.4417	1.7907
"U1447A"	62	3	141	492.71	1.939	1.5235	6.3526	1.6294
"U1447A"	62	3	150	492.8	2.3479	1.8219	6.0286	1.2573
"U1447A"	62	4	1	492.81	1.5701	0.76105	5.7461	1.7465
"U1447A"	62	4	10	492.9	1.6696	1.6553	5.9164	1.768
"U1447A"	62	4	21	493.01	1.7199	1.2485	5.0889	1.8202
"U1447A"	62	4	30	493.1	1.5668	1.0943	6.5938	1.805
"U1447A"	62	4	41	493.21	1.6007	1.29	4.9432	1.7671
"U1447A"	62	4	50	493.3	1.4704	1.445	4.6071	1.7868
"U1447A"	62	4	61	493.41	1.5608	1.3417	4.9455	1.765
"U1447A"	62	4	70	493.5	1.6812	1.1156	4.1775	1.7474
"U1447A"	62	4	81	493.61	1.3641	1.231	4.8859	1.7475
"U1447A"	62	4	90	493.7	1.35	0.94838	4.6545	1.7714
"U1447A"	62	4	101	493.81	1.491	1.2211	4.4025	1.7841
"U1447A"	62	4	110	493.9	1.5024	1.4454	3.2339	1.7892
"U1447A"	62	4	121	494.01	1.6142	1.0965	4.7125	1.7771
"U1447A"	62	4	130	494.1	1.6336	1.8051	3.5698	1.769
"U1447A"	62	4	141	494.21	1.5784	1.3328	5.1608	1.6192
"U1447A"	62	4	150	494.3	1.99	1.5859	5.7212	1.3249
"U1447A"	62	5	1	494.31	1.6082	1.329	3.5781	1.7377
"U1447A"	62	5	10	494.4	1.7367	1.1013	4.4033	1.7669
"U1447A"	62	5	21	494.51	1.4487	1.2332	4.2556	1.8428
"U1447A"	62	5	30	494.6	1.805	1.2012	5.2028	1.8506
"U1447A"	62	5	41	494.71	1.4059	1.0531	4.7797	1.8564
"U1447A"	62	5	50	494.8	1.3783	1.0164	5.3099	1.8619
"U1447A"	62	5	61	494.91	1.5819	1.4499	4.6176	1.8088
"U1447A"	62	5	70	495	1.7073	1.3425	3.8472	1.7996
"U1447A"	62	5	81	495.11	1.4088	1.4754	5.3799	1.8525
"U1447A"	62	5	90	495.2	1.3259	1.1684	5.2507	1.8695
"U1447A"	62	5	101	495.31	1.3008	1.4168	5.0853	1.8494
"U1447A"	62	5	110	495.4	1.4137	1.3913	4.1567	1.827
"U1447A"	62	5	121	495.51	1.4538	0.92406	3.4507	1.8306
"U1447A"	62	5	130	495.6	1.4711	1.2056	4.4228	1.831
"U1447A"	62	5	141	495.71	1.7223	1.8333	5.5747	1.7375
