DEPTH_WMSF,HSGR
658.2156,22.3139
658.368,22.0032
658.5204,23.126
658.6728,23.3242
658.8252,23.7848
658.9776,24.1979
659.13,25.3087
659.2824,25.6483
659.4348,24.5569
659.5872,24.5582
659.7396,24.7053
659.892,25.9809
660.0444,25.789
660.1968,24.3725
660.3492,23.8864
660.5016,23.9597
660.654,24.4407
660.8064,23.3
660.9588,21.8207
661.1112,23.8122
661.2636,24.3233
661.416,25.1324
661.5684,23.6791
661.7208,23.2125
661.8732,22.8192
662.0256,22.471
662.178,21.674
662.3304,23.3297
662.4828,25.1309
662.6352,27.6552
662.7876,27.2936
662.94,26.3847
663.0924,24.9718
663.2448,23.792
663.3972,23.8818
663.5496,23.7834
663.702,25.1555
663.8544,24.7814
664.0068,24.8068
664.1592,24.5035
664.3116,23.5035
664.464,24.0731
664.6164,23.1779
664.7688,23.7526
664.9212,23.4614
665.0736,23.3988
665.226,22.4358
665.3784,22.2338
665.5308,22.6109
665.6832,23.2613
665.8356,23.1026
665.988,22.5821
666.1404,24.178
666.2928,23.5936
666.4452,23.8087
666.5976,23.3186
666.75,25.2035
666.9024,25.1028
667.0548,25.0958
667.2072,24.9216
667.3596,25.1714
667.512,23.3873
667.6644,23.8087
667.8168,23.9999
667.9692,24.751
668.1216,22.8013
668.274,22.8629
668.4264,23.4637
668.5788,24.2236
668.7312,24.6402
668.8836,26.2072
669.036,27.6201
669.1884,27.7619
669.3408,26.1939
669.4932,24.1711
669.6456,23.121
669.798,23.2393
669.9504,23.5476
670.1028,23.347
670.2552,21.6694
670.4076,21.3433
670.56,20.1605
670.7124,20.543
670.8648,21.3236
671.0172,22.5325
671.1696,23.8117
671.322,23.7278
671.4744,24.2046
671.6268,24.2662
671.7792,23.6349
671.9316,23.9656
672.084,23.2308
672.2364,22.6491
672.3888,22.103
672.5412,23.7616
672.6936,23.8267
672.846,23.4088
672.9984,22.212
673.1508,23.2929
673.3032,24.2762
673.4556,23.4679
673.608,22.8922
673.7604,20.8442
673.9128,22.1418
674.0652,21.765
674.2176,22.4403
674.37,19.5611
674.5224,19.3265
674.6748,19.5521
674.8272,20.1459
674.9796,20.3291
675.132,19.429
675.2844,19.412
675.4368,20.2607
675.5892,20.8304
675.7416,22.0644
675.894,20.6024
676.0464,21.1806
676.1988,20.2051
676.3512,20.7057
676.5036,19.0768
676.656,18.5721
676.8084,18.0826
676.9608,18.6798
677.1132,19.4889
677.2656,20.099
677.418,20.0062
677.5704,20.4547
677.7228,19.6787
677.8752,19.3033
678.0276,18.5315
678.18,19.1384
678.3324,19.3997
678.4848,20.1949
678.6372,20.3133
678.7896,22.0197
678.942,20.4987
679.0944,21.4064
679.2468,20.5032
679.3992,22.7132
679.5516,22.3428
679.704,23.8087
679.8564,23.5858
680.0088,23.5147
680.1612,22.1095
680.3136,23.4629
680.466,24.5858
680.6184,24.719
680.7708,22.7644
680.9232,21.7133
681.0756,22.3482
681.228,21.7136
681.3804,20.708
681.5328,19.2446
681.6852,19.5803
681.8376,20.8318
681.99,23.3819
682.1424,25.0712
682.2948,24.3083
682.4472,22.9923
682.5996,21.7865
682.752,20.3995
682.9044,18.3013
683.0568,17.6348
683.2092,19.3501
683.3616,20.4714
683.514,19.7879
683.6664,19.7053
683.8188,18.7696
683.9712,20.1427
684.1236,19.4961
684.276,20.1701
684.4284,19.5305
684.5808,19.8749
684.7332,19.1922
684.8856,19.393
685.038,19.549
685.1904,20.0211
685.3428,20.8299
685.4952,20.6172
685.6476,21.0122
685.8,20.3782
685.9524,20.3576
686.1048,19.9031
686.2572,18.4061
686.4096,17.0918
686.562,17.1828
686.7144,18.4182
686.8668,19.1518
687.0192,19.204
687.1716,18.1523
687.324,17.3887
687.4764,16.638
687.6288,16.7544
687.7812,18.0693
687.9336,18.6481
688.086,20.1879
688.2384,19.8332
688.3908,20.2936
688.5432,20.1402
688.6956,20.1101
688.848,20.521
689.0004,19.4885
689.1528,20.2736
689.3052,19.5825
689.4576,19.3147
689.61,17.8308
689.7624,17.9888
689.9148,17.3506
690.0672,18.3045
690.2196,18.5631
690.372,20.14
690.5244,19.7428
690.6768,19.1849
690.8292,17.9658
690.9816,18.139
691.134,18.2633
691.2864,19.3192
691.4388,19.3947
691.5912,19.283
691.7436,19.3136
691.896,19.9217
692.0484,20.9113
692.2008,21.2542
692.3532,21.2345
692.5056,19.5277
692.658,18.4734
692.8104,18.1945
692.9628,19.5192
693.1152,20.5863
693.2676,19.5305
693.42,19.3001
693.5724,19.3271
693.7248,21.7195
693.8772,23.8624
694.0296,24.2566
694.182,23.7551
694.3344,22.3543
694.4868,25.0798
694.6392,25.7234
694.7916,26.3331
694.944,24.0406
695.0964,24.2982
695.2488,24.2998
695.4012,25.2444
695.5536,23.4092
695.706,21.6861
695.8584,19.791
696.0108,19.5328
696.1632,20.1963
696.3156,19.5753
696.468,20.2807
696.6204,19.186
696.7728,19.2683
696.9252,18.4367
697.0776,18.4562
697.23,18.3033
697.3824,17.2186
697.5348,16.2331
697.6872,16.2332
697.8396,16.0861
697.992,17.2377
698.1444,16.6651
698.2968,16.8085
698.4492,15.2495
698.6016,14.333
698.754,14.6569
698.9064,15.8327
699.0588,16.5009
699.2112,15.8248
699.3636,16.0976
699.516,16.0265
699.6684,17.0911
699.8208,17.1644
699.9732,16.8384
700.1256,16.5387
700.278,16.4828
700.4304,17.3853
700.5828,17.4812
700.7352,18.4159
700.8876,18.806
701.04,18.8278
701.1924,18.6345
701.3448,18.6698
701.4972,19.948
701.6496,19.3461
701.802,19.4025
701.9544,19.3974
702.1068,20.5884
702.2592,19.9108
702.4116,19.7747
702.564,17.3986
702.7164,17.3327
702.8688,15.4107
703.0212,17.0277
703.1736,17.9507
703.326,20.3278
703.4784,19.4727
703.6308,20.6112
703.7832,20.0982
703.9356,21.4787
704.088,20.3055
704.2404,20.5374
704.3928,20.9459
704.5452,21.3278
704.6976,22.1474
704.85,21.9875
705.0024,21.4099
705.1548,21.1224
705.3072,21.6415
705.4596,23.1968
705.612,22.916
705.7644,22.3232
705.9168,20.222
706.0692,21.0048
706.2216,20.9304
706.374,20.6475
706.5264,19.73
706.6788,18.8927
706.8312,20.253
706.9836,19.0009
707.136,19.9364
707.2884,20.0132
707.4408,20.8413
707.5932,20.0629
707.7456,20.0345
707.898,20.1532
708.0504,21.1479
708.2028,20.8541
708.3552,20.7448
708.5076,19.5674
708.66,19.722
708.8124,20.3093
708.9648,20.7165
709.1172,20.2222
709.2696,19.031
709.422,18.7091
709.5744,19.2223
709.7268,19.8773
709.8792,19.7945
710.0316,19.1185
710.184,18.4828
710.3364,19.8423
710.4888,20.1889
710.6412,20.5554
710.7936,18.8277
710.946,19.764
711.0984,19.4761
711.2508,18.6332
711.4032,17.6461
711.5556,17.965
711.708,20.2018
711.8604,20.2613
712.0128,20.1273
712.1652,19.0036
712.3176,17.919
712.47,16.5166
712.6224,15.8949
712.7748,15.6284
712.9272,16.3961
713.0796,15.8856
713.232,15.9421
713.3844,16.3903
713.5368,16.695
713.6892,17.1363
713.8416,17.0755
713.994,17.6351
714.1464,18.5972
714.2988,18.7608
714.4512,19.0399
714.6036,18.3808
714.756,18.4825
714.9084,20.0436
715.0608,20.0802
715.2132,20.1893
715.3656,19.5517
715.518,21.1155
715.6704,21.8745
715.8228,21.1035
715.9752,19.7993
716.1276,19.0705
716.28,19.6882
716.4324,20.8538
716.5848,19.9598
716.7372,19.4348
716.8896,18.3835
717.042,19.0635
717.1944,20.2031
717.3468,20.9719
717.4992,20.7436
717.6516,20.0108
717.804,18.3835
717.9564,18.2616
718.1088,17.8717
718.2612,20.4283
718.4136,20.7768
718.566,21.5178
718.7184,21.2764
718.8708,22.9228
719.0232,23.8486
719.1756,23.2711
719.328,22.2675
719.4804,20.4552
719.6328,20.9605
719.7852,20.6899
719.9376,21.5725
720.09,20.9042
720.2424,22.7176
720.3948,27.3352
720.5472,33.8012
720.6996,38.5206
720.852,43.9386
721.0044,43.3579
721.1568,43.2092
721.3092,38.6061
721.4616,41.1699
721.614,41.4348
721.7664,42.9389
721.9188,40.3865
722.0712,37.2757
722.2236,35.8746
722.376,33.9464
722.5284,34.2048
722.6808,33.2229
722.8332,34.6226
722.9856,32.4697
723.138,30.9611
723.2904,29.3301
723.4428,30.412
723.5952,28.8441
723.7476,26.2891
723.9,24.9751
724.0524,23.3744
724.2048,22.4798
724.3572,20.9094
724.5096,21.2899
724.662,20.2346
724.8144,21.5181
724.9668,21.0724
725.1192,21.6483
725.2716,19.9786
725.424,18.9933
725.5764,18.9686
725.7288,20.4133
725.8812,21.1831
726.0336,20.189
726.186,18.2418
726.3384,18.1535
726.4908,18.8409
726.6432,19.9873
726.7956,21.6585
726.948,22.5591
727.1004,24.3525
727.2528,22.9713
727.4052,22.7729
727.5576,21.6231
727.71,22.7744
727.8624,23.6834
728.0148,24.93
728.1672,24.7436
728.3196,23.6278
728.472,21.0173
728.6244,20.725
728.7768,21.1989
728.9292,21.7621
729.0816,21.295
729.234,20.9297
729.3864,20.4614
729.5388,19.3158
729.6912,18.0011
729.8436,17.342
729.996,16.1652
730.1484,16.1549
730.3008,16.9874
730.4532,17.045
730.6056,16.6493
730.758,15.7783
730.9104,16.8547
731.0628,16.5994
731.2152,16.2582
731.3676,15.3121
731.52,16.3787
731.6724,19.0034
731.8248,20.6002
731.9772,20.5163
732.1296,19.0377
732.282,19.7551
732.4344,19.6072
732.5868,19.1784
732.7392,18.7192
732.8916,18.2335
733.044,19.283
733.1964,17.9911
733.3488,17.7534
733.5012,17.186
733.6536,17.5972
733.806,18.0291
733.9584,16.9932
734.1108,16.8171
734.2632,16.6945
734.4156,17.3942
734.568,17.5887
734.7204,17.3576
734.8728,16.4615
735.0252,15.8147
735.1776,15.7452
735.33,16.6129
735.4824,17.6995
735.6348,18.2044
735.7872,17.6836
735.9396,17.6789
736.092,17.7761
736.2444,18.4355
736.3968,17.5344
736.5492,17.8196
736.7016,17.7368
736.854,19.3967
737.0064,19.1474
737.1588,20.4494
737.3112,19.8849
737.4636,21.6808
737.616,20.479
737.7684,20.3389
737.9208,19.6812
738.0732,20.1594
738.2256,20.4256
738.378,21.3731
738.5304,22.395
738.6828,22.7975
738.8352,22.656
738.9876,22.1665
739.14,22.8076
739.2924,22.4771
739.4448,22.3783
739.5972,21.6362
739.7496,21.497
739.902,22.2692
740.0544,23.0558
740.2068,22.6763
740.3592,21.544
740.5116,19.1831
740.664,18.0832
740.8164,17.3544
740.9688,18.8722
741.1212,19.3629
741.2736,19.5994
741.426,18.3915
741.5784,16.6594
741.7308,15.501
741.8832,14.3812
742.0356,14.0794
742.188,14.1328
742.3404,14.7644
742.4928,15.3831
742.6452,15.5739
742.7976,14.9171
742.95,15.5301
743.1024,16.1083
743.2548,18.1618
743.4072,18.4063
743.5596,18.8759
743.712,18.44
743.8644,19.5027
744.0168,19.8809
744.1692,18.9614
744.3216,17.8956
744.474,17.6896
744.6264,18.9661
744.7788,19.94
744.9312,20.2547
745.0836,19.9916
745.236,18.0623
745.3884,15.9925
745.5408,16.3973
745.6932,16.1239
745.8456,15.8847
745.998,14.7321
746.1504,16.4282
746.3028,17.042
746.4552,17.6095
746.6076,16.4625
746.76,18.32
746.9124,21.0092
747.0648,23.6161
