"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1501C"	49	2	81	343.11	1.7067	1.4243	2.5093	1.8044
"U1501C"	49	2	90	343.2	1.7608	1.2017	2.1959	1.8171
"U1501C"	49	2	101	343.31	2.0435	1.4609	4.5402	1.8143
"U1501C"	49	2	110	343.4	2.0097	1.5096	3.8492	1.8035
"U1501C"	49	2	121	343.51	2.1556	2.5108	10.294	1.8281
"U1501C"	49	2	130	343.6	2.1192	2.4517	9.7375	1.8476
"U1501C"	49	2	141	343.71	2.2657	2.3936	10.567	1.8377
"U1501C"	49	2	150	343.8	2.1183	3.0163	10.221	1.815
"U1501C"	49	3	1	343.82	1.8061	1.3465	6.7876	1.8156
"U1501C"	49	3	10	343.91	2.0999	1.8118	8.4994	1.8176
"U1501C"	49	3	21	344.02	1.5272	1.3954	1.234	1.8151
"U1501C"	49	3	30	344.11	1.5502	1.3987	2.0197	1.8135
"U1501C"	49	3	41	344.22	1.9579	2.4019	9.7234	1.8373
"U1501C"	49	3	50	344.31	1.9755	2.6351	9.3457	1.8402
"U1501C"	49	3	61	344.42	2.1017	1.3193	1.3967	1.8165
"U1501C"	49	3	70	344.51	2.0204	1.3634	1.7739	1.8061
"U1501C"	49	3	81	344.62	1.6592	1.1472	2.2163	1.8174
"U1501C"	49	3	90	344.71	1.7611	0.96985	2.0618	1.8314
"U1501C"	49	3	101	344.82	2.1475	1.9142	5.4041	1.8231
"U1501C"	49	3	110	344.91	2.1479	1.4636	4.8926	1.8149
"U1501C"	49	3	121	345.02	2.3001	2.2424	10.272	1.7986
"U1501C"	49	3	130	345.11	2.166	2.5231	7.9582	1.8038
"U1501C"	49	3	141	345.22	2.2399	2.1597	10.506	1.7613
"U1501C"	49	3	150	345.31	2.418	2.3475	11.765	1.5644
"U1501C"	49	4	1	345.33	1.9823	1.4762	7.0514	1.7837
"U1501C"	49	4	10	345.42	2.092	1.5827	8.2098	1.7857
"U1501C"	49	4	21	345.53	1.5484	1.275	1.6066	1.7921
"U1501C"	49	4	30	345.62	1.5912	1.2938	1.7972	1.8008
"U1501C"	49	4	41	345.73	1.9558	2.2956	8.9797	1.7899
"U1501C"	49	4	50	345.82	2.0018	2.4204	9.7088	1.7856
"U1501C"	49	4	61	345.93	2.0148	1.2002	2.0192	1.7848
"U1501C"	49	4	70	346.02	1.9937	1.3848	2.0134	1.7782
"U1501C"	49	4	81	346.13	1.6005	1.0535	2.1065	1.7765
"U1501C"	49	4	90	346.22	1.6709	1.1527	1.5223	1.7765
"U1501C"	49	4	101	346.33	2.2095	1.6137	4.1212	1.7794
"U1501C"	49	4	110	346.42	2.0545	1.5617	4.3577	1.7857
"U1501C"	49	4	121	346.53	2.15	2.3721	9.3061	1.7791
"U1501C"	49	4	130	346.62	2.557	2.199	8.8568	1.7076
"U1501C"	49	5	1	346.84	1.9317	1.5509	6.8153	1.7708
"U1501C"	49	5	10	346.93	2.0711	1.7242	7.0529	1.788
"U1501C"	49	5	21	347.04	1.4596	1.2755	2.0646	1.8075
"U1501C"	49	5	30	347.13	1.5368	1.2195	1.5535	1.8089
"U1501C"	49	5	41	347.24	1.8808	1.7938	8.9307	1.8383
"U1501C"	49	5	50	347.33	1.8632	2.1799	9.266	1.8337
"U1501C"	49	5	61	347.44	1.8017	1.231	1.6799	1.8091
"U1501C"	49	5	70	347.53	2.0524	0.85246	2.2402	1.7943
"U1501C"	49	5	81	347.64	1.7186	1.2254	2.4807	1.7964
"U1501C"	49	5	90	347.73	1.6068	1.4043	1.3514	1.7898
"U1501C"	49	5	101	347.84	2.1318	1.5831	4.4317	1.7859
"U1501C"	49	5	110	347.93	1.9987	1.5666	4.335	1.7802
"U1501C"	49	5	121	348.04	2.1486	2.42	8.99	1.7728
"U1501C"	49	5	130	348.13	2.2021	2.0822	9.2748	1.7844
"U1501C"	49	5	141	348.24	2.0088	1.9905	10.266	1.8024
"U1501C"	49	5	150	348.33	1.854	2.7023	9.8173	1.8153
"U1501C"	49	6	1	348.35	1.8057	1.3088	7.8622	1.8102
"U1501C"	49	6	10	348.44	2.0619	1.6906	8.9088	1.796
"U1501C"	49	6	21	348.55	1.5739	1.3257	2.5094	1.7702
"U1501C"	49	6	30	348.64	1.6218	1.5246	1.9466	1.7721
"U1501C"	49	6	41	348.75	1.8614	2.4779	8.9808	1.7973
"U1501C"	49	6	50	348.84	1.9669	2.575	9.0739	1.7965
"U1501C"	49	6	61	348.95	2.0116	1.2187	2.3484	1.7751
"U1501C"	49	6	70	349.04	2.0056	1.3164	1.3228	1.7579
"U1501C"	49	6	81	349.15	1.6145	0.9534	2.6952	1.7595
"U1501C"	49	6	90	349.24	1.6252	1.1322	2.8124	1.7743
"U1501C"	49	6	101	349.35	2.027	1.6079	5.2069	1.7655
"U1501C"	49	6	110	349.44	1.996	1.7285	4.3057	1.7513
"U1501C"	49	7	1	349.53	1.5146	1.2743	6.9601	1.7706
"U1501C"	49	7	10	349.62	2.0768	1.6239	7.4849	1.7691
"U1501C"	49	7	21	349.73	1.578	1.2851	2.6258	1.7459
"U1501C"	49	7	30	349.82	1.6614	1.1316	2.0945	1.7487
"U1501C"	49	7	41	349.93	1.9023	2.6474	9.9155	1.7506
"U1501C"	49	7	50	350.02	1.8155	2.7793	8.3497	1.6916
"U1501C"	50	1	1	350.41	1.6995	1.1998	6.6815	1.692
"U1501C"	50	1	10	350.5	1.881	1.6648	6.3547	1.7116
"U1501C"	50	1	21	350.61	1.56	1.4287	1.9689	1.7149
"U1501C"	50	1	30	350.7	1.5795	1.0832	1.7014	1.6934
"U1501C"	50	1	41	350.81	1.9684	2.2132	8.553	1.7099
"U1501C"	50	1	50	350.9	1.9807	2.4122	9.5802	1.716
"U1501C"	50	1	61	351.01	1.9261	1.2653	2.4015	1.7097
"U1501C"	50	1	70	351.1	1.8857	1.1917	1.6162	1.7105
"U1501C"	50	1	81	351.21	1.6402	1.1399	2.1467	1.7099
"U1501C"	50	1	90	351.3	1.6639	1.1916	2.554	1.7022
"U1501C"	50	1	101	351.41	2.01	1.5891	3.7677	1.7235
"U1501C"	50	1	110	351.5	2.1354	1.7119	4.1567	1.7323
"U1501C"	50	1	121	351.61	2.1237	2.1289	8.9838	1.7435
"U1501C"	50	1	130	351.7	2.207	1.8866	9.2232	1.7423
"U1501C"	50	1	141	351.81	2.308	2.4044	10.109	1.6495
"U1501C"	50	1	150	351.9	2.3582	2.2657	11.784	1.5372
"U1501C"	50	2	1	351.93	1.681	1.4153	6.7482	1.8073
"U1501C"	50	2	10	352.02	2.0734	1.623	7.4645	1.7845
"U1501C"	50	2	21	352.13	1.5906	1.3495	2.43	1.7696
"U1501C"	50	2	30	352.22	1.6619	1.1539	2.4324	1.7686
"U1501C"	50	2	41	352.33	1.9202	2.1706	9.0343	1.7714
"U1501C"	50	2	50	352.42	2.1135	2.5854	8.959	1.7657
"U1501C"	50	2	61	352.53	2.0326	1.1393	1.5574	1.7499
"U1501C"	50	2	70	352.62	2.0765	1.4266	2.1105	1.7559
"U1501C"	50	2	81	352.73	1.6437	1.3725	2.3918	1.7736
"U1501C"	50	2	90	352.82	1.6779	1.1239	2.592	1.7874
"U1501C"	50	2	101	352.93	2.1188	1.7173	4.4993	1.7878
"U1501C"	50	2	110	353.02	2.1334	1.6188	5.1384	1.791
"U1501C"	50	2	121	353.13	2.3232	2.2288	9.4509	1.7807
"U1501C"	50	2	130	353.22	2.1846	1.9825	8.6577	1.7769
"U1501C"	50	2	141	353.33	2.1776	2.3909	9.8801	1.7719
"U1501C"	50	2	150	353.42	2.2356	2.6489	11.158	1.7803
"U1501C"	50	3	1	353.45	1.9732	1.4804	7.7867	1.7788
"U1501C"	50	3	10	353.54	2.1123	1.5122	9.3184	1.7762
"U1501C"	50	3	21	353.65	1.5773	1.3052	2.193	1.7664
"U1501C"	50	3	30	353.74	1.6808	1.6067	1.6943	1.7844
"U1501C"	50	3	41	353.85	1.9908	2.2422	10.426	1.8325
"U1501C"	50	3	50	353.94	1.9774	2.2642	10.037	1.8371
"U1501C"	50	3	61	354.05	2.1265	1.4114	1.7202	1.8032
"U1501C"	50	3	70	354.14	2.0308	1.4801	2.1722	1.7927
"U1501C"	50	3	81	354.25	1.7573	1.2916	1.9891	1.8095
"U1501C"	50	3	90	354.34	1.8021	1.1601	2.0799	1.8154
"U1501C"	50	3	101	354.45	2.1977	1.7862	5.3141	1.8053
"U1501C"	50	3	110	354.54	2.3063	1.6037	4.9118	1.8079
"U1501C"	50	3	121	354.65	2.2226	2.376	9.1986	1.8146
"U1501C"	50	3	130	354.74	2.2309	2.5408	9.4374	1.8006
"U1501C"	50	3	141	354.85	2.2719	2.389	9.8801	1.7724
"U1501C"	50	4	1	354.93	2.0932	1.4103	9.4603	1.7869
"U1501C"	50	4	10	355.02	2.252	1.9042	10.193	1.7784
"U1501C"	50	4	21	355.13	1.6247	1.3122	2.4043	1.7885
"U1501C"	50	4	30	355.22	1.7214	1.3526	2.1332	1.7836
"U1501C"	50	4	41	355.33	2.0324	2.4445	10.951	1.7887
"U1501C"	50	4	50	355.42	1.9868	2.2558	9.1766	1.7989
"U1501C"	50	4	61	355.53	2.0699	1.5462	2.2678	1.8105
"U1501C"	50	4	70	355.62	2.1433	1.6523	1.665	1.8112
"U1501C"	50	4	81	355.73	1.8069	1.2311	2.7717	1.7882
"U1501C"	50	4	90	355.82	1.7521	1.4029	3.0079	1.7777
"U1501C"	50	4	101	355.93	2.2037	1.5368	6.0115	1.7678
"U1501C"	50	4	110	356.02	2.2749	1.7008	4.3976	1.7696
"U1501C"	50	4	121	356.13	2.2358	2.271	10.767	1.7633
"U1501C"	50	4	130	356.22	2.4621	2.8539	10.88	1.6782
"U1501C"	50	5	1	356.45	1.9536	1.7316	6.5936	1.869
"U1501C"	50	5	10	356.54	2.2642	2.092	7.9161	1.842
"U1501C"	50	5	21	356.65	1.7122	1.504	1.9175	1.835
"U1501C"	50	5	30	356.74	1.6426	1.3226	2.6087	1.8397
"U1501C"	50	5	41	356.85	2.0231	2.6157	11.007	1.8422
"U1501C"	50	5	50	356.94	2.0388	2.3403	9.9474	1.8467
"U1501C"	50	5	61	357.05	2.0783	1.3047	2.1818	1.8531
"U1501C"	50	5	70	357.14	2.069	1.3975	2.0337	1.8531
"U1501C"	50	5	81	357.25	1.6965	1.3054	2.1172	1.835
"U1501C"	50	5	90	357.34	1.8461	1.1081	2.609	1.8305
"U1501C"	50	5	101	357.45	2.2063	1.6892	5.0618	1.8698
"U1501C"	50	5	110	357.54	2.1046	1.5358	4.5327	1.8878
"U1501C"	50	5	121	357.65	2.1313	2.0605	8.6755	1.8845
"U1501C"	50	5	130	357.74	2.2329	2.1185	10.106	1.8752
"U1501C"	50	5	141	357.85	2.2079	2.5766	11.3	1.8436
"U1501C"	50	5	150	357.94	2.224	2.6455	13.261	1.7289
"U1501C"	50	6	1	357.96	1.985	1.2956	7.1124	1.8579
"U1501C"	50	6	10	358.05	2.1806	2.0186	8.15	1.8858
"U1501C"	50	6	21	358.16	1.604	1.5848	1.8784	1.911
"U1501C"	50	6	30	358.25	1.609	1.4376	2.1271	1.9223
"U1501C"	50	6	41	358.36	1.8658	2.3992	8.8916	1.9239
"U1501C"	50	6	50	358.45	1.9374	2.0584	10.13	1.9223
"U1501C"	50	6	61	358.56	2.0107	1.2309	1.5234	1.9126
"U1501C"	50	6	70	358.65	2.0571	1.5201	2.0685	1.9129
"U1501C"	50	6	81	358.76	1.6536	1.2122	0.94846	1.9121
"U1501C"	50	6	90	358.85	1.6572	1.29	1.5215	1.9183
"U1501C"	50	6	101	358.96	2.082	1.6414	5.0192	1.9243
"U1501C"	50	6	110	359.05	2.0349	1.7872	5.3368	1.9005
"U1501C"	50	6	121	359.16	2.3021	2.1071	9.3141	1.7198
"U1501C"	51	1	1	360.01	1.7682	1.5124	7.859	1.9405
"U1501C"	51	1	10	360.1	2.1416	1.9051	8.5589	1.9246
"U1501C"	51	1	21	360.21	1.533	1.0988	2.1022	1.9103
"U1501C"	51	1	30	360.3	1.5435	1.2787	1.2792	1.9191
"U1501C"	51	1	41	360.41	1.8563	1.9667	10.108	1.9242
"U1501C"	51	1	50	360.5	1.8331	2.2217	10.117	1.9179
"U1501C"	51	1	61	360.61	1.9433	1.3496	1.4308	1.9486
"U1501C"	51	1	70	360.7	2.0539	1.4181	1.574	1.9159
"U1501C"	51	1	81	360.81	1.7092	0.9972	1.361	1.8573
"U1501C"	51	1	90	360.9	1.6671	1.1555	1.5583	1.873
"U1501C"	51	1	101	361.01	2.0329	1.8005	5.0772	1.8769
"U1501C"	51	1	110	361.1	2.1518	1.6517	5.1869	1.8489
"U1501C"	51	1	121	361.21	2.1704	2.1787	9.4021	1.8118
"U1501C"	51	1	130	361.3	2.1817	2.1447	8.9541	1.8023
"U1501C"	51	1	141	361.41	2.1426	2.6837	10.48	1.7498
"U1501C"	51	1	150	361.5	2.0373	1.9105	9.4099	1.5994
"U1501C"	51	2	1	361.52	1.9044	1.6553	6.7657	1.7274
"U1501C"	51	2	10	361.61	2.1194	1.9352	8.8142	1.7258
"U1501C"	51	2	21	361.72	1.6621	1.2495	1.5385	1.7791
"U1501C"	51	2	30	361.81	1.6113	1.0911	1.8628	1.8136
"U1501C"	51	2	41	361.92	1.937	2.6078	9.4119	1.8322
"U1501C"	51	2	50	362.01	1.9997	2.3004	9.3219	1.8522
"U1501C"	51	2	61	362.12	1.9961	1.3099	1.6659	1.8619
"U1501C"	51	2	70	362.21	2.0076	1.2986	1.4834	1.8637
"U1501C"	51	2	81	362.32	1.7157	1.2516	1.7894	1.8518
"U1501C"	51	2	90	362.41	1.6151	1.2562	2.2966	1.8618
"U1501C"	51	2	101	362.52	2.1231	1.6925	4.4215	1.8923
"U1501C"	51	2	110	362.61	2.1048	1.5338	4.4927	1.8902
"U1501C"	51	2	121	362.72	2.2445	2.0755	9.1923	1.8606
"U1501C"	51	2	130	362.81	1.9977	2.0418	9.699	1.8407
"U1501C"	51	2	141	362.92	2.0945	2.2794	9.9297	1.8467
"U1501C"	51	2	150	363.01	2.1381	2.503	10.791	1.8272
"U1501C"	51	3	1	363.04	1.884	1.483	7.8231	1.8518
"U1501C"	51	3	10	363.13	2.086	1.7927	7.9246	1.8499
"U1501C"	51	3	21	363.24	1.6849	1.3557	2.1289	1.853
"U1501C"	51	3	30	363.33	1.6601	1.6277	2.1093	1.8375
"U1501C"	51	3	41	363.44	1.9585	2.1844	8.7366	1.816
"U1501C"	51	3	50	363.53	1.957	2.5182	10.572	1.8289
"U1501C"	51	3	61	363.64	1.9983	1.481	2.2566	1.8473
"U1501C"	51	3	70	363.73	2.0105	1.1568	1.8453	1.8722
"U1501C"	51	3	81	363.84	1.6504	1.1668	2.4164	1.9033
"U1501C"	51	3	90	363.93	1.5787	1.2891	1.4949	1.9046
"U1501C"	51	3	101	364.04	1.9611	1.5293	4.5587	1.892
"U1501C"	51	3	110	364.13	2.046	1.4357	4.6864	1.881
"U1501C"	51	3	121	364.24	2.0102	2.1557	8.5018	1.8907
"U1501C"	51	3	130	364.33	2.1482	2.3217	8.8027	1.8957
"U1501C"	51	3	141	364.44	2.0936	2.5964	10.915	1.8399
"U1501C"	51	3	150	364.53	2.0962	2.3816	8.907	1.8208
"U1501C"	51	4	1	364.56	1.9353	1.402	5.5689	1.8244
"U1501C"	51	4	10	364.65	2.0963	1.839	7.3347	1.816
"U1501C"	51	4	21	364.76	1.6511	1.5927	2.1631	1.8237
"U1501C"	51	4	30	364.85	1.5135	1.5224	1.8337	1.8425
"U1501C"	51	4	41	364.96	1.8145	2.3249	9.5447	1.8284
"U1501C"	51	4	50	365.05	2.0538	2.5348	9.8552	1.801
"U1501C"	51	4	61	365.16	2.192	1.5356	1.483	1.7954
"U1501C"	51	4	70	365.25	2.0334	1.3737	2.0323	1.8235
"U1501C"	51	4	81	365.36	1.6603	1.1527	2.7676	1.8425
"U1501C"	51	4	90	365.45	1.7021	1.1204	2.6271	1.8451
"U1501C"	51	4	101	365.56	2.1159	1.4609	5.4915	1.8294
"U1501C"	51	4	110	365.65	2.1549	1.7514	4.6322	1.8194
"U1501C"	51	4	121	365.76	2.1458	2.4174	8.9622	1.8012
"U1501C"	51	4	130	365.85	2.1958	2.4388	8.6044	1.7959
"U1501C"	51	4	141	365.96	2.2175	2.3431	11.016	1.8081
"U1501C"	51	4	150	366.05	2.4367	2.6532	12.283	1.7953
"U1501C"	51	5	1	366.09	1.9024	1.6838	7.4354	1.743
"U1501C"	51	5	10	366.18	2.1645	2.047	7.7496	1.7798
"U1501C"	51	5	21	366.29	1.4881	1.3773	1.803	1.7939
"U1501C"	51	5	30	366.38	1.5655	1.5304	1.9741	1.8194
"U1501C"	51	5	41	366.49	1.9459	2.826	9.6269	1.8343
"U1501C"	51	5	50	366.58	2.0252	2.3218	8.7324	1.8352
"U1501C"	51	5	61	366.69	2.0438	1.3543	2.1381	1.8323
"U1501C"	51	5	70	366.78	2.0588	1.4563	1.7104	1.8365
"U1501C"	51	5	81	366.89	1.737	1.3688	2.3117	1.835
"U1501C"	51	5	90	366.98	1.7717	1.3402	1.9831	1.832
"U1501C"	51	5	101	367.09	2.274	1.6668	4.4692	1.8287
"U1501C"	51	5	110	367.18	2.1777	1.7804	5.8151	1.8269
"U1501C"	51	5	121	367.29	2.2021	2.248	11.002	1.8226
"U1501C"	51	5	130	367.38	2.3018	2.1557	10.944	1.813
"U1501C"	51	5	141	367.49	2.366	2.7371	11.682	1.8046
"U1501C"	51	5	150	367.58	2.4169	2.7102	12.102	1.81
"U1501C"	51	6	1	367.61	1.8385	1.1579	7.7596	1.8834
"U1501C"	51	6	10	367.7	2.2079	1.5372	8.2171	1.8992
"U1501C"	51	6	21	367.81	1.5893	1.6546	2.0225	1.8802
"U1501C"	51	6	30	367.9	1.5444	1.4926	1.8523	1.8239
"U1501C"	51	6	41	368.01	2.0148	2.4305	10.101	1.8574
"U1501C"	51	6	50	368.1	2.0286	2.2511	10.166	1.8748
"U1501C"	51	6	61	368.21	2.1228	1.6218	1.9139	1.883
"U1501C"	51	6	70	368.3	2.1084	1.3938	1.7489	1.9037
"U1501C"	51	6	81	368.41	1.7482	1.2253	2.6886	1.9232
"U1501C"	51	6	90	368.5	1.6312	1.1367	1.6389	1.9552
"U1501C"	51	6	101	368.61	2.0517	1.6424	4.6874	1.9365
"U1501C"	51	6	110	368.7	2.158	1.4597	4.846	1.9257
"U1501C"	51	6	121	368.81	2.2891	2.0704	9.3251	1.8341
"U1501C"	51	6	130	368.9	2.2342	2.0873	9.8367	1.8157
"U1501C"	51	6	141	369.01	2.3776	2.5283	10.596	1.8176
"U1501C"	51	7	1	369.09	1.8949	1.528	7.0867	1.8467
"U1501C"	51	7	10	369.18	2.4091	1.9751	8.7884	1.8564
"U1501C"	51	7	21	369.29	1.7203	1.5798	1.6468	1.8778
"U1501C"	51	7	30	369.38	1.6764	1.4403	1.9232	1.9045
"U1501C"	51	7	41	369.49	2.3278	2.7382	11.398	1.8626
"U1501C"	51	7	50	369.58	2.5604	3.056	11.112	1.594
"U1501C"	52	1	1	369.61	1.7871	1.5589	5.5355	1.8584
"U1501C"	52	1	10	369.7	2.2043	1.7681	9.3396	1.8228
"U1501C"	52	1	21	369.81	1.6938	1.332	1.6852	1.7929
"U1501C"	52	1	30	369.9	1.7013	1.6014	1.4316	1.7645
"U1501C"	52	1	41	370.01	1.9869	2.4792	9.3129	1.7554
"U1501C"	52	1	50	370.1	1.8808	2.1055	10.592	1.7733
"U1501C"	52	1	61	370.21	1.9011	1.3379	2.2138	1.8547
"U1501C"	52	1	70	370.3	1.8766	1.2791	1.8101	1.9086
"U1501C"	52	1	81	370.41	1.7575	1.4272	2.0639	1.8823
"U1501C"	52	1	90	370.5	1.8266	1.2904	1.902	1.8726
"U1501C"	52	1	101	370.61	2.3186	1.7543	4.6252	1.8508
"U1501C"	52	1	110	370.7	2.294	1.6993	4.3872	1.8621
"U1501C"	52	1	121	370.81	2.3496	2.3207	8.9325	1.8764
"U1501C"	52	1	130	370.9	2.3278	2.2277	9.0978	1.8794
"U1501C"	52	1	141	371.01	2.2712	2.8102	9.74	1.8827
"U1501C"	52	1	150	371.1	2.1867	2.15	10.153	1.8845
"U1501C"	52	2	1	371.12	1.9946	1.6224	7.3267	1.9252
"U1501C"	52	2	10	371.21	2.1473	1.8337	6.642	1.9105
"U1501C"	52	2	21	371.32	1.685	1.3244	1.7427	1.8968
"U1501C"	52	2	30	371.41	1.7113	1.31	1.2621	1.8889
"U1501C"	52	2	41	371.52	2.0389	2.3994	8.7156	1.9153
"U1501C"	52	2	50	371.61	2.0176	2.6661	9.6464	1.9329
"U1501C"	52	2	61	371.72	2.1743	1.3846	1.4446	1.93
"U1501C"	52	2	70	371.81	2.1463	1.2767	1.5959	1.9289
"U1501C"	52	2	81	371.92	1.8838	1.1524	2.4077	1.9102
"U1501C"	52	2	90	372.01	1.8744	1.1713	2.0653	1.8974
"U1501C"	52	2	101	372.12	2.5071	1.8396	4.6489	1.897
"U1501C"	52	2	110	372.21	2.277	1.516	4.2729	1.927
"U1501C"	52	2	121	372.32	2.3949	2.3074	9.2706	1.9707
"U1501C"	52	2	130	372.41	2.3706	2.4862	10.011	1.9684
"U1501C"	52	2	141	372.52	2.4679	2.9901	10.997	1.9774
"U1501C"	52	2	150	372.61	2.3382	2.8955	9.8399	1.989
"U1501C"	52	3	1	372.64	2.0723	1.6456	6.7835	1.9668
"U1501C"	52	3	10	372.73	2.4736	1.6754	7.1378	1.9655
"U1501C"	52	3	21	372.84	1.7522	1.4933	1.9051	1.9589
"U1501C"	52	3	30	372.93	1.801	1.1148	1.8862	1.9418
"U1501C"	52	3	41	373.04	2.1508	2.5937	10.458	1.9126
"U1501C"	52	3	50	373.13	2.2667	2.5315	9.9799	1.9235
"U1501C"	52	3	61	373.24	2.1531	1.3019	1.7965	1.9711
"U1501C"	52	3	70	373.33	2.1738	1.3395	1.6304	1.9651
"U1501C"	52	3	81	373.44	1.9457	1.1313	1.8291	1.9287
"U1501C"	52	3	90	373.53	1.9187	1.3132	2.0101	1.914
"U1501C"	52	3	101	373.64	2.4546	2.2283	4.4855	1.9229
"U1501C"	52	3	110	373.73	2.434	1.6546	5.0457	1.9391
"U1501C"	52	3	121	373.84	2.4574	2.4309	10.119	1.9411
"U1501C"	52	3	130	373.93	2.4741	2.1298	10.177	1.8718
"U1501C"	52	3	141	374.04	2.6992	2.9275	11.616	1.699
"U1501C"	52	4	1	374.11	2.1207	1.5211	8.6541	1.8799
"U1501C"	52	4	10	374.2	2.3233	1.9992	9.1479	1.9041
"U1501C"	52	4	21	374.31	1.7396	1.2218	2.2758	1.9207
"U1501C"	52	4	30	374.4	1.7548	1.3882	2.0804	1.9313
"U1501C"	52	4	41	374.51	2.2887	2.5727	10.715	1.944
"U1501C"	52	4	50	374.6	2.2216	2.9304	12.348	1.9454
"U1501C"	52	4	61	374.71	2.2337	1.3851	1.9997	1.9904
"U1501C"	52	4	70	374.8	2.2663	1.3788	2.134	2.0013
"U1501C"	52	4	81	374.91	1.9642	1.3622	2.3154	1.9863
"U1501C"	52	4	90	375	1.9767	1.3887	2.398	1.9916
"U1501C"	52	4	101	375.11	2.5176	1.7218	5.316	1.9626
"U1501C"	52	4	110	375.2	2.6163	1.8947	5.482	1.9615
"U1501C"	52	4	121	375.31	2.5292	2.7985	9.5485	1.9924
"U1501C"	52	4	130	375.4	2.5976	2.218	9.8903	2.0132
"U1501C"	52	4	141	375.51	2.4264	2.5037	9.7008	2.0019
"U1501C"	52	4	150	375.6	1.9275	2.0834	7.9881	1.9994
"U1501C"	52	5	1	375.62	2.1556	1.5965	9.0962	1.9564
"U1501C"	52	5	10	375.71	2.4928	1.9536	8.2714	1.9725
"U1501C"	52	5	21	375.82	1.8988	1.285	1.7851	1.9711
"U1501C"	52	5	30	375.91	1.9131	1.3699	2.3079	1.9872
"U1501C"	52	5	41	376.02	2.2462	2.6907	9.7873	1.9944
"U1501C"	52	5	50	376.11	2.3371	2.8582	10.038	2.0016
"U1501C"	52	5	61	376.22	2.3965	1.5548	1.7974	2.005
"U1501C"	52	5	70	376.31	2.2595	1.6015	1.5697	2.001
"U1501C"	52	5	81	376.42	1.939	1.3647	2.4471	2.0254
"U1501C"	52	5	90	376.51	2.0081	1.3654	2.0962	2.0398
"U1501C"	52	5	101	376.62	2.3546	1.7758	4.3549	2.0398
"U1501C"	52	5	110	376.71	2.4353	1.7553	4.7833	1.9914
"U1501C"	52	5	121	376.82	2.5883	2.6104	10.936	1.9718
"U1501C"	52	5	130	376.91	2.4925	2.222	10.345	1.9711
"U1501C"	52	5	141	377.02	2.4346	2.6487	10.148	1.9392
"U1501C"	52	5	150	377.11	2.3886	3.1537	10.397	1.7923
"U1501C"	52	6	1	377.13	2.2576	1.7323	6.9412	1.9771
"U1501C"	52	6	10	377.22	2.5718	1.7867	9.1447	1.9737
"U1501C"	52	6	21	377.33	1.9395	1.4919	2.7342	1.9884
"U1501C"	52	6	30	377.42	1.8434	1.5166	1.7842	2.013
"U1501C"	52	6	41	377.53	2.1843	2.5615	11.129	2.0078
"U1501C"	52	6	50	377.62	2.2355	2.6052	9.9058	1.9936
"U1501C"	52	6	61	377.73	2.3188	1.4249	2.4495	2.0093
"U1501C"	52	6	70	377.82	2.1967	1.4114	1.8872	2.0302
"U1501C"	52	6	81	377.93	1.9608	1.5097	2.2873	2.0108
"U1501C"	52	6	90	378.02	1.9783	1.4999	2.6931	2.0121
"U1501C"	52	6	101	378.13	2.5637	1.7845	5.9444	2.0051
"U1501C"	52	6	110	378.22	2.6439	1.9835	5.0266	1.985
"U1501C"	52	6	121	378.33	2.5472	2.3346	11.641	1.9937
"U1501C"	52	6	130	378.42	2.6366	2.8105	10.228	2.0004
"U1501C"	52	6	141	378.53	2.4082	2.6248	11.411	1.9962
"U1501C"	52	6	150	378.62	2.3463	2.5949	8.1584	1.9853
"U1501C"	52	7	1	378.64	2.1615	1.4964	8.8463	2.0117
"U1501C"	52	7	10	378.73	2.5586	2.1823	8.7365	2.0118
"U1501C"	52	7	21	378.84	1.859	1.377	2.4461	2.0193
"U1501C"	52	7	30	378.93	1.9355	1.585	2.3988	2.0304
"U1501C"	52	7	41	379.04	2.5324	2.7716	12.425	1.9962
"U1501C"	52	7	50	379.13	2.2343	2.7042	11.831	1.7507
"U1501C"	53	1	1	379.21	1.9278	1.6338	7.0642	1.8886
"U1501C"	53	1	10	379.3	2.3702	1.982	8.2167	1.9089
"U1501C"	53	1	21	379.41	1.8729	1.3486	1.8808	1.9086
"U1501C"	53	1	30	379.5	1.8872	1.3076	2.236	1.924
"U1501C"	53	1	41	379.61	2.3736	2.6331	10.077	1.9302
"U1501C"	53	1	50	379.7	2.3566	2.502	10.018	1.93
"U1501C"	53	1	61	379.81	2.5334	1.3996	2.264	1.9244
"U1501C"	53	1	70	379.9	2.4184	1.4332	1.827	1.9253
"U1501C"	53	1	81	380.01	2.1019	1.3592	2.4712	1.9479
"U1501C"	53	1	90	380.1	2.0247	1.2718	2.6748	1.9457
"U1501C"	53	1	101	380.21	2.6429	1.9315	5.2675	1.9439
"U1501C"	53	1	110	380.3	2.6466	1.6538	5.0764	1.9401
"U1501C"	53	1	121	380.41	2.6776	2.1574	8.6886	1.929
"U1501C"	53	1	130	380.5	2.6661	2.4292	8.7647	1.9352
"U1501C"	53	1	141	380.61	2.7777	2.7782	10.796	1.9141
"U1501C"	53	1	150	380.7	2.1344	2.4562	9.3361	1.862
"U1501C"	53	2	1	380.71	2.4226	1.6796	6.8579	1.9269
