Time_Ma,d13C,d18O
27.215049,0.41,2.177
27.21882,-0.02,2.097
27.22259,0.21,2.126
27.226361,0.23,2.184
27.230131,0.18,2.077
27.233902,0.08,2.065
27.237672,0.34,2.159
27.241443,0.18,2.063
27.245213,-0.13,2.042
27.248984,0.36,2.38
27.252754,0.06,2.182
27.256525,0.14,2.189
27.260295,0.11,2.219
27.264066,0.26,2.432
27.267836,0.3,2.369
27.271607,0.27,2.212
27.275377,0.24,2.17
27.279148,0.25,2.369
27.282918,0.36,2.307
27.286689,0.46,2.507
27.290459,0.56,2.688
27.298,0.33,2.543
27.300595,0.46,2.789
27.30319,0.44,2.607
27.305786,0.34,2.63
27.308381,0.54,2.522
27.310976,0.51,2.361
27.313571,0.39,2.432
27.316167,0.63,2.385
27.318762,0.31,2.545
27.321357,-0.05,2.338
27.323952,0.3,2.606
27.326548,0.14,2.226
27.329143,-0.1,2.139
27.331738,0.01,2.397
27.334333,0,2.125
27.336929,-0.08,2.109
27.339524,0.03,1.975
27.342119,-0.06,2.008
27.344714,-0.26,1.984
27.34731,-0.1,1.903
27.349905,0.04,1.827
27.3525,0.28,2.053
27.355095,0.13,2.108
27.35769,0.27,2.074
27.360286,0.19,1.905
27.362881,0.28,1.991
27.365476,-0.03,2.257
27.368071,-0.01,2.15
27.370667,0.05,2.199
27.373262,-0.07,2.377
27.375857,-0.16,2.247
27.381048,0.18,2.46
27.383643,0.33,2.554
27.386238,0.05,2.726
27.388833,0.29,2.625
27.391429,0.56,2.575
27.394024,0.44,2.394
27.396619,0.33,2.3
27.399214,0.52,2.642
27.40181,0.45,2.504
27.404405,0.51,2.546
27.407,0.57,2.666
27.408926,0.24,2.44
27.41021,0.11,2.368
27.41342,0.31,2.391
27.415346,0.34,2.64
27.418556,0.4,2.35
27.421765,0.34,2.53
27.424975,0.27,2.1
27.428185,0.3,2.09
27.431395,0.44,2.25
27.434605,0.23,2.11
27.437815,0.43,2.17
27.441025,0.14,2.09
27.444235,0.35,2.27
27.447444,0.32,2.35
27.450654,0.21,2.43
27.453864,0.24,2.37
27.457074,0.38,2.11
27.460284,0.43,2.6
27.463494,0.19,2.16
27.466704,0.78,2.73
27.469914,0.44,2.71
27.473123,0.38,2.46
27.476333,0.74,2.51
27.479543,0.62,2.67
27.482753,0.63,2.64
27.485963,0.67,2.63
27.489173,0.62,2.59
27.492383,0.66,2.56
27.495593,0.57,2.52
27.498802,0.8,2.44
27.502012,0.66,2.41
27.505222,0.56,2.5
27.508432,0.61,2.53
27.511859,0.45,2.56
27.516152,0.73,2.62
27.520446,0.5,2.51
27.524739,0.49,2.54
27.529033,0.46,2.54
27.533326,0.41,2.53
27.53762,0.36,2.4
27.541913,0.35,2.53
27.546207,0.64,2.31
27.5505,0.46,2.2
27.554793,0.65,2.29
27.567674,0.55,2.4
27.571967,0.53,2.34
27.576261,0.52,2.3
27.580554,0.65,2.49
27.584848,0.35,2.48
27.589141,0.42,2.68
27.592065,0.35,2.48
27.594647,0.64,2.57
27.597228,0.54,2.51
27.59981,0.27,2.57
27.602391,0.56,2.39
27.615299,0.47,2.49
27.61788,0.26,2.55
27.620462,0.47,2.54
27.623043,0.41,2.44
27.625625,0.36,2.46
27.628206,0.44,2.46
27.630788,0.4,2.49
27.633369,0.45,2.67
27.635951,0.2,2.4
27.638532,0.5,2.51
27.641114,0.34,2.52
27.643695,0.36,2.54
27.646277,0.46,2.43
27.648858,0.45,2.53
27.65144,0.42,2.62
27.654021,0.39,2.46
27.656603,0.37,2.55
27.659184,0.42,2.72
27.661766,0.34,2.54
27.664347,0.61,2.77
27.666929,0.41,2.59
27.66951,0.11,2.56
27.672092,0.5,2.48
27.674673,0.33,2.6
27.677255,0.48,2.49
27.679836,0.42,2.73
27.682418,0.25,2.7
27.684999,0.09,2.54
27.68808,0.27,2.85
27.691162,0.26,2.84
27.694243,0.16,2.85
27.697325,0.19,2.53
27.700406,0.39,2.71
27.703488,0.45,2.6
27.706569,0.22,2.45
27.70965,0.1,2.3
27.712732,0.4,2.51
27.715813,-0.03,2.26
27.718895,0.21,2.23
27.721976,0.07,2.24
27.725058,-0.06,2.35
27.728139,0.13,2.28
27.73122,0.01,2.44
27.734302,0.34,2.33
27.737383,0.39,2.18
27.740465,0.25,2.26
27.743546,0.19,2.12
27.746627,0.36,2.39
27.749709,0.03,2.24
27.75279,0.12,2.05
27.755872,0.42,2.42
27.758953,0.49,2.23
27.762035,0.37,2.13
27.765116,0.48,2.4
27.768197,0.54,2.57
27.771279,0.27,2.36
27.77436,0.45,2.55
27.777442,0.51,2.22
27.780523,0.35,2.58
27.783605,0.52,2.71
27.786686,0.53,2.67
27.789767,0.31,2.8
27.792634,0.59,2.48
27.795357,0.45,2.54
27.79808,0.58,2.81
27.800803,0.54,2.41
27.803525,0.58,2.62
27.806248,0.44,2.45
27.808971,0.52,2.58
27.811694,0.4,2.32
27.814417,0.46,2.58
27.81714,0.34,2.21
27.819863,0.31,2.31
27.822586,0.32,2.32
27.825309,0.26,2.1
27.828032,0.21,2.4
27.830755,0.45,2.26
27.833478,0.3,2.39
27.836201,0.27,2.31
27.838924,0.4,2.39
27.841646,0.21,2.4
27.844369,0.36,2.45
27.847092,0.13,2.42
27.849815,0.13,2.64
27.852538,0.29,2.67
27.855261,0.23,2.52
27.857984,0.53,2.64
27.860707,0.34,2.58
27.862341,0.21,2.25
27.865064,0.37,2.48
27.867787,0.36,2.59
27.8719,0.39,2.56
27.875,0.31,2.65
27.875955,0.42,2.71
27.8781,0.45,2.39
27.878678,0.5,2.74
27.881401,0.35,2.72
27.884124,0.33,2.5
27.8844,0.39,2.49
27.8877,0.37,2.46
27.8913,0.28,2.52
27.8948,0.43,2.51
27.895016,0.66,2.607
27.8984,0.47,2.2
27.902,0.33,2.22
27.903185,0.64,2.554
27.9055,0.24,2.44
27.908631,0.59,2.462
27.9091,0.41,2.18
27.911354,0.59,2.201
27.914076,0.36,2.273
27.9146,0.46,2.27
27.916799,0.53,2.527
27.919522,0.44,2.1
27.922245,0.31,2.193
27.924968,0.41,2.012
27.927691,0.22,2.282
27.930414,0.27,2.175
27.933137,0.31,2.615
27.93586,0.23,2.561
27.938583,0.25,2.398
27.941306,0.44,2.381
27.944029,0.32,2.282
27.946752,0.45,2.562
27.949475,0.25,2.611
27.952197,0.45,2.69
27.95492,0.4,2.341
27.957643,0.44,2.435
27.960366,0.51,2.403
27.963455,0.46,2.496
27.967091,0.39,2.482
27.970727,0.49,2.248
27.974364,0.25,2.54
27.978,0.42,2.523
27.981637,0.25,2.375
27.985273,0.46,2.428
27.988909,0.2,2.256
27.992546,0.24,2.51
27.996182,0.33,2.457
27.999819,0.19,2.292
28.003455,0.32,2.459
28.007091,0.21,2.295
28.010728,0.17,2.421
28.014364,0.1,2.099
28.018001,0.15,2.075
28.021637,0.16,2.391
28.025273,0.23,2.404
28.02891,0.21,2.021
28.032546,0.16,2.078
28.036183,0.38,2.287
28.039819,0.31,2.237
28.043455,0.21,1.991
28.047092,0.09,1.939
28.050728,-0.02,2.092
28.054365,0.01,2.328
28.058001,0.1,2.288
28.060673,0.13,2.027
28.063344,0.12,2.324
28.066016,0.18,2.405
28.068687,0.13,2.398
28.071359,0.14,2.192
28.07403,0.14,2.056
28.076702,0.05,2.055
28.079373,-0.19,1.99
28.082045,0.15,2.15
28.084716,-0.11,2.127
28.087388,-0.04,2.046
28.09006,-0.03,2.143
28.092731,-0.07,2.188
28.095403,-0.13,2.27
28.098074,0.33,2.261
28.100746,0.01,2.111
28.103417,0.11,1.992
28.106089,0.14,2.21
28.10876,0.13,1.975
28.111432,0,1.995
28.114103,0.1,2.094
28.116775,0.16,2.184
28.119447,0.35,2.276
28.122118,0.22,2.4
28.12479,0.1,2.198
28.127461,0.3,2.452
28.130133,0.45,2.203
28.132804,0.07,2.119
28.135476,0.29,2.524
28.138147,0.33,2.371
28.140819,0.24,2.277
28.14349,0.2,2.377
28.146162,0.32,2.253
28.148834,0.42,2.261
28.151505,0.43,2.208
28.154177,0.43,2.256
28.156848,0.11,2.159
28.15952,0.27,2.33
28.162191,0.19,2.312
28.164863,0.16,2.356
28.16761,0.16,2.179
28.170663,0.3,2.124
28.173715,0.22,2.311
28.176767,0.06,2.172
28.17982,0.11,2.202
28.182872,0.19,2.336
28.185924,0.13,2.141
28.188977,0.33,2.374
28.192029,0.11,2.05
28.195081,-0.01,2.25
28.198133,0.18,1.86
28.201186,-0.02,2.17
28.204238,-0.03,2.1
28.20729,0.07,2.04
28.210343,-0.01,1.99
28.213395,0.01,2.2
28.216447,0.11,2.38
28.2195,-0.08,1.99
28.222552,-0.02,2.41
28.225604,-0.18,2.21
28.228656,0,2.26
28.231709,-0.05,2.28
28.234761,0.09,2.39
28.237813,0.11,2.16
28.240866,0.32,2.39
28.243918,0.25,2.06
28.24697,0.1,2.08
28.250022,0.46,2.43
28.253075,0.03,2.24
28.256127,0.2,2.59
28.259179,0.36,2.61
28.262232,0.21,2.51
28.265284,0.13,2.55
28.268336,0.29,2.42
28.271389,0.3,2.45
28.274722,0.22,2.23
28.278126,0.32,2.27
28.28153,0.58,2.43
28.284934,0.44,2.42
28.288337,0.64,2.46
28.291741,0.5,2.45
28.295145,0.34,2.46
28.298549,0.46,2.7
28.301953,0.43,2.43
28.305357,0.39,2.52
28.308761,0.34,2.41
28.312164,0.42,2.68
28.315568,0.41,2.63
28.318972,0.46,2.28
28.322376,0.56,2.49
28.32578,0.45,2.37
28.329184,0.46,2.22
28.332587,0.45,2.34
28.339395,0.32,2.27
28.342799,0.23,2.44
28.346203,0.12,2.14
28.349607,0.31,2.3
28.353011,0.41,2.56
28.356414,0.31,2.22
28.359818,0.31,2.52
28.363222,0.27,2.35
28.366626,0.54,2.49
28.37003,0.28,2.42
28.373434,0.51,2.68
28.376837,0.57,2.47
28.380241,0.38,2.44
28.383645,0.45,2.45
28.387049,0.38,2.43
28.390453,0.35,2.63
28.393857,0.43,2.42
28.397261,0.4,2.22
28.400664,0.47,2.26
28.404068,0.22,2.39
28.407472,0.18,2.34
28.410876,0.29,2.2
28.41428,0.32,2.5
28.417684,0.31,2.51
28.421087,0.22,2.56
28.424491,0.1,2.58
28.427895,0.03,2.4
28.431299,0.06,2.4
28.434703,0.18,2.61
28.438107,0.45,2.31
28.441511,0.49,2.32
28.444914,0.33,2.44
28.448318,0.3,2.57
28.451074,0.3,2.58
28.453667,0.34,2.45
28.45626,0.18,2.56
28.458853,0.2,2.58
28.461447,0.28,2.71
28.46404,0.43,2.62
28.466633,0.22,2.46
28.469227,0.39,2.36
28.47182,0.19,2.5
28.474413,0.25,2.44
28.477006,0.22,2.42
28.4796,0.25,2.56
28.482193,0.23,2.3
28.484786,0.18,2.43
28.48738,0.01,2.42
28.489973,0.02,2.59
28.492566,0.09,2.45
28.495159,0.12,2.41
28.497753,0.12,2.04
28.500346,0.03,2.2
28.502939,0.25,2.55
28.505533,0.15,2.18
28.508126,0.1,2.18
28.510719,0.1,2.34
28.513312,0,2.49
28.515906,0.16,2.44
28.518499,-0.05,2.53
28.521092,-0.01,2.26
28.523686,0.14,2.57
28.526279,-0.2,2.39
28.528872,-0.01,2.44
28.531465,0.17,2.27
28.534059,-0.08,2.11
28.536652,0.21,2.23
28.539245,0.18,2.05
28.541839,-0.08,1.82
28.544432,-0.13,1.93
28.547025,-0.15,1.93
28.549618,0.13,2.45
28.552212,-0.23,1.97
28.554805,0,2.05
28.557398,-0.12,2
28.559992,-0.09,2.15
28.562585,-0.09,2.19
28.565178,-0.09,2.41
28.567771,-0.21,2.32
28.570365,0.02,2.07
28.572958,-0.06,2.28
28.575551,0.04,2.18
28.578145,-0.04,2.01
28.580738,-0.25,2.17
28.583331,0.15,2.25
28.585924,0.29,2.09
28.588518,0.43,2.15
28.591111,0.07,1.94
28.593704,0.23,2.15
28.596298,0.03,2.43
28.598891,0.32,2.32
28.601484,0.16,2.26
28.604077,0.16,2.16
28.606671,0.25,2.19
28.609264,0.08,2.21
28.611857,0.16,2.21
28.61445,0.06,2.19
28.617044,-0.13,2.3
28.619637,0.16,2.24
28.62223,0.26,2.48
28.624824,0.3,2.51
28.627417,0.05,2.42
28.63001,0.15,2.41
28.632603,0.16,2.29
28.635197,0.32,2.43
28.63779,0.29,2.3
28.640383,0.14,2.18
28.642977,0.47,2.34
28.64557,0.13,2.48
28.648163,0.3,2.35
28.650756,0.14,2.08
28.65335,0.19,2.33
28.655943,0.26,2.25
28.658536,-0.14,2.23
28.66113,0.17,2.46
28.663723,0.03,2.26
28.666316,0.21,2.45
28.668909,0.33,2.7
28.671503,-0.03,2.29
28.674096,0.2,2.52
28.676689,0.03,2.37
28.679283,-0.19,2.44
28.681876,0.19,2.59
28.684469,0.26,2.56
28.687062,0.08,2.4
28.689656,0.26,2.41
28.692249,0.06,2.46
28.694842,0.2,2.35
28.697436,-0.03,2.28
28.700029,0.08,2.34
28.702622,0.27,2.4
28.705215,0.21,2.39
28.707809,0.24,2.14
28.710402,0.17,2.42
28.712995,0.31,2.4
28.715589,0.47,2.22
28.718182,0.41,2.37
28.720775,0.38,2.3
28.723368,0.31,2.42
28.725962,0.24,2.32
28.72874,0.31,2.58
28.731642,0.06,2.33
28.734544,0.31,2.51
28.737446,0.09,2.39
28.740347,0.33,2.35
28.743249,0.33,2.34
28.746151,0.3,2.35
28.749053,0.14,2.08
28.751955,0.26,2.22
28.754857,0.29,2.3
28.757758,0.43,2.46
28.76066,0.46,2.35
28.763562,0.27,2.37
28.766464,0.4,2.52
28.769366,0.4,2.56
28.772268,0.23,2.58
28.775169,0.33,2.47
28.778071,0.37,2.54
28.780973,0.27,2.47
28.783875,0.04,2.29
28.786777,0.37,2.43
28.789679,0.39,2.49
28.792485,0.39,2.48
28.794912,0.3,2.54
28.797338,0.37,2.51
28.799765,0.13,2.31
28.802191,0.35,2.5
28.804618,0.35,2.42
28.807044,0.3,2.51
28.809471,0.3,2.43
28.811897,0.13,2.48
28.814324,0.36,2.58
28.81675,0.24,2.48
28.819177,0.45,2.29
28.821603,0.29,2.44
28.82403,0.32,2.43
28.826456,0.47,2.46
28.828883,0.27,2.41
28.831309,0.18,2.42
28.833736,0.04,2.44
28.836162,0.15,2.28
28.838589,0.19,2.4
28.841015,0.26,2.43
28.843442,0.38,2.4
28.845868,0.25,2.28
28.848295,0.27,2.32
28.850721,0.37,2.34
28.860427,0.2,2.38
28.862854,0.4,2.56
28.86528,0.38,2.45
28.867707,0.47,2.45
28.870133,0.52,2.32
28.87256,0.23,2.39
28.874986,0.45,2.46
28.877413,0.53,2.29
28.879839,0.34,2.19
28.882266,0.48,2.37
28.884692,0.26,2.49
28.887119,0.11,2.5
28.889545,0.32,2.46
28.891964,0.18,2.45
28.89437,0.37,2.48
28.896777,0.44,2.54
28.899183,0.37,2.4
28.90159,0.55,2.45
28.903996,0.3,2.57
28.906403,0.2,2.44
28.908809,0.32,2.19
28.911216,0.54,2.34
28.913622,0.45,2.19
28.916029,0.55,2.42
28.918436,0.37,2.51
28.923249,0.47,2.23
28.925655,0.59,2.34
28.928062,0.68,2.34
28.930468,0.57,2.27
28.932875,0.27,2.11
28.935281,0.48,2.48
28.937688,0.28,2.36
28.940094,0.09,2.16
28.942501,0.22,2.22
28.944908,0.27,2.18
28.947314,0.28,2.27
28.949721,0.6,2.5
28.952127,0.46,2.24
28.954534,0.49,2.46
28.95694,0.3,2.24
28.959347,0.63,2.58
28.961753,0.51,2.59
28.96416,0.46,2.27
28.966566,0.63,2.43
28.968973,0.61,2.53
28.971379,0.64,2.53
28.973786,0.66,2.41
28.976193,0.2,2.36
28.978599,0.46,2.46
28.981006,0.48,2.48
28.983412,0.56,2.44
28.985819,0.39,2.35
28.988225,0.54,2.37
28.990632,0.44,2.33
28.993038,0.57,2.37
28.995445,0.36,2.06
28.997851,0.42,2.32
29.000258,0.65,2.44
29.002665,0.3,2.27
29.009884,0.5,2.34
29.012291,0.48,2.44
29.014697,0.38,2.31
29.017104,0.38,2.41
29.01951,0.34,2.24
29.021917,0.4,2.37
29.024323,0.37,2.32
29.02673,0.3,2.27
29.029136,0.33,2.29
29.031543,0.54,2.49
29.03395,0.3,2.37
29.036356,0.29,2.39
29.038763,0.29,2.36
29.041169,0.28,2.29
29.043576,0.34,2.28
29.045982,0.33,2.36
29.048389,0.38,2.59
29.050795,0.27,2.31
29.053202,0.31,2.49
29.0534,0.21,2.42
29.055608,0.31,2.47
29.058015,0.21,2.4
29.0597,0.3,2.54
29.060422,0.32,2.6
29.062828,0.15,2.5
29.065235,0.3,2.31
29.066,0.38,2.56
29.067641,0.42,2.3
29.070048,0.33,2.34
29.0714,0.26,2.62
29.071492,0.43,2.28
29.073898,0.43,2.37
29.0756,0.41,2.59
29.076305,0.49,2.4
29.078711,0.5,2.36
29.0793,0.3,2.32
29.0826,0.23,2.2
29.086,0.25,2.33
29.0926,0.28,2.28
29.096,0.29,2.29
29.0984,0.34,2.29
29.1004,0.43,2.27
29.1024,0.25,2.48
29.1044,0.48,2.28
29.1064,0.33,2.28
29.1084,0.42,2.53
29.1104,0.39,2.62
29.111135,0.6,2.498
29.1124,0.44,2.67
29.112578,0.38,2.589
29.11402,0.39,2.523
29.1144,0.49,2.58
29.115462,0.21,2.331
29.1164,0.23,2.59
29.116905,0.5,2.616
29.118347,0.43,2.441
29.1184,0.14,2.51
29.119789,0.3,2.518
29.1204,0.22,2.48
29.121231,0.24,2.598
29.1224,0.37,2.45
29.122674,0.33,2.509
29.124116,0.32,2.602
29.1245,0.4,2.5
29.125558,0.53,2.533
29.1265,0.35,2.38
29.127001,0.35,2.516
29.128443,0.31,2.625
29.1285,0.19,2.54
29.129885,0.41,2.59
29.131328,0.21,2.48
29.13277,0.49,2.524
29.134212,0.52,2.552
29.135655,0.43,2.502
29.137097,0.63,2.47
29.138539,0.37,2.418
29.139982,0.54,2.466
29.141424,0.5,2.48
29.142866,0.25,2.25
29.144309,0.32,2.554
29.145751,0.5,2.562
29.147193,0.47,2.473
29.148635,0.26,2.602
29.150078,0.41,2.517
29.15152,0.32,2.518
29.152962,0.5,2.63
29.154405,0.44,2.635
29.155847,0.5,2.569
29.157289,0.48,2.675
29.158732,0.4,2.54
29.160174,0.41,2.706
29.161616,0.47,2.617
29.163059,0.39,2.437
29.164501,0.54,2.568
29.165943,0.22,2.291
29.167386,0.49,2.47
29.168828,0.36,2.376
29.17027,0.28,2.442
29.171713,0.39,2.786
29.173963,0.46,2.57
29.176414,0.07,2.406
29.178866,0.22,2.405
29.181318,0.46,2.504
29.18377,0.26,2.714
29.186222,0.42,2.647
29.188674,0.22,2.361
29.191126,0.12,2.194
29.193578,0.52,2.195
29.19603,0.36,2.583
29.198482,0.35,2.394
29.200933,0.12,2.204
29.203385,0.43,2.327
29.205837,0.38,2.259
29.208289,0.28,2.145
29.210741,0.49,2.148
29.213193,0.47,2.152
29.215645,0.27,2.182
29.218097,0.01,2.264
29.220549,0.31,2.188
29.223001,0.14,2.062
29.225452,0.05,2.091
29.227904,0.14,2.314
29.230356,0.05,2.349
29.232808,0.15,2.533
29.23526,0.12,2.094
29.237712,-0.15,2.167
29.240164,0.19,2.473
29.242616,0.36,2.582
29.245068,0.26,2.593
29.247519,0.41,2.697
29.249971,0.44,2.32
29.252423,0.34,2.464
29.254875,0.48,2.371
29.257327,0.4,2.516
29.259779,0.44,2.438
29.262231,0.12,2.493
29.264683,0.38,2.36
29.267135,0.28,2.405
29.269587,0.42,2.505
29.272038,0.37,2.562
29.274365,0.23,2.575
29.276191,0.34,2.506
29.278016,0.35,2.471
29.279842,0.25,2.553
29.281668,0.41,2.482
29.283493,0.07,2.43
29.285319,0.24,2.46
29.285981,0.15,2.59
29.293828,0.46,2.68
29.302388,0.3,2.33
29.306668,0.44,2.42
29.310235,0.34,2.4
29.318082,0.3,2.35
29.325929,0.23,2.41
29.326643,0.23,2.25
29.333063,-0.07,2.26
29.33449,0.23,2.5
29.340197,-0.12,1.86
29.342337,-0.03,2.07
29.347331,0.21,2.44
29.350897,-0.01,2.27
29.354464,0.14,2.27
29.358744,0.12,2.21
29.361598,0.16,2.26
29.368732,0.07,2.06
29.375865,-0.09,1.65
29.378005,0.24,1.94
29.382999,0.37,2.18
29.394934,0.16,2.17
29.40687,0.32,1.94
29.418805,0.23,1.8
29.430741,-0.08,1.59
29.434322,0.37,1.75
29.442676,-0.05,1.74
29.454612,0.21,2.35
29.466547,0.27,2.53
29.472515,0.33,2.18
29.478483,0.17,2.31
29.490418,0.52,2.46
29.493999,0.71,2.18
29.495105,0.52,2.43
29.49787,0.72,2.5
29.503401,0.47,2.31
29.508932,0.38,2.51
29.514462,0.3,2.08
29.519993,0.07,2.39
29.521652,0.52,2.24
29.522205,0.68,2.44
29.526076,0.28,2.39
29.532713,0.34,2.37
29.53935,0.44,2.76
29.545986,0.14,2.39
29.552623,0.35,2.28
29.555388,0.48,2.34
29.55926,0.03,1.99
29.565897,0.12,2.02
29.57198,0.24,1.81
29.572533,0.41,2.17
29.577511,0.05,2.23
29.57917,0.3,1.71
29.581382,0.43,2.08
29.583041,0.7,2.36
29.585254,0.18,1.99
29.588572,0.16,2.27
29.59189,0.65,2.23
29.594102,0.33,2.04
29.598527,0.6,2.17
29.599633,0.45,2.22
29.605164,0.45,2.47
29.609588,0.31,2.46
29.610694,0.8,2.33
29.616225,0.43,2.6
29.621755,0.51,2.07
29.627286,0.33,2.01
29.636688,0.61,2.35
29.638347,0.38,2.2
29.643878,0.73,2.18
29.649408,0.74,2.29
29.654939,0.42,2.29
29.660469,0.77,2.34
29.664341,0.65,2.43
29.666,0.94,2.42
29.67473,0.62,2.13
29.68346,0.35,2.22
29.69219,0.14,2.3
29.700048,0.62,2.22
29.700921,0.29,2.2
29.70354,0.39,2.05
29.707032,0.35,2.48
29.707905,0.65,2.2
29.711397,0.48,1.77
29.714889,0.38,1.9
29.718381,0.18,2.41
29.721873,0.13,2.31
29.726238,0.12,2.32
29.72973,0.57,2.14
29.733222,0.44,2.06
29.736714,0.18,1.86
29.740206,0.26,2.67
29.744571,0.41,2.37
29.745444,0.42,2.24
29.748063,0.3,1.5
29.755048,0.19,2.59
29.763778,0.29,2.09
29.772508,0.37,2.46
29.781238,0.31,2.43
29.789968,0.54,2.31
29.792587,0.34,2.19
29.798698,0.27,2.34
29.807429,-0.03,2
29.816159,0.16,2.16
29.833619,0.16,2.18
29.837984,0.23,1.92
29.842349,0,1.63
29.851079,0.22,1.99
29.85981,0.09,1.89
29.86854,0.47,2.62
29.87727,-0.12,2.4
29.881635,0.48,2.37
29.886,0.68,2.35
29.8924,0.63,2.21
29.8988,0.49,2.17
29.9052,0.42,2.21
29.9116,0.46,2.3
29.9148,0.31,1.82
29.9244,0.26,2.03
29.9308,0.26,2.57
29.9372,0.17,2.13
29.9436,0.34,2.03
29.9468,0.36,2.14
29.95,0.3,1.85
29.9564,0.52,2.22
29.9628,0.17,1.97
29.9692,-0.03,1.82
29.9756,0.18,1.97
29.9788,0.34,2.18
29.982,0.22,2.59
29.98328,0.49,1.93
29.98648,0.83,2.22
29.9884,0.48,2.25
29.98904,0.75,2.38
29.99224,0.66,2.22
29.9948,0.2,2.15
30.0012,0.03,2.4
30.0076,0.47,2.39
30.0108,0.5,2.21
30.014,0.24,2.24
30.0172,0.45,2.18
30.0204,0.63,2.56
30.0268,0.44,2.51
30.03,0.67,2.58
30.0332,0.1,2.14
30.0364,0.74,2.73
30.0396,0.6,2.19
30.0428,0.66,2.45
30.046,0.4,2.58
30.049539,0.62,2.29
30.053079,0.37,2.26
30.056618,0.8,2.21
30.060157,0.44,2.67
30.061573,0.69,2.29
30.063697,0.82,2.26
30.067236,0.75,2.23
30.070775,0.51,2.13
30.074315,0.38,2.58
30.077854,0.24,1.97
30.081393,0.41,2.23
30.084933,0.44,2.07
30.088472,0.38,2.31
30.092011,0.56,2.5
30.095551,0.51,2.52
30.09909,0.39,2.18
30.102629,0.45,2.51
30.106169,0.65,2.2
30.109708,0.45,2.31
30.113247,0.59,2.21
30.116787,0.96,2.57
30.120326,0.87,2.34
30.123865,0.82,2.48
30.127404,0.55,2.42
30.130944,0.59,2.35
30.133067,0.72,2.24
30.134483,0.67,2.22
30.138022,0.54,2.1
30.141562,0.63,2.35
30.145101,0.66,2.39
30.14864,0.64,2.35
30.15218,0.69,2.39
30.155719,0.59,2.22
30.159258,0.67,2.32
30.162798,0.67,2.41
30.166337,0.67,2.68
30.169876,0.59,2.52
30.173416,0.64,2.5
30.176955,0.88,2.68
30.180494,0.68,2.54
30.184034,0.64,2.39
30.187573,0.61,2.4
30.191112,0.78,2.63
30.194652,0.58,2.45
30.198191,0.79,2.27
30.20173,0.61,2.71
30.203146,0.73,2.39
30.20527,0.34,2.47
30.208809,0.64,2.46
30.212348,0.77,2.37
30.215888,0.65,2.53
30.219427,0.58,2.49
30.222966,0.69,2.66
30.226506,0.57,2.31
30.230045,0.8,2.47
30.233584,0.61,2.52
30.237124,0.51,2.34
30.239247,0.41,2.28
30.240663,0.46,2.5
30.244202,0.56,2.43
30.247742,0.36,2.35
30.251281,0.64,2.43
30.25482,0.66,2.66
30.25836,0.45,2.28
30.261899,0.67,2.46
30.265438,0.48,2.41
30.268978,0.37,2.42
30.272517,0.41,2.27
30.273933,0.29,2.02
30.276056,0.55,2.23
30.279596,0.46,2.16
30.283135,0.67,2.23
30.286674,0.43,2.31
30.290213,0.62,2.29
30.293753,0.53,2.32
30.297292,0.6,2.12
30.300831,0.62,2.18
30.304371,0.48,2.04
30.30791,0.41,1.91
30.309326,0.25,2.06
30.311449,0.58,2.21
30.314989,0.49,2.34
30.318528,0.14,1.98
30.322067,0.3,2.35
30.325607,0.43,2.37
30.329146,0.44,2.33
30.332685,0.72,2.26
30.336225,0.61,2.04
30.339764,0.56,2.45
30.343303,0.77,2.33
30.345427,0.49,2.42
30.346843,0.52,2.09
30.350382,0.67,2.36
30.353921,0.64,2.22
30.357461,0.43,2.28
30.361,0.89,2.5
30.365235,0.76,2.64
30.369471,0.63,2.44
30.373706,0.54,2.16
30.377941,0.47,2.28
30.382176,0.61,2.25
30.383871,0.44,2.11
30.386412,0.52,2.54
30.390647,0.55,2.59
30.394882,0.57,2.66
30.399118,0.74,2.45
30.403353,0.76,2.41
30.407588,0.73,2.31
30.411824,0.56,2.21
30.416059,0.78,2.18
30.420294,0.63,2.16
30.424529,0.54,2.33
30.426224,0.33,2.34
30.428765,0.48,2.35
30.433,0.62,2.45
30.437235,0.65,2.19
30.441471,0.56,2.2
30.445706,0.45,2.31
30.449941,0.61,2.31
30.454176,0.62,2.12
30.458412,0.73,2.32
30.462647,0.64,1.98
30.466882,0.58,2.38
30.468576,0.5,2.06
30.471118,0.6,2.52
30.475353,0.77,2.53
30.479588,0.69,2.53
30.483824,0.8,2.65
30.488059,0.77,2.41
30.492294,0.73,2.23
30.496529,0.77,2.68
30.500765,0.66,2.14
30.505,0.83,2.15
30.509235,0.81,2.41
30.510929,0.94,2.23
30.513471,0.73,2.32
30.517706,0.84,2.47
30.521941,0.8,2.29
30.526176,0.78,2.52
30.530412,0.79,2.41
30.534647,0.59,2.28
30.538882,0.46,2.34
30.543118,0.7,2.28
30.547353,0.47,2.23
30.551588,0.74,2.23
30.553282,0.46,2.32
30.555824,0.46,2.39
30.560059,0.66,2.44
30.564294,0.79,2.61
30.568529,0.55,2.2
30.572765,0.67,2.22
30.577,1.04,2.39
30.58011,0.65,2.06
30.58322,0.51,2.28
30.586331,0.5,1.96
30.589441,0.72,2.46
30.590685,0.57,2.33
30.592551,0.56,2.29
30.595661,0.6,2.3
30.598772,0.73,2.32
30.601882,0.71,2.75
30.604992,0.8,2.39
30.608102,0.85,2.56
30.609969,0.82,2.55
